tchextid,stduuid,stdextid,groupid
tch_20210318-111245_3,09c63a94-87ad-11eb-945b-0242ac110003,std_1616046283263_3,5c11e3fb-85e6-4b45-941f-8375c0fa7ee1
tch_20210318-111245_5,de48d8c3-87ad-11eb-945b-0242ac110003,std_1616046639824_5,2a131669-d1b8-423a-b911-9f321859e9c4
tch_20210318-111245_6,078aad79-87ae-11eb-945b-0242ac110003,std_1616046708968_6,46095a40-8ff1-4eaf-9889-e59fa35956bf
tch_20210318-111245_4,69fc346f-87ad-11eb-9a2d-0242ac110003,std_1616046444642_4,239140a5-d581-4f8b-9d4b-815a7438dd69
tch_20210318-111245_7,0d31d19b-87ae-11eb-945b-0242ac110003,std_1616046718504_7,6c0610a0-26ac-404e-b45a-fc1786dcd827
tch_20210318-111245_5,cbb08fcd-87ad-11eb-9a2d-0242ac110003,std_1616046608574_5,2a131669-d1b8-423a-b911-9f321859e9c4
tch_20210318-111245_6,f59b9cc3-87ad-11eb-9a2d-0242ac110003,std_1616046678743_6,46095a40-8ff1-4eaf-9889-e59fa35956bf
tch_20210318-111245_7,fc6150c0-87ad-11eb-9a2d-0242ac110003,std_1616046690257_7,6c0610a0-26ac-404e-b45a-fc1786dcd827
tch_20210318-111245_6,e36f0d98-87ad-11eb-945b-0242ac110003,std_1616046648385_6,46095a40-8ff1-4eaf-9889-e59fa35956bf
tch_20210318-111245_7,ebb3249d-87ad-11eb-945b-0242ac110003,std_1616046662294_7,6c0610a0-26ac-404e-b45a-fc1786dcd827
tch_20210318-111245_6,d14b58e3-87ad-11eb-9a2d-0242ac110003,std_1616046617991_6,46095a40-8ff1-4eaf-9889-e59fa35956bf
tch_20210318-111245_7,dbc75dc9-87ad-11eb-945b-0242ac110003,std_1616046635527_7,6c0610a0-26ac-404e-b45a-fc1786dcd827
tch_20210318-111245_4,4911d712-87ad-11eb-9a2d-0242ac110003,std_1616046389423_4,706b59bb-9c7c-4f38-90e3-292395f183f3
tch_20210318-111245_5,ad00ba4c-87ad-11eb-9a2d-0242ac110003,std_1616046557026_5,d5f13500-4625-4b64-82fc-f4ca95a608d7
tch_20210318-111245_8,723f6b3a-87ae-11eb-945b-0242ac110003,std_1616046888030_8,ed1cf9f7-d0b0-41ac-b6d1-cfae7ba159c6
tch_20210318-111245_4,39586bb6-87ad-11eb-945b-0242ac110003,std_1616046363073_4,706b59bb-9c7c-4f38-90e3-292395f183f3
tch_20210318-111245_5,99f42bc3-87ad-11eb-9a2d-0242ac110003,std_1616046525154_5,d5f13500-4625-4b64-82fc-f4ca95a608d7
tch_20210318-111245_8,62db23e4-87ae-11eb-945b-0242ac110003,std_1616046862200_8,ed1cf9f7-d0b0-41ac-b6d1-cfae7ba159c6
tch_20210318-111245_4,28a58491-87ad-11eb-9a2d-0242ac110003,std_1616046335048_4,706b59bb-9c7c-4f38-90e3-292395f183f3
tch_20210318-111245_9,74de5856-87ae-11eb-9a2d-0242ac110003,std_1616046892419_9,54def8f5-9e65-49e3-b5ec-9540bb946e8f
tch_20210318-111245_5,8bbea072-87ad-11eb-9a2d-0242ac110003,std_1616046501315_5,d5f13500-4625-4b64-82fc-f4ca95a608d7
tch_20210318-111245_8,507731be-87ae-11eb-945b-0242ac110003,std_1616046831344_8,ed1cf9f7-d0b0-41ac-b6d1-cfae7ba159c6
tch_20210318-111245_4,1a081058-87ad-11eb-945b-0242ac110003,std_1616046310531_4,706b59bb-9c7c-4f38-90e3-292395f183f3
tch_20210318-111245_9,636d78b1-87ae-11eb-945b-0242ac110003,std_1616046863154_9,54def8f5-9e65-49e3-b5ec-9540bb946e8f
tch_20210318-111245_6,b19006b0-87ad-11eb-945b-0242ac110003,std_1616046564572_6,e5c01b59-8b40-403e-99a2-286d3cc5525b
tch_20210318-111245_5,7af04265-87ad-11eb-945b-0242ac110003,std_1616046473110_5,d5f13500-4625-4b64-82fc-f4ca95a608d7
tch_20210318-111245_7,be355477-87ad-11eb-9a2d-0242ac110003,std_1616046585936_7,567dd65e-42e7-4e6b-bfa9-35a5a65d1ea4
tch_20210318-111245_8,4072da8c-87ae-11eb-9a2d-0242ac110003,std_1616046804486_8,ed1cf9f7-d0b0-41ac-b6d1-cfae7ba159c6
tch_20210318-111245_9,53947783-87ae-11eb-945b-0242ac110003,std_1616046836587_9,54def8f5-9e65-49e3-b5ec-9540bb946e8f
tch_20210318-111245_6,a02c45ac-87ad-11eb-945b-0242ac110003,std_1616046535568_6,e5c01b59-8b40-403e-99a2-286d3cc5525b
tch_20210318-111245_7,ae4dac6e-87ad-11eb-945b-0242ac110003,std_1616046559267_7,567dd65e-42e7-4e6b-bfa9-35a5a65d1ea4
tch_20210318-111245_9,425b2294-87ae-11eb-9a2d-0242ac110003,std_1616046807407_9,54def8f5-9e65-49e3-b5ec-9540bb946e8f
tch_20210318-111245_6,910d6c46-87ad-11eb-945b-0242ac110003,std_1616046510223_6,e5c01b59-8b40-403e-99a2-286d3cc5525b
tch_20210318-111245_7,9fd80b51-87ad-11eb-945b-0242ac110003,std_1616046535048_7,567dd65e-42e7-4e6b-bfa9-35a5a65d1ea4
tch_20210318-111245_6,8276d565-87ad-11eb-9a2d-0242ac110003,std_1616046485734_6,e5c01b59-8b40-403e-99a2-286d3cc5525b
tch_20210318-111245_7,91aa2224-87ad-11eb-9a2d-0242ac110003,std_1616046511202_7,567dd65e-42e7-4e6b-bfa9-35a5a65d1ea4
tch_20210318-111245_8,1fb9033e-87ae-11eb-9a2d-0242ac110003,std_1616046749545_8,1fc77cae-bbf3-46cd-a9c8-6fcf02f5a7af
tch_20210318-111245_5,5aa0c727-87ad-11eb-945b-0242ac110003,std_1616046418890_5,214613a2-e090-48a7-838d-20cc1306112e
tch_20210318-111245_9,1fcd4f09-87ae-11eb-9a2d-0242ac110003,std_1616046749682_9,045e8cbd-f499-4fa1-9725-514582fb10c2
tch_20210318-111245_8,0f947a2e-87ae-11eb-9a2d-0242ac110003,std_1616046722469_8,1fc77cae-bbf3-46cd-a9c8-6fcf02f5a7af
tch_20210318-111245_5,4b567062-87ad-11eb-945b-0242ac110003,std_1616046393247_5,214613a2-e090-48a7-838d-20cc1306112e
tch_20210318-111245_9,0f80f1bb-87ae-11eb-945b-0242ac110003,std_1616046722329_9,045e8cbd-f499-4fa1-9725-514582fb10c2
tch_20210318-111245_8,ff59f71f-87ad-11eb-945b-0242ac110003,std_1616046695157_8,1fc77cae-bbf3-46cd-a9c8-6fcf02f5a7af
tch_20210318-111245_5,38cf17f5-87ad-11eb-9a2d-0242ac110003,std_1616046362117_5,214613a2-e090-48a7-838d-20cc1306112e
tch_20210318-111245_9,fe301d1a-87ad-11eb-9a2d-0242ac110003,std_1616046693293_9,045e8cbd-f499-4fa1-9725-514582fb10c2
tch_20210318-111245_6,62b65381-87ad-11eb-9a2d-0242ac110003,std_1616046432399_6,73bf24bb-767d-42e5-aec5-4f092ab65e13
tch_20210318-111245_8,ef19cf8c-87ad-11eb-9a2d-0242ac110003,std_1616046667959_8,1fc77cae-bbf3-46cd-a9c8-6fcf02f5a7af
tch_20210318-111245_11,8781ebbc-87ae-11eb-945b-0242ac110003,std_1616046923692_11,62393703-0d21-4213-9180-0fcea9b3c0ae
tch_20210318-111245_5,287ec2b7-87ad-11eb-945b-0242ac110003,std_1616046334778_5,214613a2-e090-48a7-838d-20cc1306112e
tch_20210318-111245_7,7253d265-87ad-11eb-945b-0242ac110003,std_1616046458629_7,2a2e895f-90de-4767-9eb8-cdba21fb993d
tch_20210318-111245_6,531810a5-87ad-11eb-9a2d-0242ac110003,std_1616046406222_6,73bf24bb-767d-42e5-aec5-4f092ab65e13
tch_20210318-111245_9,eef35b31-87ad-11eb-9a2d-0242ac110003,std_1616046667743_9,045e8cbd-f499-4fa1-9725-514582fb10c2
tch_20210318-111245_10,8b4731c8-87ae-11eb-9a2d-0242ac110003,std_1616046930004_10,2ad73945-3b25-494a-973c-5ca1f766247b
tch_20210318-111245_11,79e126be-87ae-11eb-945b-0242ac110003,std_1616046900819_11,62393703-0d21-4213-9180-0fcea9b3c0ae
tch_20210318-111245_6,43f25975-87ad-11eb-945b-0242ac110003,std_1616046380819_6,73bf24bb-767d-42e5-aec5-4f092ab65e13
tch_20210318-111245_7,62a71110-87ad-11eb-945b-0242ac110003,std_1616046432337_7,2a2e895f-90de-4767-9eb8-cdba21fb993d
tch_20210318-111245_10,7ad23dff-87ae-11eb-945b-0242ac110003,std_1616046902403_10,2ad73945-3b25-494a-973c-5ca1f766247b
tch_20210318-111245_11,680502ae-87ae-11eb-9a2d-0242ac110003,std_1616046870872_11,62393703-0d21-4213-9180-0fcea9b3c0ae
tch_20210318-111245_6,32f98fed-87ad-11eb-945b-0242ac110003,std_1616046352386_6,73bf24bb-767d-42e5-aec5-4f092ab65e13
tch_20210318-111245_7,5059db23-87ad-11eb-9a2d-0242ac110003,std_1616046401646_7,2a2e895f-90de-4767-9eb8-cdba21fb993d
tch_20210318-111245_10,69c947c8-87ae-11eb-945b-0242ac110003,std_1616046873822_10,2ad73945-3b25-494a-973c-5ca1f766247b
tch_20210318-111245_11,57abacc4-87ae-11eb-9a2d-0242ac110003,std_1616046843183_11,62393703-0d21-4213-9180-0fcea9b3c0ae
tch_20210318-111245_7,3e7e2bdd-87ad-11eb-9a2d-0242ac110003,std_1616046371694_7,2a2e895f-90de-4767-9eb8-cdba21fb993d
tch_20210318-111245_10,5b206136-87ae-11eb-945b-0242ac110003,std_1616046849195_10,2ad73945-3b25-494a-973c-5ca1f766247b
tch_20210318-111245_9,cfe95780-87ad-11eb-945b-0242ac110003,std_1616046615685_9,bdad4292-0d7d-4d3d-af2c-a304be94469f
tch_20210318-111245_8,caff6891-87ad-11eb-945b-0242ac110003,std_1616046607332_8,81f6ddd5-40dc-454e-9308-b9f8629e50e6
tch_20210318-111245_9,c1fac0b9-87ad-11eb-945b-0242ac110003,std_1616046592277_9,bdad4292-0d7d-4d3d-af2c-a304be94469f
tch_20210318-111245_8,b9dd6c20-87ad-11eb-9a2d-0242ac110003,std_1616046578654_8,81f6ddd5-40dc-454e-9308-b9f8629e50e6
tch_20210318-111245_9,b2a9db45-87ad-11eb-945b-0242ac110003,std_1616046566549_9,bdad4292-0d7d-4d3d-af2c-a304be94469f
tch_20210318-111245_8,ab57773a-87ad-11eb-9a2d-0242ac110003,std_1616046554291_8,81f6ddd5-40dc-454e-9308-b9f8629e50e6
tch_20210318-111245_11,3806c95a-87ae-11eb-945b-0242ac110003,std_1616046790358_11,ed84434b-f8ce-4837-9ff9-01a9393cc73e
tch_20210318-111245_9,a2743a4e-87ad-11eb-9a2d-0242ac110003,std_1616046539429_9,bdad4292-0d7d-4d3d-af2c-a304be94469f
tch_20210318-111245_8,9b791dc4-87ad-11eb-9a2d-0242ac110003,std_1616046527565_8,81f6ddd5-40dc-454e-9308-b9f8629e50e6
tch_20210318-111245_10,3ab93ec8-87ae-11eb-9a2d-0242ac110003,std_1616046794843_10,16a797a3-ea50-401d-b383-b308c9b6f4ce
tch_20210318-111245_11,29df4797-87ae-11eb-945b-0242ac110003,std_1616046766586_11,ed84434b-f8ce-4837-9ff9-01a9393cc73e
tch_20210318-111245_10,2cd27092-87ae-11eb-9a2d-0242ac110003,std_1616046771545_10,16a797a3-ea50-401d-b383-b308c9b6f4ce
tch_20210318-111245_11,1c2c818b-87ae-11eb-9a2d-0242ac110003,std_1616046743367_11,ed84434b-f8ce-4837-9ff9-01a9393cc73e
tch_20210318-111245_10,1e069916-87ae-11eb-945b-0242ac110003,std_1616046746712_10,16a797a3-ea50-401d-b383-b308c9b6f4ce
tch_20210318-111245_11,0c4b90b1-87ae-11eb-9a2d-0242ac110003,std_1616046716949_11,ed84434b-f8ce-4837-9ff9-01a9393cc73e
tch_20210318-111245_10,0d2b4223-87ae-11eb-9a2d-0242ac110003,std_1616046718389_10,16a797a3-ea50-401d-b383-b308c9b6f4ce
tch_20210318-111245_12,a10ee875-87ae-11eb-9a2d-0242ac110003,std_1616046966567_12,d50dda41-955b-47db-bc39-f217dffcc0c5
tch_20210318-111245_9,83c26854-87ad-11eb-9a2d-0242ac110003,std_1616046487915_9,7bcbd7fb-da62-49fe-a12c-07ef9116fa09
tch_20210318-111245_12,8ef71a53-87ae-11eb-945b-0242ac110003,std_1616046936220_12,d50dda41-955b-47db-bc39-f217dffcc0c5
tch_20210318-111245_9,758a93b9-87ad-11eb-945b-0242ac110003,std_1616046464045_9,7bcbd7fb-da62-49fe-a12c-07ef9116fa09
tch_20210318-111245_8,795f424b-87ad-11eb-945b-0242ac110003,std_1616046470450_8,8636a128-5242-4096-be5e-e1b66b7c389f
tch_20210318-111245_12,7fd1d7ef-87ae-11eb-945b-0242ac110003,std_1616046910761_12,d50dda41-955b-47db-bc39-f217dffcc0c5
tch_20210318-111245_8,69870478-87ad-11eb-945b-0242ac110003,std_1616046443863_8,8636a128-5242-4096-be5e-e1b66b7c389f
tch_20210318-111245_9,66606fef-87ad-11eb-945b-0242ac110003,std_1616046438600_9,7bcbd7fb-da62-49fe-a12c-07ef9116fa09
tch_20210318-111245_14,a941c0a1-87ae-11eb-9a2d-0242ac110003,std_1616046980357_14,eefc1907-aa10-45ba-abc4-faf229833e4c
tch_20210318-111245_12,7098235a-87ae-11eb-9a2d-0242ac110003,std_1616046885236_12,d50dda41-955b-47db-bc39-f217dffcc0c5
tch_20210318-111245_8,5a3ed0e0-87ad-11eb-9a2d-0242ac110003,std_1616046418260_8,8636a128-5242-4096-be5e-e1b66b7c389f
tch_20210318-111245_9,55bb9265-87ad-11eb-9a2d-0242ac110003,std_1616046410680_9,7bcbd7fb-da62-49fe-a12c-07ef9116fa09
tch_20210318-111245_11,eba2f859-87ad-11eb-9a2d-0242ac110003,std_1616046662195_11,f37c0b6a-8ac4-4a17-8dc8-e07c5acd5060
tch_20210318-111245_14,9b0fdfe7-87ae-11eb-9a2d-0242ac110003,std_1616046956516_14,eefc1907-aa10-45ba-abc4-faf229833e4c
tch_20210318-111245_13,aa7474a6-87ae-11eb-945b-0242ac110003,std_1616046982354_13,5a59e413-3b0c-40e8-9958-9b9deb81274b
tch_20210318-111245_10,e9bd95c6-87ad-11eb-9a2d-0242ac110003,std_1616046659013_10,6fff3822-ce23-4335-8e13-d99e6f13e23a
tch_20210318-111245_8,498421ba-87ad-11eb-9a2d-0242ac110003,std_1616046390152_8,8636a128-5242-4096-be5e-e1b66b7c389f
tch_20210318-111245_11,db7bfd46-87ad-11eb-945b-0242ac110003,std_1616046635080_11,f37c0b6a-8ac4-4a17-8dc8-e07c5acd5060
tch_20210318-111245_14,8bc38d2b-87ae-11eb-945b-0242ac110003,std_1616046930847_14,eefc1907-aa10-45ba-abc4-faf229833e4c
tch_20210318-111245_13,97fd970e-87ae-11eb-945b-0242ac110003,std_1616046951273_13,5a59e413-3b0c-40e8-9958-9b9deb81274b
tch_20210318-111245_10,da87d987-87ad-11eb-945b-0242ac110003,std_1616046633471_10,6fff3822-ce23-4335-8e13-d99e6f13e23a
tch_20210318-111245_11,cc212c35-87ad-11eb-945b-0242ac110003,std_1616046609354_11,f37c0b6a-8ac4-4a17-8dc8-e07c5acd5060
tch_20210318-111245_14,7bdad4cf-87ae-11eb-945b-0242ac110003,std_1616046904139_14,eefc1907-aa10-45ba-abc4-faf229833e4c
tch_20210318-111245_13,8824950b-87ae-11eb-945b-0242ac110003,std_1616046924763_13,5a59e413-3b0c-40e8-9958-9b9deb81274b
tch_20210318-111245_10,cbac2346-87ad-11eb-945b-0242ac110003,std_1616046608573_10,6fff3822-ce23-4335-8e13-d99e6f13e23a
tch_20210318-111245_11,bae69f11-87ad-11eb-9a2d-0242ac110003,std_1616046580369_11,f37c0b6a-8ac4-4a17-8dc8-e07c5acd5060
tch_20210318-111245_13,78d2c3fa-87ae-11eb-945b-0242ac110003,std_1616046899000_13,5a59e413-3b0c-40e8-9958-9b9deb81274b
tch_20210318-111245_10,b831b768-87ad-11eb-945b-0242ac110003,std_1616046575868_10,6fff3822-ce23-4335-8e13-d99e6f13e23a
tch_20210318-111245_12,4e315ff9-87ae-11eb-9a2d-0242ac110003,std_1616046827530_12,b221446e-38a9-4298-a948-07b1f85f0fd0
tch_20210318-111245_12,3f4556c3-87ae-11eb-9a2d-0242ac110003,std_1616046802496_12,b221446e-38a9-4298-a948-07b1f85f0fd0
tch_20210318-111245_14,5d174fb8-87ae-11eb-945b-0242ac110003,std_1616046852345_14,23076b03-2f52-47ef-bab9-a44dc75ed901
tch_20210318-111245_12,2f8f45f0-87ae-11eb-945b-0242ac110003,std_1616046776091_12,b221446e-38a9-4298-a948-07b1f85f0fd0
tch_20210318-111245_14,4c81db75-87ae-11eb-9a2d-0242ac110003,std_1616046824663_14,23076b03-2f52-47ef-bab9-a44dc75ed901
tch_20210318-111245_12,1ec09a0c-87ae-11eb-9a2d-0242ac110003,std_1616046747946_12,b221446e-38a9-4298-a948-07b1f85f0fd0
tch_20210318-111245_11,9b4c901c-87ad-11eb-945b-0242ac110003,std_1616046527430_11,28b82e6a-b022-40a3-9c7d-7925703ad7fb
