tchextid,stduuid,stdextid,groupid
tch_20200716-113153_1,09512cc8-c72a-11ea-96b3-0242ac110002,std_1594879393194_1,456fecd7-50c6-4532-b44d-2fb09044f2c5
tch_20200716-113153_3,5a6b5a2b-c72a-11ea-96b3-0242ac110002,std_1594879529236_3,9caac570-1c1f-4af7-aff8-b041819839b0
tch_20200716-113153_5,9a173fb3-c72a-11ea-acee-0242ac110002,std_1594879636099_5,b1e002af-4559-4807-a84c-2fedd65fa0a9
tch_20200716-113153_2,307529b5-c72a-11ea-89f8-0242ac110002,std_1594879458866_2,5b4f403a-c174-4db6-8b16-78255c0bb008
tch_20200716-113153_3,5478d499-c72a-11ea-af23-0242ac110002,std_1594879519286_3,9caac570-1c1f-4af7-aff8-b041819839b0
tch_20200716-113153_1,02144cc9-c72a-11ea-96b3-0242ac110002,std_1594879381024_1,456fecd7-50c6-4532-b44d-2fb09044f2c5
tch_20200716-113153_5,92bffa0f-c72a-11ea-af23-0242ac110002,std_1594879623784_5,b1e002af-4559-4807-a84c-2fedd65fa0a9
tch_20200716-113153_2,2c028dd6-c72a-11ea-96b3-0242ac110002,std_1594879451365_2,5b4f403a-c174-4db6-8b16-78255c0bb008
tch_20200716-113153_1,fb8bc8a1-c729-11ea-96b3-0242ac110002,std_1594879369796_1,456fecd7-50c6-4532-b44d-2fb09044f2c5
tch_20200716-113153_3,4e1a9495-c72a-11ea-af23-0242ac110002,std_1594879508609_3,9caac570-1c1f-4af7-aff8-b041819839b0
tch_20200716-113153_5,8e15abb2-c72a-11ea-96b3-0242ac110002,std_1594879615980_5,b1e002af-4559-4807-a84c-2fedd65fa0a9
tch_20200716-113153_2,26db955d-c72a-11ea-89f8-0242ac110002,std_1594879442760_2,5b4f403a-c174-4db6-8b16-78255c0bb008
tch_20200716-113153_4,730f081b-c72a-11ea-89f8-0242ac110002,std_1594879570610_4,01a0ad55-9c2b-4288-8b87-09791ce346a4
tch_20200716-113153_5,879c4285-c72a-11ea-89f8-0242ac110002,std_1594879605078_5,b1e002af-4559-4807-a84c-2fedd65fa0a9
tch_20200716-113153_4,6bd5aa19-c72a-11ea-af23-0242ac110002,std_1594879558499_4,01a0ad55-9c2b-4288-8b87-09791ce346a4
tch_20200716-113153_5,81e28027-c72a-11ea-acee-0242ac110002,std_1594879595507_5,b1e002af-4559-4807-a84c-2fedd65fa0a9
tch_20200716-113153_4,6640d4a2-c72a-11ea-96b3-0242ac110002,std_1594879549151_4,01a0ad55-9c2b-4288-8b87-09791ce346a4
tch_20200716-113153_3,4915c9e7-c72a-11ea-96b3-0242ac110002,std_1594879500146_3,d0fd79de-516a-475b-aef7-eef789e2af66
tch_20200716-113153_4,61bde460-c72a-11ea-acee-0242ac110002,std_1594879541549_4,01a0ad55-9c2b-4288-8b87-09791ce346a4
tch_20200716-113153_2,20095ddd-c72a-11ea-96b3-0242ac110002,std_1594879431321_2,9f638bad-b954-4ba4-bdb7-61582563a572
tch_20200716-113153_3,42924f11-c72a-11ea-af23-0242ac110002,std_1594879489285_3,d0fd79de-516a-475b-aef7-eef789e2af66
tch_20200716-113153_4,5d09d23b-c72a-11ea-89f8-0242ac110002,std_1594879533677_4,01a0ad55-9c2b-4288-8b87-09791ce346a4
tch_20200716-113153_2,1b3148e1-c72a-11ea-acee-0242ac110002,std_1594879423182_2,9f638bad-b954-4ba4-bdb7-61582563a572
tch_20200716-113153_6,a817d786-c72a-11ea-89f8-0242ac110002,std_1594879659594_6,4f91bf6d-4e1e-42d7-b4c3-646eefd14232
tch_20200716-113153_5,7c118cc7-c72a-11ea-af23-0242ac110002,std_1594879585735_5,1471e4d1-ad85-4d9d-953b-51e6c7b1c993
tch_20200716-113153_3,3ce1dbb1-c72a-11ea-acee-0242ac110002,std_1594879479728_3,d0fd79de-516a-475b-aef7-eef789e2af66
tch_20200716-113153_2,14e5a742-c72a-11ea-acee-0242ac110002,std_1594879412602_2,9f638bad-b954-4ba4-bdb7-61582563a572
tch_20200716-113153_6,a0fadbb7-c72a-11ea-89f8-0242ac110002,std_1594879647662_6,4f91bf6d-4e1e-42d7-b4c3-646eefd14232
tch_20200716-113153_3,368e236c-c72a-11ea-96b3-0242ac110002,std_1594879469115_3,d0fd79de-516a-475b-aef7-eef789e2af66
tch_20200716-113153_5,769ce954-c72a-11ea-89f8-0242ac110002,std_1594879576584_5,1471e4d1-ad85-4d9d-953b-51e6c7b1c993
tch_20200716-113153_2,0e74f072-c72a-11ea-af23-0242ac110002,std_1594879401770_2,9f638bad-b954-4ba4-bdb7-61582563a572
tch_20200716-113153_6,9c3f76d7-c72a-11ea-af23-0242ac110002,std_1594879639714_6,4f91bf6d-4e1e-42d7-b4c3-646eefd14232
tch_20200716-113153_3,2fc5b073-c72a-11ea-af23-0242ac110002,std_1594879457729_3,d0fd79de-516a-475b-aef7-eef789e2af66
tch_20200716-113153_5,71cf8281-c72a-11ea-89f8-0242ac110002,std_1594879568537_5,1471e4d1-ad85-4d9d-953b-51e6c7b1c993
tch_20200716-113153_6,978ff83c-c72a-11ea-89f8-0242ac110002,std_1594879631855_6,4f91bf6d-4e1e-42d7-b4c3-646eefd14232
tch_20200716-113153_2,07254c9e-c72a-11ea-96b3-0242ac110002,std_1594879389221_2,9f638bad-b954-4ba4-bdb7-61582563a572
tch_20200716-113153_4,565d9a6b-c72a-11ea-96b3-0242ac110002,std_1594879522452_4,8cab3d80-0201-4ed0-afa1-4660a96090d8
tch_20200716-113153_5,6b708025-c72a-11ea-af23-0242ac110002,std_1594879557812_5,1471e4d1-ad85-4d9d-953b-51e6c7b1c993
tch_20200716-113153_6,926221f1-c72a-11ea-af23-0242ac110002,std_1594879623164_6,4f91bf6d-4e1e-42d7-b4c3-646eefd14232
tch_20200716-113153_4,50f700bd-c72a-11ea-af23-0242ac110002,std_1594879513410_4,8cab3d80-0201-4ed0-afa1-4660a96090d8
tch_20200716-113153_5,6427df78-c72a-11ea-96b3-0242ac110002,std_1594879545598_5,1471e4d1-ad85-4d9d-953b-51e6c7b1c993
tch_20200716-113153_4,4acfd6e4-c72a-11ea-96b3-0242ac110002,std_1594879503087_4,8cab3d80-0201-4ed0-afa1-4660a96090d8
tch_20200716-113153_7,b229d0d6-c72a-11ea-acee-0242ac110002,std_1594879676482_7,07cdb008-b4f6-4c00-922b-737c27ef7ac7
tch_20200716-113153_3,2ae0a27f-c72a-11ea-89f8-0242ac110002,std_1594879449435_3,8b28097e-ad73-41e7-994f-e1d130dcb7fb
tch_20200716-113153_7,ad38b565-c72a-11ea-89f8-0242ac110002,std_1594879668225_7,07cdb008-b4f6-4c00-922b-737c27ef7ac7
tch_20200716-113153_4,45257d22-c72a-11ea-af23-0242ac110002,std_1594879493569_4,8cab3d80-0201-4ed0-afa1-4660a96090d8
tch_20200716-113153_3,26596d89-c72a-11ea-89f8-0242ac110002,std_1594879441901_3,8b28097e-ad73-41e7-994f-e1d130dcb7fb
tch_20200716-113153_7,a8673075-c72a-11ea-af23-0242ac110002,std_1594879660108_7,07cdb008-b4f6-4c00-922b-737c27ef7ac7
tch_20200716-113153_4,3e063753-c72a-11ea-acee-0242ac110002,std_1594879481629_4,8cab3d80-0201-4ed0-afa1-4660a96090d8
tch_20200716-113153_6,8b391862-c72a-11ea-89f8-0242ac110002,std_1594879611155_6,8792cd63-97ff-44fb-9ad3-f6e06587757b
tch_20200716-113153_3,214d2870-c72a-11ea-96b3-0242ac110002,std_1594879433450_3,8b28097e-ad73-41e7-994f-e1d130dcb7fb
tch_20200716-113153_7,a255fec0-c72a-11ea-acee-0242ac110002,std_1594879649921_7,07cdb008-b4f6-4c00-922b-737c27ef7ac7
tch_20200716-113153_5,5e67188d-c72a-11ea-af23-0242ac110002,std_1594879535951_5,e85ed56d-0b5e-46f2-9d94-5f4320516eea
tch_20200716-113153_6,855b2ca2-c72a-11ea-89f8-0242ac110002,std_1594879601299_6,8792cd63-97ff-44fb-9ad3-f6e06587757b
tch_20200716-113153_3,1b6be126-c72a-11ea-96b3-0242ac110002,std_1594879423587_3,8b28097e-ad73-41e7-994f-e1d130dcb7fb
tch_20200716-113153_7,9c0ef093-c72a-11ea-af23-0242ac110002,std_1594879639399_7,07cdb008-b4f6-4c00-922b-737c27ef7ac7
tch_20200716-113153_8,b9b39793-c72a-11ea-89f8-0242ac110002,std_1594879689077_8,3a258755-e7c1-45cd-95cd-7d599926a8f5
tch_20200716-113153_5,59a1057c-c72a-11ea-96b3-0242ac110002,std_1594879527917_5,e85ed56d-0b5e-46f2-9d94-5f4320516eea
tch_20200716-113153_6,804cc4b8-c72a-11ea-acee-0242ac110002,std_1594879592827_6,8792cd63-97ff-44fb-9ad3-f6e06587757b
tch_20200716-113153_3,14bc25b0-c72a-11ea-af23-0242ac110002,std_1594879412075_3,8b28097e-ad73-41e7-994f-e1d130dcb7fb
tch_20200716-113153_8,b4466f1c-c72a-11ea-89f8-0242ac110002,std_1594879680032_8,3a258755-e7c1-45cd-95cd-7d599926a8f5
tch_20200716-113153_5,54a98149-c72a-11ea-96b3-0242ac110002,std_1594879519613_5,e85ed56d-0b5e-46f2-9d94-5f4320516eea
tch_20200716-113153_6,7945e8f5-c72a-11ea-96b3-0242ac110002,std_1594879581035_6,8792cd63-97ff-44fb-9ad3-f6e06587757b
tch_20200716-113153_4,39611911-c72a-11ea-89f8-0242ac110002,std_1594879473830_4,6d1cfb67-9738-4435-90ea-ab112122ed8d
tch_20200716-113153_8,aefd48fb-c72a-11ea-96b3-0242ac110002,std_1594879671171_8,3a258755-e7c1-45cd-95cd-7d599926a8f5
tch_20200716-113153_5,4ec63e22-c72a-11ea-acee-0242ac110002,std_1594879509729_5,e85ed56d-0b5e-46f2-9d94-5f4320516eea
tch_20200716-113153_6,74c9139a-c72a-11ea-96b3-0242ac110002,std_1594879573491_6,8792cd63-97ff-44fb-9ad3-f6e06587757b
tch_20200716-113153_4,33abc3f1-c72a-11ea-89f8-0242ac110002,std_1594879464254_4,6d1cfb67-9738-4435-90ea-ab112122ed8d
tch_20200716-113153_5,484c11d1-c72a-11ea-96b3-0242ac110002,std_1594879498863_5,e85ed56d-0b5e-46f2-9d94-5f4320516eea
tch_20200716-113153_8,aa15ca67-c72a-11ea-96b3-0242ac110002,std_1594879662944_8,3a258755-e7c1-45cd-95cd-7d599926a8f5
tch_20200716-113153_4,2e705916-c72a-11ea-89f8-0242ac110002,std_1594879455473_4,6d1cfb67-9738-4435-90ea-ab112122ed8d
tch_20200716-113153_8,a2c932b4-c72a-11ea-acee-0242ac110002,std_1594879650690_8,3a258755-e7c1-45cd-95cd-7d599926a8f5
tch_20200716-113153_7,9581d851-c72a-11ea-af23-0242ac110002,std_1594879628414_7,aa5970ad-f40f-4502-9b69-b4911116e50a
tch_20200716-113153_4,278346ac-c72a-11ea-89f8-0242ac110002,std_1594879443840_4,6d1cfb67-9738-4435-90ea-ab112122ed8d
tch_20200716-113153_7,90a94ee7-c72a-11ea-96b3-0242ac110002,std_1594879620277_7,aa5970ad-f40f-4502-9b69-b4911116e50a
tch_20200716-113153_9,c5ef0080-c72a-11ea-acee-0242ac110002,std_1594879709610_9,ea4948b9-0a35-4224-8206-05995964131a
tch_20200716-113153_4,21ba6965-c72a-11ea-af23-0242ac110002,std_1594879433805_4,6d1cfb67-9738-4435-90ea-ab112122ed8d
tch_20200716-113153_7,8b9a71f2-c72a-11ea-af23-0242ac110002,std_1594879611764_7,aa5970ad-f40f-4502-9b69-b4911116e50a
tch_20200716-113153_6,6e5c068b-c72a-11ea-acee-0242ac110002,std_1594879562715_6,d9ad33a4-9961-4b2b-8a26-e0fa2e8fec32
tch_20200716-113153_5,42d3ec5d-c72a-11ea-acee-0242ac110002,std_1594879489673_5,15e36c0b-376e-4b20-baaf-5b7ff95fa408
tch_20200716-113153_9,c09167d0-c72a-11ea-89f8-0242ac110002,std_1594879700665_9,ea4948b9-0a35-4224-8206-05995964131a
tch_20200716-113153_7,85b86762-c72a-11ea-96b3-0242ac110002,std_1594879601899_7,aa5970ad-f40f-4502-9b69-b4911116e50a
tch_20200716-113153_6,692c5c71-c72a-11ea-89f8-0242ac110002,std_1594879554024_6,d9ad33a4-9961-4b2b-8a26-e0fa2e8fec32
tch_20200716-113153_8,9ca145ef-c72a-11ea-89f8-0242ac110002,std_1594879640364_8,d94d5fbc-65b0-48f7-99c8-2626d2efb1f5
tch_20200716-113153_9,bb6a9672-c72a-11ea-acee-0242ac110002,std_1594879691996_9,ea4948b9-0a35-4224-8206-05995964131a
tch_20200716-113153_5,3e414503-c72a-11ea-89f8-0242ac110002,std_1594879482002_5,15e36c0b-376e-4b20-baaf-5b7ff95fa408
tch_20200716-113153_7,80d68e83-c72a-11ea-af23-0242ac110002,std_1594879593732_7,aa5970ad-f40f-4502-9b69-b4911116e50a
tch_20200716-113153_8,980576b0-c72a-11ea-acee-0242ac110002,std_1594879632624_8,d94d5fbc-65b0-48f7-99c8-2626d2efb1f5
tch_20200716-113153_6,63f13fa8-c72a-11ea-89f8-0242ac110002,std_1594879545222_6,d9ad33a4-9961-4b2b-8a26-e0fa2e8fec32
tch_20200716-113153_9,b4aad5d6-c72a-11ea-acee-0242ac110002,std_1594879680696_9,ea4948b9-0a35-4224-8206-05995964131a
tch_20200716-113153_5,3764d466-c72a-11ea-af23-0242ac110002,std_1594879470508_5,15e36c0b-376e-4b20-baaf-5b7ff95fa408
tch_20200716-113153_8,92b2176b-c72a-11ea-89f8-0242ac110002,std_1594879623697_8,d94d5fbc-65b0-48f7-99c8-2626d2efb1f5
tch_20200716-113153_6,5cabad45-c72a-11ea-89f8-0242ac110002,std_1594879533045_6,d9ad33a4-9961-4b2b-8a26-e0fa2e8fec32
tch_20200716-113153_9,ae5ce9b4-c72a-11ea-89f8-0242ac110002,std_1594879670118_9,ea4948b9-0a35-4224-8206-05995964131a
tch_20200716-113153_5,31f5132e-c72a-11ea-acee-0242ac110002,std_1594879461360_5,15e36c0b-376e-4b20-baaf-5b7ff95fa408
tch_20200716-113153_8,8e0e58f8-c72a-11ea-89f8-0242ac110002,std_1594879615907_8,d94d5fbc-65b0-48f7-99c8-2626d2efb1f5
tch_20200716-113153_6,558429aa-c72a-11ea-96b3-0242ac110002,std_1594879521016_6,d9ad33a4-9961-4b2b-8a26-e0fa2e8fec32
tch_20200716-113153_5,2c3d4c35-c72a-11ea-89f8-0242ac110002,std_1594879451499_5,15e36c0b-376e-4b20-baaf-5b7ff95fa408
tch_20200716-113153_8,89748502-c72a-11ea-89f8-0242ac110002,std_1594879608206_8,d94d5fbc-65b0-48f7-99c8-2626d2efb1f5
tch_20200716-113153_7,7a7e1b43-c72a-11ea-af23-0242ac110002,std_1594879583090_7,94625ee0-ee5a-4a29-999b-3864222dcef6
tch_20200716-113153_7,758648e0-c72a-11ea-af23-0242ac110002,std_1594879574709_7,94625ee0-ee5a-4a29-999b-3864222dcef6
tch_20200716-113153_9,a8d8de19-c72a-11ea-96b3-0242ac110002,std_1594879660843_9,4842d4c0-36d0-4ff9-aa0b-51facbd361bd
tch_20200716-113153_7,6fa01fbc-c72a-11ea-af23-0242ac110002,std_1594879564853_7,94625ee0-ee5a-4a29-999b-3864222dcef6
tch_20200716-113153_6,4f642b64-c72a-11ea-96b3-0242ac110002,std_1594879510751_6,48d11bed-5633-4e24-a156-e9b5e6af25b0
tch_20200716-113153_10,d6602424-c72a-11ea-96b3-0242ac110002,std_1594879737260_10,bb8804f6-6015-4f09-924d-2a37bd5202d4
tch_20200716-113153_9,a32695ab-c72a-11ea-89f8-0242ac110002,std_1594879651281_9,4842d4c0-36d0-4ff9-aa0b-51facbd361bd
tch_20200716-113153_7,6a512d6b-c72a-11ea-af23-0242ac110002,std_1594879555922_7,94625ee0-ee5a-4a29-999b-3864222dcef6
tch_20200716-113153_6,4a485714-c72a-11ea-acee-0242ac110002,std_1594879502185_6,48d11bed-5633-4e24-a156-e9b5e6af25b0
tch_20200716-113153_10,d1cedb7c-c72a-11ea-acee-0242ac110002,std_1594879729554_10,bb8804f6-6015-4f09-924d-2a37bd5202d4
tch_20200716-113153_9,9d0c63a8-c72a-11ea-96b3-0242ac110002,std_1594879641067_9,4842d4c0-36d0-4ff9-aa0b-51facbd361bd
tch_20200716-113153_7,63496679-c72a-11ea-96b3-0242ac110002,std_1594879544139_7,94625ee0-ee5a-4a29-999b-3864222dcef6
tch_20200716-113153_6,447bf73f-c72a-11ea-96b3-0242ac110002,std_1594879492470_6,48d11bed-5633-4e24-a156-e9b5e6af25b0
tch_20200716-113153_8,82d01443-c72a-11ea-89f8-0242ac110002,std_1594879596995_8,95646f93-ec32-4da6-91d6-8a3b8cfd0634
tch_20200716-113153_10,ccf65190-c72a-11ea-89f8-0242ac110002,std_1594879721463_10,bb8804f6-6015-4f09-924d-2a37bd5202d4
tch_20200716-113153_9,972e9e9d-c72a-11ea-96b3-0242ac110002,std_1594879631216_9,4842d4c0-36d0-4ff9-aa0b-51facbd361bd
tch_20200716-113153_6,3ea6e4cb-c72a-11ea-af23-0242ac110002,std_1594879482671_6,48d11bed-5633-4e24-a156-e9b5e6af25b0
tch_20200716-113153_8,7d071052-c72a-11ea-89f8-0242ac110002,std_1594879587315_8,95646f93-ec32-4da6-91d6-8a3b8cfd0634
tch_20200716-113153_10,c6e5e383-c72a-11ea-89f8-0242ac110002,std_1594879711291_10,bb8804f6-6015-4f09-924d-2a37bd5202d4
tch_20200716-113153_9,92646ca6-c72a-11ea-96b3-0242ac110002,std_1594879623179_9,4842d4c0-36d0-4ff9-aa0b-51facbd361bd
tch_20200716-113153_6,3a08cb2c-c72a-11ea-89f8-0242ac110002,std_1594879474631_6,48d11bed-5633-4e24-a156-e9b5e6af25b0
tch_20200716-113153_8,776987ba-c72a-11ea-af23-0242ac110002,std_1594879577908_8,95646f93-ec32-4da6-91d6-8a3b8cfd0634
tch_20200716-113153_10,c0ccea1d-c72a-11ea-acee-0242ac110002,std_1594879701054_10,bb8804f6-6015-4f09-924d-2a37bd5202d4
tch_20200716-113153_7,5ebbefd1-c72a-11ea-89f8-0242ac110002,std_1594879536504_7,3016c0d8-f727-4157-bce2-00a5211be822
tch_20200716-113153_8,7288242e-c72a-11ea-89f8-0242ac110002,std_1594879569721_8,95646f93-ec32-4da6-91d6-8a3b8cfd0634
tch_20200716-113153_7,58262512-c72a-11ea-acee-0242ac110002,std_1594879525455_7,3016c0d8-f727-4157-bce2-00a5211be822
tch_20200716-113153_8,6dcc231c-c72a-11ea-acee-0242ac110002,std_1594879561805_8,95646f93-ec32-4da6-91d6-8a3b8cfd0634
tch_20200716-113153_7,50f727d0-c72a-11ea-af23-0242ac110002,std_1594879513423_7,3016c0d8-f727-4157-bce2-00a5211be822
tch_20200716-113153_9,8c660008-c72a-11ea-acee-0242ac110002,std_1594879613146_9,cb52ceb9-a1f4-4d87-89c0-5d55bccc6b8f
tch_20200716-113153_10,bb2a80da-c72a-11ea-acee-0242ac110002,std_1594879691615_10,0d8144ed-15a8-48e8-8e34-e11dc36472e1
tch_20200716-113153_7,4c060c0c-c72a-11ea-acee-0242ac110002,std_1594879505127_7,3016c0d8-f727-4157-bce2-00a5211be822
tch_20200716-113153_9,87d7502b-c72a-11ea-89f8-0242ac110002,std_1594879605461_9,cb52ceb9-a1f4-4d87-89c0-5d55bccc6b8f
tch_20200716-113153_11,e9d474dd-c72a-11ea-acee-0242ac110002,std_1594879769888_11,0177bd5e-2237-4866-857e-48ccc5e8ab75
tch_20200716-113153_10,b4d875d7-c72a-11ea-89f8-0242ac110002,std_1594879680875_10,0d8144ed-15a8-48e8-8e34-e11dc36472e1
tch_20200716-113153_7,45a423be-c72a-11ea-96b3-0242ac110002,std_1594879494129_7,3016c0d8-f727-4157-bce2-00a5211be822
tch_20200716-113153_9,823470a1-c72a-11ea-89f8-0242ac110002,std_1594879596004_9,cb52ceb9-a1f4-4d87-89c0-5d55bccc6b8f
tch_20200716-113153_11,e2fe4564-c72a-11ea-89f8-0242ac110002,std_1594879758358_11,0177bd5e-2237-4866-857e-48ccc5e8ab75
tch_20200716-113153_10,ae9c8b31-c72a-11ea-acee-0242ac110002,std_1594879670521_10,0d8144ed-15a8-48e8-8e34-e11dc36472e1
tch_20200716-113153_8,68d2a3c8-c72a-11ea-acee-0242ac110002,std_1594879553431_8,5a1d575e-b985-4f4f-90ff-2c0df9694151
tch_20200716-113153_9,7c0ea677-c72a-11ea-96b3-0242ac110002,std_1594879585712_9,cb52ceb9-a1f4-4d87-89c0-5d55bccc6b8f
tch_20200716-113153_11,de42b964-c72a-11ea-af23-0242ac110002,std_1594879750473_11,0177bd5e-2237-4866-857e-48ccc5e8ab75
tch_20200716-113153_10,a90c97ba-c72a-11ea-96b3-0242ac110002,std_1594879661208_10,0d8144ed-15a8-48e8-8e34-e11dc36472e1
tch_20200716-113153_8,61ab6dca-c72a-11ea-89f8-0242ac110002,std_1594879541429_8,5a1d575e-b985-4f4f-90ff-2c0df9694151
tch_20200716-113153_9,775c4220-c72a-11ea-acee-0242ac110002,std_1594879577837_9,cb52ceb9-a1f4-4d87-89c0-5d55bccc6b8f
tch_20200716-113153_11,d8dbd219-c72a-11ea-af23-0242ac110002,std_1594879741381_11,0177bd5e-2237-4866-857e-48ccc5e8ab75
tch_20200716-113153_10,a27aec91-c72a-11ea-96b3-0242ac110002,std_1594879650164_10,0d8144ed-15a8-48e8-8e34-e11dc36472e1
tch_20200716-113153_8,5d2c4eb4-c72a-11ea-89f8-0242ac110002,std_1594879533886_8,5a1d575e-b985-4f4f-90ff-2c0df9694151
tch_20200716-113153_12,f031a373-c72a-11ea-96b3-0242ac110002,std_1594879780577_12,27cbee26-8b63-4bc1-80d8-b5dabf66edeb
