tchextid,studentuuid,stdextid,groupid
tch_20200702-191603_1,1b91a100-bc6c-11ea-94cc-0242ac110002,std_1593698308966_1,dd2bdba8-a5fc-4422-8db7-e5c2ba1731d0
tch_20200702-191603_4,11cf0b73-bc6d-11ea-840b-0242ac110002,std_1593698722114_4,c2c904a5-dfa4-4880-a1b4-66883889cb3f
tch_20200702-191603_2,1f078e9f-bc6c-11ea-94cc-0242ac110002,std_1593698314745_2,499d74aa-abda-4865-96a3-e0ed442f1a05
tch_20200702-191603_4,00190c2f-bc6d-11ea-840b-0242ac110002,std_1593698692409_4,c2c904a5-dfa4-4880-a1b4-66883889cb3f
tch_20200702-191603_4,edab2ed5-bc6c-11ea-840b-0242ac110002,std_1593698661462_4,c2c904a5-dfa4-4880-a1b4-66883889cb3f
tch_20200702-191603_3,6651d3f6-bc6c-11ea-94cc-0242ac110002,std_1593698434380_3,8ec977dc-a696-4aa3-9388-801049a7217c
tch_20200702-191603_5,306f7798-bc6d-11ea-94cc-0242ac110002,std_1593698773395_5,603755bd-0f69-482f-bf42-40b3b584c378
tch_20200702-191603_1,f97469f2-bc6b-11ea-840b-0242ac110002,std_1593698251714_1,63ad6e8d-2e90-4c55-a3ed-532ea470cf7c
tch_20200702-191603_2,fdf5d322-bc6b-11ea-94cc-0242ac110002,std_1593698259281_2,be253c70-779c-450c-9b55-2da1c363e5b9
tch_20200702-191603_3,576e7dc4-bc6c-11ea-840b-0242ac110002,std_1593698409382_3,8ec977dc-a696-4aa3-9388-801049a7217c
tch_20200702-191603_1,eae26724-bc6b-11ea-94cc-0242ac110002,std_1593698227224_1,63ad6e8d-2e90-4c55-a3ed-532ea470cf7c
tch_20200702-191603_5,1fd71dbe-bc6d-11ea-94cc-0242ac110002,std_1593698745641_5,603755bd-0f69-482f-bf42-40b3b584c378
tch_20200702-191603_3,4702b1c2-bc6c-11ea-840b-0242ac110002,std_1593698381852_3,8ec977dc-a696-4aa3-9388-801049a7217c
tch_20200702-191603_2,ef4e7453-bc6b-11ea-840b-0242ac110002,std_1593698234656_2,be253c70-779c-450c-9b55-2da1c363e5b9
tch_20200702-191603_1,d95f1075-bc6b-11ea-94cc-0242ac110002,std_1593698197912_1,63ad6e8d-2e90-4c55-a3ed-532ea470cf7c
tch_20200702-191603_4,cd9b541f-bc6c-11ea-94cc-0242ac110002,std_1593698607677_4,2a8d73da-d1af-48c4-9915-0ac604e536d9
tch_20200702-191603_5,0e90f722-bc6d-11ea-840b-0242ac110002,std_1593698716638_5,603755bd-0f69-482f-bf42-40b3b584c378
tch_20200702-191603_1,c90e46d8-bc6b-11ea-94cc-0242ac110002,std_1593698170512_1,63ad6e8d-2e90-4c55-a3ed-532ea470cf7c
tch_20200702-191603_4,bfe5f54b-bc6c-11ea-94cc-0242ac110002,std_1593698584692_4,2a8d73da-d1af-48c4-9915-0ac604e536d9
tch_20200702-191603_5,fe7d0f47-bc6c-11ea-840b-0242ac110002,std_1593698689679_5,603755bd-0f69-482f-bf42-40b3b584c378
tch_20200702-191603_3,38acf430-bc6c-11ea-94cc-0242ac110002,std_1593698357812_3,8ec977dc-a696-4aa3-9388-801049a7217c
tch_20200702-191603_2,dd6a11cd-bc6b-11ea-94cc-0242ac110002,std_1593698204703_2,be253c70-779c-450c-9b55-2da1c363e5b9
tch_20200702-191603_4,b0195018-bc6c-11ea-94cc-0242ac110002,std_1593698558108_4,2a8d73da-d1af-48c4-9915-0ac604e536d9
tch_20200702-191603_2,cf7698a7-bc6b-11ea-94cc-0242ac110002,std_1593698181268_2,be253c70-779c-450c-9b55-2da1c363e5b9
tch_20200702-191603_4,9fe7f459-bc6c-11ea-840b-0242ac110002,std_1593698531019_4,2a8d73da-d1af-48c4-9915-0ac604e536d9
tch_20200702-191603_6,45ba0f22-bc6d-11ea-840b-0242ac110002,std_1593698809209_6,3ee3bdfd-6747-4a4e-8ec6-bc71cc392303
tch_20200702-191603_5,de56c6a0-bc6c-11ea-94cc-0242ac110002,std_1593698635739_5,a6746206-8f77-4208-a944-06091920ad54
tch_20200702-191603_3,1a8e6219-bc6c-11ea-94cc-0242ac110002,std_1593698307288_3,299051b5-295f-41e0-a914-af3ec8120c21
tch_20200702-191603_6,35425cd6-bc6d-11ea-94cc-0242ac110002,std_1593698781583_6,3ee3bdfd-6747-4a4e-8ec6-bc71cc392303
tch_20200702-191603_5,cf87e20a-bc6c-11ea-840b-0242ac110002,std_1593698610903_5,a6746206-8f77-4208-a944-06091920ad54
tch_20200702-191603_3,0a79685a-bc6c-11ea-94cc-0242ac110002,std_1593698280203_3,299051b5-295f-41e0-a914-af3ec8120c21
tch_20200702-191603_6,254c83ee-bc6d-11ea-94cc-0242ac110002,std_1593698754811_6,3ee3bdfd-6747-4a4e-8ec6-bc71cc392303
tch_20200702-191603_5,bd6cb851-bc6c-11ea-840b-0242ac110002,std_1593698580519_5,a6746206-8f77-4208-a944-06091920ad54
tch_20200702-191603_3,fd1f4987-bc6b-11ea-94cc-0242ac110002,std_1593698257870_3,299051b5-295f-41e0-a914-af3ec8120c21
tch_20200702-191603_4,8139cc7a-bc6c-11ea-94cc-0242ac110002,std_1593698479538_4,1d4fe8bb-a02f-4a91-9729-05e941d7c539
tch_20200702-191603_6,13bad5ed-bc6d-11ea-94cc-0242ac110002,std_1593698725299_6,3ee3bdfd-6747-4a4e-8ec6-bc71cc392303
tch_20200702-191603_3,ecf5b74e-bc6b-11ea-840b-0242ac110002,std_1593698230759_3,299051b5-295f-41e0-a914-af3ec8120c21
tch_20200702-191603_5,ae13bc07-bc6c-11ea-94cc-0242ac110002,std_1593698554759_5,a6746206-8f77-4208-a944-06091920ad54
tch_20200702-191603_4,70e29ad0-bc6c-11ea-94cc-0242ac110002,std_1593698452103_4,1d4fe8bb-a02f-4a91-9729-05e941d7c539
tch_20200702-191603_8,50d22d54-bc6d-11ea-94cc-0242ac110002,std_1593698827832_8,befed1ca-2432-49a8-af12-fd2b359a1468
tch_20200702-191603_4,61cb626f-bc6c-11ea-840b-0242ac110002,std_1593698426742_4,1d4fe8bb-a02f-4a91-9729-05e941d7c539
tch_20200702-191603_8,4005f27b-bc6d-11ea-840b-0242ac110002,std_1593698799630_8,befed1ca-2432-49a8-af12-fd2b359a1468
tch_20200702-191603_4,51834a7c-bc6c-11ea-94cc-0242ac110002,std_1593698399425_4,1d4fe8bb-a02f-4a91-9729-05e941d7c539
tch_20200702-191603_8,33027ee9-bc6d-11ea-840b-0242ac110002,std_1593698777797_8,befed1ca-2432-49a8-af12-fd2b359a1468
tch_20200702-191603_8,23fde438-bc6d-11ea-840b-0242ac110002,std_1593698752600_8,befed1ca-2432-49a8-af12-fd2b359a1468
tch_20200702-191603_6,f328368d-bc6c-11ea-840b-0242ac110002,std_1593698670675_6,6613a94e-e0cc-4f07-8b2f-ddb07d605914
tch_20200702-191603_7,5bb44825-bc6d-11ea-94cc-0242ac110002,std_1593698846061_7,884867f3-070d-45ae-8d6b-adb5d0f91076
tch_20200702-191603_5,8ebcd050-bc6c-11ea-840b-0242ac110002,std_1593698502138_5,72d42293-f0d5-4a15-90ad-24edb44bc66a
tch_20200702-191603_6,e1e03b99-bc6c-11ea-840b-0242ac110002,std_1593698641694_6,6613a94e-e0cc-4f07-8b2f-ddb07d605914
tch_20200702-191603_7,4c2d0ff8-bc6d-11ea-840b-0242ac110002,std_1593698820021_7,884867f3-070d-45ae-8d6b-adb5d0f91076
tch_20200702-191603_5,7e35dbbb-bc6c-11ea-94cc-0242ac110002,std_1593698474456_5,72d42293-f0d5-4a15-90ad-24edb44bc66a
tch_20200702-191603_6,d17384cb-bc6c-11ea-94cc-0242ac110002,std_1593698614078_6,6613a94e-e0cc-4f07-8b2f-ddb07d605914
tch_20200702-191603_4,2f726fc6-bc6c-11ea-94cc-0242ac110002,std_1593698342292_4,cfd4d99e-02c3-4f62-aa38-272fe386ec48
tch_20200702-191603_7,3ae981c8-bc6d-11ea-94cc-0242ac110002,std_1593698791050_7,884867f3-070d-45ae-8d6b-adb5d0f91076
tch_20200702-191603_5,6e490417-bc6c-11ea-94cc-0242ac110002,std_1593698447743_5,72d42293-f0d5-4a15-90ad-24edb44bc66a
tch_20200702-191603_6,bff474dc-bc6c-11ea-840b-0242ac110002,std_1593698584766_6,6613a94e-e0cc-4f07-8b2f-ddb07d605914
tch_20200702-191603_4,1fe1c133-bc6c-11ea-840b-0242ac110002,std_1593698316200_4,cfd4d99e-02c3-4f62-aa38-272fe386ec48
tch_20200702-191603_7,2abf7937-bc6d-11ea-94cc-0242ac110002,std_1593698763952_7,884867f3-070d-45ae-8d6b-adb5d0f91076
tch_20200702-191603_5,5e668c50-bc6c-11ea-94cc-0242ac110002,std_1593698421090_5,72d42293-f0d5-4a15-90ad-24edb44bc66a
tch_20200702-191603_4,10f36e54-bc6c-11ea-94cc-0242ac110002,std_1593698291129_4,cfd4d99e-02c3-4f62-aa38-272fe386ec48
tch_20200702-191603_8,04add6cb-bc6d-11ea-94cc-0242ac110002,std_1593698700035_8,141742a1-c014-4c3c-a706-53d4fa22671b
tch_20200702-191603_4,fe7934ba-bc6b-11ea-94cc-0242ac110002,std_1593698260144_4,cfd4d99e-02c3-4f62-aa38-272fe386ec48
tch_20200702-191603_8,f6b57b4c-bc6c-11ea-94cc-0242ac110002,std_1593698676645_8,141742a1-c014-4c3c-a706-53d4fa22671b
tch_20200702-191603_8,e638e72a-bc6c-11ea-840b-0242ac110002,std_1593698648983_8,141742a1-c014-4c3c-a706-53d4fa22671b
tch_20200702-191603_8,d8938e59-bc6c-11ea-840b-0242ac110002,std_1593698626043_8,141742a1-c014-4c3c-a706-53d4fa22671b
tch_20200702-191603_6,a141b843-bc6c-11ea-94cc-0242ac110002,std_1593698533257_6,cbaee300-9241-4fda-9527-b6162b22dc7b
tch_20200702-191603_7,0c6b586e-bc6d-11ea-840b-0242ac110002,std_1593698713057_7,d0c84e3d-871e-4e7d-bd5d-8d5237472dbe
tch_20200702-191603_5,3d7af6d0-bc6c-11ea-94cc-0242ac110002,std_1593698365858_5,cb68ff8f-e47f-4fa4-86f5-abfec64db13a
tch_20200702-191603_7,faa1d171-bc6c-11ea-840b-0242ac110002,std_1593698683225_7,d0c84e3d-871e-4e7d-bd5d-8d5237472dbe
tch_20200702-191603_6,90f6bb0f-bc6c-11ea-94cc-0242ac110002,std_1593698505912_6,cbaee300-9241-4fda-9527-b6162b22dc7b
tch_20200702-191603_9,68de7d43-bc6d-11ea-840b-0242ac110002,std_1593698868159_9,f252cfeb-d32f-4cce-a98e-84f96e0045f9
tch_20200702-191603_5,2b950dea-bc6c-11ea-94cc-0242ac110002,std_1593698335844_5,cb68ff8f-e47f-4fa4-86f5-abfec64db13a
tch_20200702-191603_7,ea09ec94-bc6c-11ea-94cc-0242ac110002,std_1593698655370_7,d0c84e3d-871e-4e7d-bd5d-8d5237472dbe
tch_20200702-191603_9,59ba9ab9-bc6d-11ea-94cc-0242ac110002,std_1593698842767_9,f252cfeb-d32f-4cce-a98e-84f96e0045f9
tch_20200702-191603_6,80551224-bc6c-11ea-840b-0242ac110002,std_1593698478031_6,cbaee300-9241-4fda-9527-b6162b22dc7b
tch_20200702-191603_5,1cc4a299-bc6c-11ea-94cc-0242ac110002,std_1593698310966_5,cb68ff8f-e47f-4fa4-86f5-abfec64db13a
tch_20200702-191603_7,d8ba28b5-bc6c-11ea-94cc-0242ac110002,std_1593698626322_7,d0c84e3d-871e-4e7d-bd5d-8d5237472dbe
tch_20200702-191603_6,6f4bcdd2-bc6c-11ea-94cc-0242ac110002,std_1593698449458_6,cbaee300-9241-4fda-9527-b6162b22dc7b
tch_20200702-191603_9,4ab08172-bc6d-11ea-840b-0242ac110002,std_1593698817515_9,f252cfeb-d32f-4cce-a98e-84f96e0045f9
tch_20200702-191603_5,0b113c65-bc6c-11ea-94cc-0242ac110002,std_1593698281259_5,cb68ff8f-e47f-4fa4-86f5-abfec64db13a
tch_20200702-191603_10,7ed02a07-bc6d-11ea-94cc-0242ac110002,std_1593698904976_10,5854a707-2faa-4a4f-93d8-ca6034e94105
tch_20200702-191603_9,3bf6d304-bc6d-11ea-840b-0242ac110002,std_1593698792807_9,f252cfeb-d32f-4cce-a98e-84f96e0045f9
tch_20200702-191603_8,b861d3bd-bc6c-11ea-94cc-0242ac110002,std_1593698572053_8,62f54533-6bc1-4b58-a63c-4e2c1a2f4ccc
tch_20200702-191603_10,6cf9aaa5-bc6d-11ea-840b-0242ac110002,std_1593698875039_10,5854a707-2faa-4a4f-93d8-ca6034e94105
tch_20200702-191603_8,a7299011-bc6c-11ea-94cc-0242ac110002,std_1593698543179_8,62f54533-6bc1-4b58-a63c-4e2c1a2f4ccc
tch_20200702-191603_10,5de7546a-bc6d-11ea-94cc-0242ac110002,std_1593698849739_10,5854a707-2faa-4a4f-93d8-ca6034e94105
tch_20200702-191603_8,96fc7a78-bc6c-11ea-840b-0242ac110002,std_1593698516032_8,62f54533-6bc1-4b58-a63c-4e2c1a2f4ccc
tch_20200702-191603_10,4c7981e2-bc6d-11ea-840b-0242ac110002,std_1593698820540_10,5854a707-2faa-4a4f-93d8-ca6034e94105
tch_20200702-191603_7,b797cca7-bc6c-11ea-94cc-0242ac110002,std_1593698570746_7,216c56a3-8a6b-4c86-8c2b-b00c2e93a7c7
tch_20200702-191603_8,86d1d631-bc6c-11ea-840b-0242ac110002,std_1593698488882_8,62f54533-6bc1-4b58-a63c-4e2c1a2f4ccc
tch_20200702-191603_6,4f4c6dc4-bc6c-11ea-840b-0242ac110002,std_1593698395749_6,01cd9fe4-df98-4083-9f37-4f12532d9e0f
tch_20200702-191603_7,a927a9a2-bc6c-11ea-840b-0242ac110002,std_1593698546519_7,216c56a3-8a6b-4c86-8c2b-b00c2e93a7c7
tch_20200702-191603_9,1ea61755-bc6d-11ea-840b-0242ac110002,std_1593698743610_9,ece959cf-14ba-451b-90c6-853f4b38c0d4
tch_20200702-191603_7,9a3510bf-bc6c-11ea-94cc-0242ac110002,std_1593698521436_7,216c56a3-8a6b-4c86-8c2b-b00c2e93a7c7
tch_20200702-191603_6,3de5ed8c-bc6c-11ea-840b-0242ac110002,std_1593698366577_6,01cd9fe4-df98-4083-9f37-4f12532d9e0f
tch_20200702-191603_9,0de8f770-bc6d-11ea-94cc-0242ac110002,std_1593698715559_9,ece959cf-14ba-451b-90c6-853f4b38c0d4
tch_20200702-191603_7,8a658484-bc6c-11ea-94cc-0242ac110002,std_1593698494897_7,216c56a3-8a6b-4c86-8c2b-b00c2e93a7c7
tch_20200702-191603_6,2fb43358-bc6c-11ea-94cc-0242ac110002,std_1593698342754_6,01cd9fe4-df98-4083-9f37-4f12532d9e0f
tch_20200702-191603_9,fcac2007-bc6c-11ea-840b-0242ac110002,std_1593698686648_9,ece959cf-14ba-451b-90c6-853f4b38c0d4
tch_20200702-191603_6,2199aa45-bc6c-11ea-94cc-0242ac110002,std_1593698319103_6,01cd9fe4-df98-4083-9f37-4f12532d9e0f
tch_20200702-191603_10,2ba6f310-bc6d-11ea-94cc-0242ac110002,std_1593698765461_10,3c1af3d5-be2d-407a-8141-c060b84dd2a5
tch_20200702-191603_9,eeb1a278-bc6c-11ea-94cc-0242ac110002,std_1593698663158_9,ece959cf-14ba-451b-90c6-853f4b38c0d4
tch_20200702-191603_8,69a54555-bc6c-11ea-840b-0242ac110002,std_1593698439954_8,312cec9a-1dd6-4076-b3f2-527a137f74a8
tch_20200702-191603_10,1b4141d1-bc6d-11ea-840b-0242ac110002,std_1593698737953_10,3c1af3d5-be2d-407a-8141-c060b84dd2a5
tch_20200702-191603_8,5b800e4c-bc6c-11ea-840b-0242ac110002,std_1593698416231_8,312cec9a-1dd6-4076-b3f2-527a137f74a8
tch_20200702-191603_10,0bd18952-bc6d-11ea-94cc-0242ac110002,std_1593698712032_10,3c1af3d5-be2d-407a-8141-c060b84dd2a5
tch_20200702-191603_12,9cbd4ccf-bc6d-11ea-94cc-0242ac110002,std_1593698955192_12,a027b012-7efa-414f-a5eb-fbaa47e79226
tch_20200702-191603_11,9ea82cc7-bc6d-11ea-94cc-0242ac110002,std_1593698958411_11,7e37882f-2770-4f2b-872c-681954388893
tch_20200702-191603_10,fbd03f42-bc6c-11ea-840b-0242ac110002,std_1593698685185_10,3c1af3d5-be2d-407a-8141-c060b84dd2a5
tch_20200702-191603_8,4b91fdff-bc6c-11ea-94cc-0242ac110002,std_1593698389500_8,312cec9a-1dd6-4076-b3f2-527a137f74a8
tch_20200702-191603_7,6aad3fc6-bc6c-11ea-94cc-0242ac110002,std_1593698441659_7,ebe545e2-f051-442e-8c3b-20f1608372dd
tch_20200702-191603_12,8b2f20e3-bc6d-11ea-94cc-0242ac110002,std_1593698925717_12,a027b012-7efa-414f-a5eb-fbaa47e79226
tch_20200702-191603_11,8e843f69-bc6d-11ea-94cc-0242ac110002,std_1593698931328_11,7e37882f-2770-4f2b-872c-681954388893
tch_20200702-191603_8,3c8d62e2-bc6c-11ea-840b-0242ac110002,std_1593698364310_8,312cec9a-1dd6-4076-b3f2-527a137f74a8
tch_20200702-191603_7,5a7c803a-bc6c-11ea-840b-0242ac110002,std_1593698414535_7,ebe545e2-f051-442e-8c3b-20f1608372dd
tch_20200702-191603_12,7b3e9f45-bc6d-11ea-94cc-0242ac110002,std_1593698899000_12,a027b012-7efa-414f-a5eb-fbaa47e79226
tch_20200702-191603_11,7c8465ac-bc6d-11ea-840b-0242ac110002,std_1593698901112_11,7e37882f-2770-4f2b-872c-681954388893
tch_20200702-191603_9,d0ad4e53-bc6c-11ea-94cc-0242ac110002,std_1593698612843_9,c7da050d-d513-40d4-87f7-22f90089e1ae
tch_20200702-191603_12,6a558cf8-bc6d-11ea-94cc-0242ac110002,std_1593698870637_12,a027b012-7efa-414f-a5eb-fbaa47e79226
tch_20200702-191603_7,4d6eac9a-bc6c-11ea-840b-0242ac110002,std_1593698392626_7,ebe545e2-f051-442e-8c3b-20f1608372dd
tch_20200702-191603_9,c13d209f-bc6c-11ea-840b-0242ac110002,std_1593698586890_9,c7da050d-d513-40d4-87f7-22f90089e1ae
tch_20200702-191603_11,6c78943d-bc6d-11ea-840b-0242ac110002,std_1593698874224_11,7e37882f-2770-4f2b-872c-681954388893
tch_20200702-191603_7,3c2181e8-bc6c-11ea-94cc-0242ac110002,std_1593698363600_7,ebe545e2-f051-442e-8c3b-20f1608372dd
tch_20200702-191603_9,aff2dbf6-bc6c-11ea-94cc-0242ac110002,std_1593698557851_9,c7da050d-d513-40d4-87f7-22f90089e1ae
tch_20200702-191603_10,da52cac1-bc6c-11ea-840b-0242ac110002,std_1593698629027_10,249f7429-a515-412b-9b94-525c18e07fd2
tch_20200702-191603_9,a111322e-bc6c-11ea-840b-0242ac110002,std_1593698532943_9,c7da050d-d513-40d4-87f7-22f90089e1ae
tch_20200702-191603_10,c8bf9531-bc6c-11ea-840b-0242ac110002,std_1593698599536_10,249f7429-a515-412b-9b94-525c18e07fd2
tch_20200702-191603_10,b93ec601-bc6c-11ea-840b-0242ac110002,std_1593698573508_10,249f7429-a515-412b-9b94-525c18e07fd2
tch_20200702-191603_12,4eca76f9-bc6d-11ea-94cc-0242ac110002,std_1593698824401_12,d4bf8331-87ba-4130-b44f-7d0efac01310
tch_20200702-191603_10,aa35970f-bc6c-11ea-94cc-0242ac110002,std_1593698548264_10,249f7429-a515-412b-9b94-525c18e07fd2
tch_20200702-191603_12,3e37736d-bc6d-11ea-94cc-0242ac110002,std_1593698796608_12,d4bf8331-87ba-4130-b44f-7d0efac01310
tch_20200702-191603_11,4ccb4b1b-bc6d-11ea-840b-0242ac110002,std_1593698821009_11,c0691bd7-1090-4986-b141-f99bf6f51c05
tch_20200702-191603_12,2e0f8e6f-bc6d-11ea-94cc-0242ac110002,std_1593698769506_12,d4bf8331-87ba-4130-b44f-7d0efac01310
tch_20200702-191603_13,b60354aa-bc6d-11ea-840b-0242ac110002,std_1593698997536_13,8627840e-245a-4fd8-bb47-65564037c20a
tch_20200702-191603_11,3eb81563-bc6d-11ea-840b-0242ac110002,std_1593698797443_11,c0691bd7-1090-4986-b141-f99bf6f51c05
tch_20200702-191603_12,2099d11d-bc6d-11ea-840b-0242ac110002,std_1593698746899_12,d4bf8331-87ba-4130-b44f-7d0efac01310
tch_20200702-191603_9,845fc556-bc6c-11ea-94cc-0242ac110002,std_1593698484800_9,c7dfa95b-0aad-41a0-a318-1a621ef562b7
tch_20200702-191603_13,a41be510-bc6d-11ea-840b-0242ac110002,std_1593698967544_13,8627840e-245a-4fd8-bb47-65564037c20a
tch_20200702-191603_11,2e038144-bc6d-11ea-94cc-0242ac110002,std_1593698769409_11,c0691bd7-1090-4986-b141-f99bf6f51c05
tch_20200702-191603_13,9353049e-bc6d-11ea-840b-0242ac110002,std_1593698939380_13,8627840e-245a-4fd8-bb47-65564037c20a
tch_20200702-191603_9,74f95b04-bc6c-11ea-840b-0242ac110002,std_1593698458941_9,c7dfa95b-0aad-41a0-a318-1a621ef562b7
tch_20200702-191603_11,1f8c0adb-bc6d-11ea-840b-0242ac110002,std_1593698745157_11,c0691bd7-1090-4986-b141-f99bf6f51c05
tch_20200702-191603_13,845a2a81-bc6d-11ea-94cc-0242ac110002,std_1593698914279_13,8627840e-245a-4fd8-bb47-65564037c20a
tch_20200702-191603_9,64aa8d7f-bc6c-11ea-840b-0242ac110002,std_1593698431609_9,c7dfa95b-0aad-41a0-a318-1a621ef562b7
tch_20200702-191603_10,8b4a65c1-bc6c-11ea-840b-0242ac110002,std_1593698496412_10,00bcc0a3-c668-4520-b45e-a607c827573a
tch_20200702-191603_9,5664fc17-bc6c-11ea-840b-0242ac110002,std_1593698407663_9,c7dfa95b-0aad-41a0-a318-1a621ef562b7
tch_20200702-191603_10,7c25991a-bc6c-11ea-840b-0242ac110002,std_1593698471009_10,00bcc0a3-c668-4520-b45e-a607c827573a
tch_20200702-191603_12,01b04db8-bc6d-11ea-840b-0242ac110002,std_1593698695054_12,a454c699-e243-4607-913d-9ed71466ad16
tch_20200702-191603_10,6b008fa8-bc6c-11ea-94cc-0242ac110002,std_1593698442223_10,00bcc0a3-c668-4520-b45e-a607c827573a
tch_20200702-191603_12,f2d2754d-bc6c-11ea-840b-0242ac110002,std_1593698670120_12,a454c699-e243-4607-913d-9ed71466ad16
tch_20200702-191603_14,cbcc1d2e-bc6d-11ea-94cc-0242ac110002,std_1593699034137_14,a82b41f4-40e8-4373-9d89-325f278214b0
tch_20200702-191603_10,5bcd6ad7-bc6c-11ea-94cc-0242ac110002,std_1593698416705_10,00bcc0a3-c668-4520-b45e-a607c827573a
tch_20200702-191603_11,ff938871-bc6c-11ea-94cc-0242ac110002,std_1593698691514_11,e91b71fb-10ca-4053-be68-4afdf66864c6
tch_20200702-191603_12,e375a87a-bc6c-11ea-94cc-0242ac110002,std_1593698644329_12,a454c699-e243-4607-913d-9ed71466ad16
tch_20200702-191603_14,bd411efd-bc6d-11ea-94cc-0242ac110002,std_1593699009723_14,a82b41f4-40e8-4373-9d89-325f278214b0
