stdextid,groupid,tchextid
std_1594617700912_34,5dedad38-11a8-41d5-aad5-7980869ca7ba,tch_20200713-103946_34
std_1594617369465_26,1e39ac57-9fc5-4846-93e3-09bd4e7df5ad,tch_20200713-103946_26
std_1594617703384_35,b7a3391b-8d37-4aab-b57d-f9edd374433a,tch_20200713-103946_35
std_1594617708999_36,e79e67d8-54d6-4c06-ab26-3033edf95426,tch_20200713-103946_36
std_1594617395846_28,293bfb64-490f-49b4-82ce-dc32985fe864,tch_20200713-103946_28
std_1594617871505_38,bd939cfe-6c53-4e4d-8764-a955c585fe77,tch_20200713-103946_38
std_1594617406312_29,6232d040-3a23-4f39-b5d1-3c90cfb60986,tch_20200713-103946_29
std_1594617559593_31,38e20110-3a75-42e5-a918-8d4c216b7f1b,tch_20200713-103946_31
std_1594617565898_32,9464e920-25e7-4f86-81a1-07b3ed56492a,tch_20200713-103946_32
std_1594617573765_33,9ee034c4-24df-4327-869f-c416b2c3a62e,tch_20200713-103946_33
std_1594617423499_30,d7287be5-3ae9-4339-93bb-f6cd028581d5,tch_20200713-103946_30
std_1594617894897_41,f36ea02f-8b59-41fa-b20f-241fa2ab8112,tch_20200713-103946_41
std_1594617888904_39,2d23bdec-feb5-409b-9ff9-022da3b37ec7,tch_20200713-103946_39
std_1594617897340_40,e18c9d0e-9121-4e79-a5ca-514fba039e56,tch_20200713-103946_40
std_1594617741264_37,c4d2b316-e336-4e60-8f3c-2f4cb771aeea,tch_20200713-103946_37
std_1594617587871_34,1e44fa52-f933-4225-898f-4d7032fec4b3,tch_20200713-103946_34
std_1594617607193_36,a216e848-8085-4d04-9d86-fd2f9ef4f67e,tch_20200713-103946_36
std_1594617909599_43,a70c063d-ad85-4521-9929-ad68bf710053,tch_20200713-103946_43
std_1594617593380_35,22087586-26f6-4044-a0df-e5ef06ff0358,tch_20200713-103946_35
std_1594617918680_42,22dfe1ee-e31f-4566-aa00-13c3f0bee4e4,tch_20200713-103946_42
std_1594617754148_38,136efccb-ae2c-4a0a-868f-d9a377b789f8,tch_20200713-103946_38
std_1594617435763_31,7649dc11-77e8-4c3d-ae6d-4342ec461a75,tch_20200713-103946_31
std_1594617450603_32,5eaa1f57-9453-40a1-bcc2-b87c146e3da4,tch_20200713-103946_32
std_1594617458661_33,d7031403-806e-4e3d-be8c-86eb832626d0,tch_20200713-103946_33
std_1594617943398_44,a9e7e1a9-0b4c-4628-bccd-22b97953a559,tch_20200713-103946_44
std_1594617781484_41,59c0e95a-2e71-43df-a994-c6e4bbb54488,tch_20200713-103946_41
std_1594617779101_40,2ab2d39b-84c2-49bd-896a-f43364c0f215,tch_20200713-103946_40
std_1594617774491_39,011d60a4-4544-47b7-9516-81b1f0eb5a8b,tch_20200713-103946_39
std_1594617620435_37,ef3d77ef-6669-4867-aa64-cb0f422430e1,tch_20200713-103946_37
std_1594617468456_34,84d1d0a1-9109-4969-8aac-6958416a39df,tch_20200713-103946_34
std_1594617496066_36,d3757510-008f-415c-9373-e4a3db398a66,tch_20200713-103946_36
std_1594617798382_43,04f8b0ed-b102-4d2f-b48e-504990237b96,tch_20200713-103946_43
std_1594617479892_35,e33cc46d-4f3c-480b-b36a-d5dda91e0fcb,tch_20200713-103946_35
std_1594617797437_42,41714c02-639e-4ac8-b506-72144bc28218,tch_20200713-103946_42
std_1594617634228_38,b21615dc-a0ee-45bb-a06d-112401b7de67,tch_20200713-103946_38
std_1594617965729_47,e0fcdb80-f044-4571-b1c6-ee7fb8c5fc7e,tch_20200713-103946_47
std_1594617949070_45,1da6d31c-eaa4-46b5-b46f-a9f46755ae82,tch_20200713-103946_45
std_1594617975219_46,c3e56485-79c9-4fe7-bd21-429cd5bbe872,tch_20200713-103946_46
std_1594617824176_44,e4dccf8f-52c5-4a10-b5b6-70c230c89c24,tch_20200713-103946_44
std_1594617668068_41,0ad20c0c-d4a7-4c9a-9f90-87e6e9293d81,tch_20200713-103946_41
std_1594617980303_48,cebb53e6-9175-451b-a111-0376e1ddc402,tch_20200713-103946_48
std_1594617510585_37,0de89c29-83b6-4798-9690-11e6e1cdafa8,tch_20200713-103946_37
std_1594617662378_40,faba58af-0e03-4f5c-bfa5-e65c21ed5564,tch_20200713-103946_40
std_1594617654213_39,1b4c49e6-08e6-42d5-bfd5-11f945ead45c,tch_20200713-103946_39
std_1594617990436_49,91c3838f-f009-41f8-a8ff-a90af862885c,tch_20200713-103946_49
std_1594617683441_43,c6a7b644-97b3-49b4-a378-7220f0c53907,tch_20200713-103946_43
std_1594617684440_42,6d91470f-1a19-48c9-850e-da76cf49f9cf,tch_20200713-103946_42
std_1594617520745_38,602ae518-93db-4259-bb6e-2f0ba31c8317,tch_20200713-103946_38
std_1594617850079_47,05396a23-a8c8-4ceb-a564-8eea08b3cfe3,tch_20200713-103946_47
std_1594617832598_45,ea90001b-50aa-4c0d-bc8d-92c458e50227,tch_20200713-103946_45
std_1594618015053_51,dbe9d084-4169-41a5-90c9-972146ed673c,tch_20200713-103946_51
std_1594617854741_46,4092db7a-2300-4969-b1bf-92ae55c589c7,tch_20200713-103946_46
std_1594617710326_44,96aad7e7-efe6-458b-b6a0-68f0f1bcdcb6,tch_20200713-103946_44
std_1594617553190_41,b15e9035-46c6-452f-9be8-dc19b1597dea,tch_20200713-103946_41
std_1594618019504_52,7c3e3f78-d756-4fa9-bf08-0e419ee87e86,tch_20200713-103946_52
std_1594618035458_50,6e87066b-a6ae-4ff7-ab96-8e96a004b2ed,tch_20200713-103946_50
std_1594617869396_48,b23051f8-797a-4664-abdb-bcd0c89dbfe6,tch_20200713-103946_48
std_1594617549038_40,17489a6f-d87b-429a-a0c0-bf2f9741931a,tch_20200713-103946_40
std_1594617877356_49,ff970064-0ac9-40d1-b75b-a07ab3ba6eb6,tch_20200713-103946_49
std_1594617536201_39,ac7176e1-ebae-4cd1-8baa-0fba2766dbba,tch_20200713-103946_39
std_1594617575751_43,2bfd8c0e-b826-4753-82c3-f00506f05fdf,tch_20200713-103946_43
std_1594618040287_53,5e3d6738-aeff-4367-b69d-8a16cca33b24,tch_20200713-103946_53
std_1594617571883_42,79d12291-5a75-47af-b225-2f1a7682e8be,tch_20200713-103946_42
std_1594617736047_47,ef419d82-5e69-41c0-86fd-a2683b4fa743,tch_20200713-103946_47
std_1594618052815_54,d01c8c44-f680-4ab2-baa6-3c67714848d3,tch_20200713-103946_54
std_1594617723062_45,94eb1222-4c0a-4815-a3c1-e25bc89e916d,tch_20200713-103946_45
std_1594617734775_46,2720d0a1-819d-48e8-9a20-0ce6aff48cc2,tch_20200713-103946_46
std_1594617588792_44,616eade2-7fdf-4e29-a7a5-7bd085a90fd8,tch_20200713-103946_44
std_1594617909331_51,6fcf8c1a-5593-4b52-ab32-6be32cc34f50,tch_20200713-103946_51
std_1594617908909_52,816524ec-9ad0-418e-84f5-4af82e29f430,tch_20200713-103946_52
std_1594617921467_50,43fd9a50-8c8a-406b-94b6-648f6f227366,tch_20200713-103946_50
std_1594618064964_55,dbc22c58-a492-46f8-a0d7-5fc07c55b1ac,tch_20200713-103946_55
std_1594617755777_48,9544eca9-ab9a-4d24-a7c4-e0558281b7de,tch_20200713-103946_48
std_1594617768566_49,6c964f9f-35ae-4d29-887b-433efc8b9bdd,tch_20200713-103946_49
std_1594618074471_56,9e3a813a-6708-46db-a2f9-cb8c05b40411,tch_20200713-103946_56
std_1594617925665_53,297123fa-44f5-4892-a2f9-725cfc323544,tch_20200713-103946_53
std_1594617627679_47,56770ef7-dec3-4e9c-b92e-b3a0ec94651e,tch_20200713-103946_47
std_1594618091998_57,55b99c96-3cab-450e-b751-ab783aed898e,tch_20200713-103946_57
std_1594617935788_54,a81af9fa-2daf-4aeb-9675-7e5af6332b38,tch_20200713-103946_54
std_1594617603478_45,a627e682-188b-4fcb-91f4-fd056d3f870b,tch_20200713-103946_45
std_1594617800146_52,0592ec92-84c9-40c2-8d70-a565097ffc14,tch_20200713-103946_52
std_1594617793524_51,bdfa0783-9007-46d8-9b9b-08df6f67cf19,tch_20200713-103946_51
std_1594617615965_46,d15ceb0b-dba9-45f9-b3da-ffbc7924d9d0,tch_20200713-103946_46
std_1594618110315_59,ac7e9e0a-64e3-4e00-a9fb-cdb50db792ce,tch_20200713-103946_59
std_1594617950549_55,040b9370-ad84-4bb1-9034-e85a50cfe568,tch_20200713-103946_55
std_1594618110864_58,8a53a2c7-2bc2-4484-a265-7d0fb089099f,tch_20200713-103946_58
std_1594617778898_50,0077b431-2358-4564-9973-6bc6b201d6b3,tch_20200713-103946_50
std_1594617652014_49,bdec791d-c30c-4b5d-b448-723bf2b396b0,tch_20200713-103946_49
std_1594617642283_48,19adf882-6abb-4e8f-b6ee-a3b46640632f,tch_20200713-103946_48
std_1594618121958_60,277016cf-ddab-477e-b7cd-7ed180e6f6b2,tch_20200713-103946_60
std_1594617958205_56,3bf3edb1-964f-4e28-9c06-37fd72a2ee63,tch_20200713-103946_56
std_1594618138647_61,271df45c-1391-4c63-8630-d34294a594e4,tch_20200713-103946_61
std_1594617810825_53,aa16267c-7369-45b3-8e28-b5b40f265c41,tch_20200713-103946_53
std_1594617978382_57,5446a8f4-0336-4c72-a76c-b7b07cb13b79,tch_20200713-103946_57
std_1594617827691_54,d23bc54e-ba7b-4743-8b88-b324ad4cfd54,tch_20200713-103946_54
std_1594617672918_51,4dc04f38-54d5-4f39-9680-1d49f2847993,tch_20200713-103946_51
std_1594617686529_52,6707d664-5b9d-4f30-a359-1c31adbd4e85,tch_20200713-103946_52
std_1594617999764_59,9acce746-5e81-4154-8ea9-833c943525c5,tch_20200713-103946_59
std_1594617993124_58,af971de9-0594-45c9-ad62-d1824ce314ed,tch_20200713-103946_58
std_1594617835765_55,76792a13-c84d-479b-babb-5c8f4dc1d1de,tch_20200713-103946_55
std_1594617664054_50,311794c1-aae7-4e92-979a-b22fd1e59c69,tch_20200713-103946_50
std_1594618011843_60,4126d44e-45a0-4e4e-9b53-44ddc635eabc,tch_20200713-103946_60
std_1594618163662_63,bb4ea0f0-3ef5-4cda-85b1-03542e12d13a,tch_20200713-103946_63
std_1594617843375_56,99e02ae9-8a6c-4bca-ace7-3e85b64d8e90,tch_20200713-103946_56
std_1594618168874_62,cfcc1b35-4ca3-4472-b394-a6c8be1484e0,tch_20200713-103946_62
std_1594617700519_53,6fe3d4ca-76cf-4137-8f38-4937f0f9f46e,tch_20200713-103946_53
std_1594618030915_61,ed550e19-aabe-47b5-88ea-3876c4048aa7,tch_20200713-103946_61
std_1594618189589_65,6feb99ac-3c13-4924-b2af-65b36cd6adfa,tch_20200713-103946_65
std_1594617864834_57,ef23da53-fa6d-4c55-a172-ca3005ce2faf,tch_20200713-103946_57
std_1594617713231_54,fd31827f-87dd-403b-9262-6aa97d15f67c,tch_20200713-103946_54
std_1594618201638_64,3a5cf1aa-f9ba-4b06-a949-6af765e74e80,tch_20200713-103946_64
std_1594617888860_59,eadfd082-75d1-4667-bb23-bdeeb62b8ac6,tch_20200713-103946_59
std_1594617880734_58,a49ec251-be5e-4b83-8259-bb989b7e7873,tch_20200713-103946_58
std_1594617724306_55,932e6f23-39e0-4802-aa1a-73284186bd72,tch_20200713-103946_55
std_1594618051242_63,ba7ab27d-5d47-49ea-b509-1efedef96bb6,tch_20200713-103946_63
std_1594618199116_66,db8a9a62-555e-4e49-bab6-75cb0c242a7a,tch_20200713-103946_66
std_1594617893448_60,d8391d24-7feb-49a9-85f3-0ba950e70316,tch_20200713-103946_60
std_1594617739338_56,9de12104-2343-42f5-a3fb-6122ce0ac6c9,tch_20200713-103946_56
std_1594618226048_68,7f36b763-ede7-4940-91b9-068cbb13c631,tch_20200713-103946_68
std_1594618047515_62,1264b0c2-c88e-4dd8-a25e-cfec85f1abcf,tch_20200713-103946_62
std_1594617917044_61,fc1b2671-ab9b-47aa-b1bd-7c5ed5fd8ade,tch_20200713-103946_61
std_1594617756473_57,bf4c2483-cf9d-4c36-a47d-35472491c7f2,tch_20200713-103946_57
std_1594618080113_65,8219db2f-c533-4aec-9433-738624f8dc23,tch_20200713-103946_65
std_1594618236422_67,12c20e39-225b-4a66-bad4-451d1c7a5085,tch_20200713-103946_67
std_1594618089305_64,775e1c60-9ad7-4974-8fbf-7b4ead7810c5,tch_20200713-103946_64
std_1594617775631_59,fd1b6b1c-f178-4f34-9f67-61db4ca5a7d8,tch_20200713-103946_59
std_1594617765970_58,ffe4d51d-de46-4461-b2bb-8888fe70a67e,tch_20200713-103946_58
std_1594618244020_69,8b30f453-f8b6-44be-ba32-17c8d45be9c2,tch_20200713-103946_69
std_1594618255807_70,b80cd64d-eb50-4033-bd11-570d6a288cb6,tch_20200713-103946_70
std_1594617933203_63,e54a2810-c886-48e3-97b4-0da182216c09,tch_20200713-103946_63
std_1594618088259_66,a3f88d18-52bf-4a8e-863e-4b8113a3220d,tch_20200713-103946_66
std_1594617787439_60,f9969f71-33c2-4786-89e9-b729e4256161,tch_20200713-103946_60
std_1594618264461_72,7e5283c1-c56b-405e-a490-62f8d339555d,tch_20200713-103946_72
std_1594617927274_62,e44ec2f8-bbd8-467b-ae4e-9d470f253a09,tch_20200713-103946_62
std_1594618254777_71,89818cf2-22fc-4d8d-9424-d16c4803aa21,tch_20200713-103946_71
std_1594618108598_68,279bba21-9fe6-419c-9604-de06746a8873,tch_20200713-103946_68
std_1594617802317_61,606f1538-64c2-4973-92b2-32cc49f104db,tch_20200713-103946_61
std_1594617961385_65,918c5efc-da81-4201-ac23-cf388e989036,tch_20200713-103946_65
std_1594618113274_67,f6ac375d-cfcb-4800-9ecf-5e38fb7907cf,tch_20200713-103946_67
std_1594617968106_64,def1c970-3475-4e94-a60f-bb63db667d65,tch_20200713-103946_64
std_1594618288230_73,236c6220-7df2-4f52-a61d-ea9b13dc98f3,tch_20200713-103946_73
std_1594617826025_63,5a9973e9-06d0-4e9b-a94f-a87cb9bfb247,tch_20200713-103946_63
std_1594618133274_69,9362085f-123c-43a8-a503-f334c4601134,tch_20200713-103946_69
std_1594618140262_70,5bea17b5-81b6-4d51-98c5-dc50f5f3e1b6,tch_20200713-103946_70
std_1594617972026_66,7b770e01-d05e-4170-b6dc-0744968ff290,tch_20200713-103946_66
std_1594618165943_72,362b69d7-eeff-48af-8102-ea0860bdb324,tch_20200713-103946_72
std_1594618311850_75,779e39c1-1e30-4f5a-b1f6-51e1a21c953f,tch_20200713-103946_75
std_1594617997075_68,94bbcc3e-b11f-455e-bcad-1403b6d4a7f1,tch_20200713-103946_68
std_1594618309908_74,3cf1a878-2a46-4478-a8f3-66afbd89af67,tch_20200713-103946_74
std_1594617848071_65,0f162f13-fd32-48e0-be90-f36141a2354e,tch_20200713-103946_65
std_1594618316583_76,50063c0f-bcf8-448c-921f-68fe93336318,tch_20200713-103946_76
std_1594618000753_67,a23c1be5-2d87-48d1-8ff1-bc88441c8549,tch_20200713-103946_67
std_1594618176419_73,755a674f-3783-4695-b807-35a61a070479,tch_20200713-103946_73
std_1594617847444_64,447cf105-69d5-45a7-8b73-10719bfa2c15,tch_20200713-103946_64
std_1594618021115_69,301fb578-a388-4a7f-9313-7f4323ec1c7b,tch_20200713-103946_69
std_1594617861724_66,3d335397-5ad6-4ead-b977-43689089aef1,tch_20200713-103946_66
std_1594618026060_70,7782603a-87c9-489c-b713-c40626fd1473,tch_20200713-103946_70
std_1594618346311_77,2b4fdff4-0d7a-40e5-b4e0-b47405aba1bd,tch_20200713-103946_77
std_1594617887585_68,cad59f21-7778-43fc-86b4-a3832b011f90,tch_20200713-103946_68
