student,classcode
perf_prod_std_00472,2QFL-jFR4
perf_prod_std_00473,bPdW-HgUd
perf_prod_std_00474,Gf7L-Nbfh
perf_prod_std_00475,B3TK-Pgfe
perf_prod_std_00476,GbHd-FgEd
perf_prod_std_00477,JUgQ-8f8M
perf_prod_std_00478,ec82-Xbig
perf_prod_std_00479,474d-939b
perf_prod_std_00480,2G3G-4Tcg
perf_prod_std_00481,4Lif-JhEf
perf_prod_std_00482,d7Tc-Bebh
perf_prod_std_00483,fiJE-V4a3
perf_prod_std_00484,VPDA-Y7N3
perf_prod_std_00485,Z9aH-haX6
perf_prod_std_00486,Lbhg-VaNd
perf_prod_std_00487,28FG-XD9a
perf_prod_std_00488,T6ch-28aH
perf_prod_std_00489,7dEK-NYeW
perf_prod_std_00490,PiBj-Ae3d
perf_prod_std_00491,Njb4-aRg6
perf_prod_std_00492,AKba-J72L
perf_prod_std_00493,jfGN-C2H9
perf_prod_std_00494,7d29-2ga9
perf_prod_std_00495,gAeT-9BgT
perf_prod_std_00496,cDc9-Xh2i
perf_prod_std_00497,3i3f-A2Ji
perf_prod_std_00498,h6f4-9Ki6
perf_prod_std_00499,DiMK-2dJZ
perf_prod_std_00500,2dCb-Xj3K
