student,classcode
perf_prod_std_00681,Qe8c-gQ6g
perf_prod_std_00682,3f9Z-2dXB
perf_prod_std_00683,2c89-Hfec
perf_prod_std_00684,4M67-2Mj4
perf_prod_std_00685,B9Bg-R3f6
perf_prod_std_00686,Hhe4-g2iU
perf_prod_std_00687,f8dP-c24i
perf_prod_std_00688,dMUT-938f
perf_prod_std_00689,Yb2W-4Ed4
perf_prod_std_00690,bdKe-9Xa8
perf_prod_std_00691,b6jd-chf2
perf_prod_std_00692,49eg-8PN3
perf_prod_std_00693,eKTh-7M8i
perf_prod_std_00694,f2Db-3Mbj
perf_prod_std_00695,Ye6h-gGRj
perf_prod_std_00696,a6dZ-3eRA
perf_prod_std_00697,9NEG-gPZa
perf_prod_std_00698,e6KE-CPad
perf_prod_std_00699,cVeF-6djA
perf_prod_std_00700,f9aM-RWZG
perf_prod_std_00701,27Ce-8had
perf_prod_std_00702,M6dc-edNG
perf_prod_std_00703,4d6c-eMg4
perf_prod_std_00704,PhLi-BZif
perf_prod_std_00705,bYZ7-HFX2
perf_prod_std_00706,6c2j-gbhU
perf_prod_std_00707,ec6a-hQh9
perf_prod_std_00708,WM9D-A7iR
perf_prod_std_00709,6GiP-F83j
perf_prod_std_00710,gW84-NgC8
perf_prod_std_00711,H769-MNeF
perf_prod_std_00712,39gQ-jFe4
perf_prod_std_00713,7c7A-62g9
perf_prod_std_00714,4ebi-Uf43
perf_prod_std_00715,gP7e-34G9
perf_prod_std_00716,T6fD-Wj7Z
perf_prod_std_00717,E6fj-a72j
perf_prod_std_00718,37H4-6iLX
perf_prod_std_00719,hdEP-DdNA
perf_prod_std_00720,G32g-ha9g
perf_prod_std_00721,9GW8-4cac
perf_prod_std_00722,4gcB-ecfh
perf_prod_std_00723,dXc9-Ff7a
perf_prod_std_00724,gN84-8eR9
perf_prod_std_00725,UHcG-RXg7
perf_prod_std_00726,eYjb-ZGh7
perf_prod_std_00727,hZ26-cj2a
perf_prod_std_00728,7e4d-cgCg
perf_prod_std_00729,3cBR-2d2E
perf_prod_std_00730,K6aj-XB9M
perf_prod_std_00731,K8hF-3W4M
perf_prod_std_00732,aK3e-iEL7
perf_prod_std_00733,i36j-iCLc
perf_prod_std_00734,3T2d-Nef2
perf_prod_std_00735,aBNg-7VC7
perf_prod_std_00736,P2Bb-ac4A
perf_prod_std_00737,AbB2-He3E
perf_prod_std_00738,7dQi-W9Y4
perf_prod_std_00739,aQLg-6P8c
perf_prod_std_00740,bEjL-8942
perf_prod_std_00741,H2Af-dCJe
perf_prod_std_00742,MQh9-DERc
perf_prod_std_00743,T69g-Ki6H
perf_prod_std_00744,Dh4h-WUjh
perf_prod_std_00745,Jc79-aE7H
perf_prod_std_00746,b2K3-LQDW
perf_prod_std_00747,2bfh-d7a4
perf_prod_std_00748,ZfiR-U9d2
perf_prod_std_00749,j4Z8-LbBf
perf_prod_std_00750,Ghgc-eP8e
perf_prod_std_00751,Xg9N-e3Na
perf_prod_std_00752,G6eg-U8f3
perf_prod_std_00753,DWGj-Fc8R
perf_prod_std_00754,7KeU-gQ7h
perf_prod_std_00755,b72Q-9Geg
perf_prod_std_00756,7Mai-Y3gX
perf_prod_std_00757,dg94-QdAd
perf_prod_std_00758,eBHK-Zjb6
perf_prod_std_00759,CW7i-dhia
perf_prod_std_00760,Q8bY-F6ib
perf_prod_std_00761,42GB-Y4e2
perf_prod_std_00762,39Lc-2BH6
perf_prod_std_00763,igch-aLbA
perf_prod_std_00764,ceaF-ciQb
perf_prod_std_00765,9bji-3QfP
perf_prod_std_00766,dYNF-XJ8F
perf_prod_std_00767,8jda-4ieU
perf_prod_std_00768,7386-geVc
perf_prod_std_00769,h8DG-Dd9j
perf_prod_std_00770,D4Vc-e4je
perf_prod_std_00771,9bXg-CjHd
perf_prod_std_00772,jbML-cPUE
perf_prod_std_00773,9ZY2-96e4
perf_prod_std_00774,cWBV-8f87
perf_prod_std_00775,eiMf-H7b8
perf_prod_std_00776,hHgd-ij97
perf_prod_std_00777,ahcd-8de6
perf_prod_std_00778,Tjab-9Hji
perf_prod_std_00779,h7ed-Mgcg
perf_prod_std_00780,RejF-3g4E
perf_prod_std_00781,MHcb-62La
perf_prod_std_00782,AQZe-ihdg
perf_prod_std_00783,3jge-B2YW
perf_prod_std_00784,jJEY-CjXb
perf_prod_std_00785,JeBh-e3h6
perf_prod_std_00786,HUfA-aPhK
perf_prod_std_00787,ij92-JY4C
perf_prod_std_00788,FV9f-H6iF
perf_prod_std_00789,b4eZ-R4bi
perf_prod_std_00790,Q9Lh-ijYe
perf_prod_std_00791,R6ic-biQi
perf_prod_std_00792,cVfU-f7D4
perf_prod_std_00793,329f-ca37
perf_prod_std_00794,FEdg-WhVF
perf_prod_std_00795,837h-eT3E
perf_prod_std_00796,4cf6-8KJi
perf_prod_std_00797,f2LX-djhF
perf_prod_std_00798,9jib-d7jW
perf_prod_std_00799,MYhU-GMac
perf_prod_std_00800,K2W2-ehKg
perf_prod_std_00801,96Vg-F7F8
perf_prod_std_00802,6Ui6-KibG
perf_prod_std_00803,Vd8R-d6ac
perf_prod_std_00804,ca3e-9BZf
perf_prod_std_00805,49fG-f9d8
perf_prod_std_00806,eChi-26Ad
perf_prod_std_00807,3b6j-7gcM
perf_prod_std_00808,jKa2-bgVb
perf_prod_std_00809,8cj2-62D2
perf_prod_std_00810,8R4b-gcGj
