student,classcode
perf_prod_std_01593,329f-ca37
perf_prod_std_01594,FEdg-WhVF
perf_prod_std_01595,837h-eT3E
perf_prod_std_01596,4cf6-8KJi
perf_prod_std_01597,f2LX-djhF
perf_prod_std_01598,9jib-d7jW
perf_prod_std_01599,MYhU-GMac
perf_prod_std_01600,K2W2-ehKg
perf_prod_std_01601,96Vg-F7F8
perf_prod_std_01602,6Ui6-KibG
perf_prod_std_01603,Vd8R-d6ac
perf_prod_std_01604,ca3e-9BZf
perf_prod_std_01605,49fG-f9d8
perf_prod_std_01606,eChi-26Ad
perf_prod_std_01607,3b6j-7gcM
perf_prod_std_01608,jKa2-bgVb
perf_prod_std_01609,8cj2-62D2
perf_prod_std_01610,8R4b-gcGj
perf_prod_std_01611,9Ted-3Y9g
perf_prod_std_01612,68bU-4cR8
perf_prod_std_01613,4NE6-di79
perf_prod_std_01614,64fa-NFh4
perf_prod_std_01615,ebdi-h8P9
perf_prod_std_01616,gajc-Q3ej
perf_prod_std_01617,B83Z-6L6c
perf_prod_std_01618,L4Ti-3aUe
perf_prod_std_01619,2BhC-374A
perf_prod_std_01620,TQ8g-4Hh8
perf_prod_std_01621,RiFb-8Rh4
perf_prod_std_01622,HV64-fgFc
perf_prod_std_01623,dbhe-gPfi
perf_prod_std_01624,aHgD-i7aj
perf_prod_std_01625,bZ2M-f6Ae
perf_prod_std_01626,c274-dEG2
perf_prod_std_01627,8Ud4-GgVE
perf_prod_std_01628,6fa6-Fcaj
perf_prod_std_01629,3Bh2-eJeg
perf_prod_std_01630,ji2Q-X3a4
perf_prod_std_01631,haLP-iPb9
perf_prod_std_01632,T46C-j63d
perf_prod_std_01633,ZPci-N7X4
perf_prod_std_01634,Ujci-Cg6b
perf_prod_std_01635,6Rbh-aPfZ
perf_prod_std_01636,i26b-7hgV
perf_prod_std_01637,jMEb-Ba4N
perf_prod_std_01638,84W2-792c
perf_prod_std_01639,iXKc-b92G
perf_prod_std_01640,g73g-bc43
perf_prod_std_01641,D8jQ-hW2j
perf_prod_std_01642,b7d4-a8df
perf_prod_std_01643,Yj93-jeK2
perf_prod_std_01644,iYhA-c6ej
perf_prod_std_01645,BKPe-7Rh7
perf_prod_std_01646,WKD2-6cNB
perf_prod_std_01647,7A3Q-Mjb6
perf_prod_std_01648,cjfG-BZhZ
perf_prod_std_01649,2agb-CUdG
perf_prod_std_01650,XL3V-FdbL
perf_prod_std_01651,i89J-N8bg
perf_prod_std_01652,9EFQ-Z787
perf_prod_std_01653,Z8aA-j29R
perf_prod_std_01654,3W2i-2b6e
perf_prod_std_01655,4aBc-jQcZ
perf_prod_std_01656,7cdF-XhKi
perf_prod_std_01657,a2GX-2M3f
perf_prod_std_01658,bVj7-GfXb
perf_prod_std_01659,8ig2-PViR
perf_prod_std_01660,f9j8-eaH2
perf_prod_std_01661,QAQd-HDbK
perf_prod_std_01662,7Cfe-YTai
perf_prod_std_01663,RhiT-hKbA
perf_prod_std_01664,CJf3-fZgb
perf_prod_std_01665,GfQV-A6bi
perf_prod_std_01666,gj6F-6f6P
perf_prod_std_01667,YQcJ-24b8
perf_prod_std_01668,LBiM-4B7a
perf_prod_std_01669,ZhPg-fBiL
perf_prod_std_01670,9GL8-7Xj4
perf_prod_std_01671,WTQ9-ceE3
perf_prod_std_01672,2QFL-jFR4
perf_prod_std_01673,bPdW-HgUd
perf_prod_std_01674,Gf7L-Nbfh
perf_prod_std_01675,B3TK-Pgfe
perf_prod_std_01676,GbHd-FgEd
perf_prod_std_01677,JUgQ-8f8M
perf_prod_std_01678,ec82-Xbig
perf_prod_std_01679,474d-939b
perf_prod_std_01680,2G3G-4Tcg
perf_prod_std_01681,4Lif-JhEf
perf_prod_std_01682,d7Tc-Bebh
perf_prod_std_01683,fiJE-V4a3
perf_prod_std_01684,VPDA-Y7N3
perf_prod_std_01685,Z9aH-haX6
perf_prod_std_01686,Lbhg-VaNd
perf_prod_std_01687,28FG-XD9a
perf_prod_std_01688,T6ch-28aH
perf_prod_std_01689,7dEK-NYeW
perf_prod_std_01690,PiBj-Ae3d
perf_prod_std_01691,Njb4-aRg6
perf_prod_std_01692,AKba-J72L
perf_prod_std_01693,jfGN-C2H9
perf_prod_std_01694,7d29-2ga9
perf_prod_std_01695,gAeT-9BgT
perf_prod_std_01696,cDc9-Xh2i
perf_prod_std_01697,3i3f-A2Ji
perf_prod_std_01698,h6f4-9Ki6
perf_prod_std_01699,DiMK-2dJZ
perf_prod_std_01700,2dCb-Xj3K
perf_prod_std_01701,X72Y-3X3N
perf_prod_std_01702,UZ64-94ae
perf_prod_std_01703,NhfQ-j9hB
perf_prod_std_01704,jiPa-UZfJ
perf_prod_std_01705,4deh-WRc6
perf_prod_std_01706,P7bi-HJbH
perf_prod_std_01707,8G4e-dh8V
perf_prod_std_01708,f3Fi-QiR3
perf_prod_std_01709,bhiR-g83K
perf_prod_std_01710,Z8ML-fF73
