student,classcode
perf_prod_std_07077,hjJ9-BgiH
perf_prod_std_07078,67X7-3PaK
perf_prod_std_07079,H73Q-edha
perf_prod_std_07080,bP8d-aieY
perf_prod_std_07081,Qe8c-gQ6g
perf_prod_std_07082,3f9Z-2dXB
perf_prod_std_07083,2c89-Hfec
perf_prod_std_07084,4M67-2Mj4
perf_prod_std_07085,B9Bg-R3f6
perf_prod_std_07086,Hhe4-g2iU
perf_prod_std_07087,f8dP-c24i
perf_prod_std_07088,dMUT-938f
perf_prod_std_07089,Yb2W-4Ed4
perf_prod_std_07090,bdKe-9Xa8
perf_prod_std_07091,b6jd-chf2
perf_prod_std_07092,49eg-8PN3
perf_prod_std_07093,eKTh-7M8i
perf_prod_std_07094,f2Db-3Mbj
perf_prod_std_07095,Ye6h-gGRj
perf_prod_std_07096,a6dZ-3eRA
perf_prod_std_07097,9NEG-gPZa
perf_prod_std_07098,e6KE-CPad
perf_prod_std_07099,cVeF-6djA
perf_prod_std_07100,f9aM-RWZG
perf_prod_std_07101,27Ce-8had
perf_prod_std_07102,M6dc-edNG
perf_prod_std_07103,4d6c-eMg4
perf_prod_std_07104,PhLi-BZif
perf_prod_std_07105,bYZ7-HFX2
perf_prod_std_07106,6c2j-gbhU
perf_prod_std_07107,ec6a-hQh9
perf_prod_std_07108,WM9D-A7iR
perf_prod_std_07109,6GiP-F83j
perf_prod_std_07110,gW84-NgC8
perf_prod_std_07111,H769-MNeF
perf_prod_std_07112,39gQ-jFe4
perf_prod_std_07113,7c7A-62g9
perf_prod_std_07114,4ebi-Uf43
perf_prod_std_07115,gP7e-34G9
perf_prod_std_07116,T6fD-Wj7Z
perf_prod_std_07117,E6fj-a72j
perf_prod_std_07118,37H4-6iLX
perf_prod_std_07119,hdEP-DdNA
perf_prod_std_07120,G32g-ha9g
perf_prod_std_07121,9GW8-4cac
perf_prod_std_07122,4gcB-ecfh
perf_prod_std_07123,dXc9-Ff7a
perf_prod_std_07124,gN84-8eR9
perf_prod_std_07125,UHcG-RXg7
perf_prod_std_07126,eYjb-ZGh7
perf_prod_std_07127,hZ26-cj2a
perf_prod_std_07128,7e4d-cgCg
perf_prod_std_07129,3cBR-2d2E
perf_prod_std_07130,K6aj-XB9M
perf_prod_std_07131,K8hF-3W4M
perf_prod_std_07132,aK3e-iEL7
perf_prod_std_07133,i36j-iCLc
perf_prod_std_07134,3T2d-Nef2
perf_prod_std_07135,aBNg-7VC7
perf_prod_std_07136,P2Bb-ac4A
perf_prod_std_07137,AbB2-He3E
perf_prod_std_07138,7dQi-W9Y4
perf_prod_std_07139,aQLg-6P8c
perf_prod_std_07140,bEjL-8942
perf_prod_std_07141,H2Af-dCJe
perf_prod_std_07142,MQh9-DERc
perf_prod_std_07143,T69g-Ki6H
perf_prod_std_07144,Dh4h-WUjh
perf_prod_std_07145,Jc79-aE7H
perf_prod_std_07146,b2K3-LQDW
perf_prod_std_07147,2bfh-d7a4
perf_prod_std_07148,ZfiR-U9d2
perf_prod_std_07149,j4Z8-LbBf
perf_prod_std_07150,Ghgc-eP8e
perf_prod_std_07151,Xg9N-e3Na
perf_prod_std_07152,G6eg-U8f3
perf_prod_std_07153,DWGj-Fc8R
perf_prod_std_07154,7KeU-gQ7h
perf_prod_std_07155,b72Q-9Geg
perf_prod_std_07156,7Mai-Y3gX
perf_prod_std_07157,dg94-QdAd
perf_prod_std_07158,eBHK-Zjb6
perf_prod_std_07159,CW7i-dhia
perf_prod_std_07160,Q8bY-F6ib
perf_prod_std_07161,42GB-Y4e2
perf_prod_std_07162,39Lc-2BH6
perf_prod_std_07163,igch-aLbA
perf_prod_std_07164,ceaF-ciQb
perf_prod_std_07165,9bji-3QfP
perf_prod_std_07166,dYNF-XJ8F
perf_prod_std_07167,8jda-4ieU
perf_prod_std_07168,7386-geVc
perf_prod_std_07169,h8DG-Dd9j
perf_prod_std_07170,D4Vc-e4je
perf_prod_std_07171,9bXg-CjHd
perf_prod_std_07172,jbML-cPUE
perf_prod_std_07173,9ZY2-96e4
perf_prod_std_07174,cWBV-8f87
perf_prod_std_07175,eiMf-H7b8
perf_prod_std_07176,hHgd-ij97
perf_prod_std_07177,ahcd-8de6
perf_prod_std_07178,Tjab-9Hji
perf_prod_std_07179,h7ed-Mgcg
perf_prod_std_07180,RejF-3g4E
perf_prod_std_07181,MHcb-62La
perf_prod_std_07182,AQZe-ihdg
perf_prod_std_07183,3jge-B2YW
perf_prod_std_07184,jJEY-CjXb
perf_prod_std_07185,JeBh-e3h6
perf_prod_std_07186,HUfA-aPhK
perf_prod_std_07187,ij92-JY4C
perf_prod_std_07188,FV9f-H6iF
perf_prod_std_07189,b4eZ-R4bi
perf_prod_std_07190,Q9Lh-ijYe
perf_prod_std_07191,R6ic-biQi
perf_prod_std_07192,cVfU-f7D4
perf_prod_std_07193,329f-ca37
perf_prod_std_07194,FEdg-WhVF
perf_prod_std_07195,837h-eT3E
perf_prod_std_07196,4cf6-8KJi
perf_prod_std_07197,f2LX-djhF
perf_prod_std_07198,9jib-d7jW
perf_prod_std_07199,MYhU-GMac
perf_prod_std_07200,K2W2-ehKg
perf_prod_std_07201,96Vg-F7F8
perf_prod_std_07202,6Ui6-KibG
perf_prod_std_07203,Vd8R-d6ac
perf_prod_std_07204,ca3e-9BZf
perf_prod_std_07205,49fG-f9d8
perf_prod_std_07206,eChi-26Ad
perf_prod_std_07207,3b6j-7gcM
perf_prod_std_07208,jKa2-bgVb
perf_prod_std_07209,8cj2-62D2
perf_prod_std_07210,8R4b-gcGj
perf_prod_std_07211,9Ted-3Y9g
perf_prod_std_07212,68bU-4cR8
perf_prod_std_07213,4NE6-di79
perf_prod_std_07214,64fa-NFh4
perf_prod_std_07215,ebdi-h8P9
perf_prod_std_07216,gajc-Q3ej
perf_prod_std_07217,B83Z-6L6c
perf_prod_std_07218,L4Ti-3aUe
perf_prod_std_07219,2BhC-374A
perf_prod_std_07220,TQ8g-4Hh8
perf_prod_std_07221,RiFb-8Rh4
perf_prod_std_07222,HV64-fgFc
perf_prod_std_07223,dbhe-gPfi
perf_prod_std_07224,aHgD-i7aj
perf_prod_std_07225,bZ2M-f6Ae
perf_prod_std_07226,c274-dEG2
perf_prod_std_07227,8Ud4-GgVE
perf_prod_std_07228,6fa6-Fcaj
perf_prod_std_07229,3Bh2-eJeg
perf_prod_std_07230,ji2Q-X3a4
perf_prod_std_07231,haLP-iPb9
perf_prod_std_07232,T46C-j63d
perf_prod_std_07233,ZPci-N7X4
perf_prod_std_07234,Ujci-Cg6b
perf_prod_std_07235,6Rbh-aPfZ
perf_prod_std_07236,i26b-7hgV
perf_prod_std_07237,jMEb-Ba4N
perf_prod_std_07238,84W2-792c
perf_prod_std_07239,iXKc-b92G
perf_prod_std_07240,g73g-bc43
perf_prod_std_07241,D8jQ-hW2j
perf_prod_std_07242,b7d4-a8df
perf_prod_std_07243,Yj93-jeK2
perf_prod_std_07244,iYhA-c6ej
perf_prod_std_07245,BKPe-7Rh7
perf_prod_std_07246,WKD2-6cNB
perf_prod_std_07247,7A3Q-Mjb6
perf_prod_std_07248,cjfG-BZhZ
perf_prod_std_07249,2agb-CUdG
perf_prod_std_07250,XL3V-FdbL
perf_prod_std_07251,i89J-N8bg
perf_prod_std_07252,9EFQ-Z787
perf_prod_std_07253,Z8aA-j29R
perf_prod_std_07254,3W2i-2b6e
perf_prod_std_07255,4aBc-jQcZ
perf_prod_std_07256,7cdF-XhKi
perf_prod_std_07257,a2GX-2M3f
perf_prod_std_07258,bVj7-GfXb
perf_prod_std_07259,8ig2-PViR
perf_prod_std_07260,f9j8-eaH2
perf_prod_std_07261,QAQd-HDbK
perf_prod_std_07262,7Cfe-YTai
perf_prod_std_07263,RhiT-hKbA
perf_prod_std_07264,CJf3-fZgb
perf_prod_std_07265,GfQV-A6bi
perf_prod_std_07266,gj6F-6f6P
perf_prod_std_07267,YQcJ-24b8
perf_prod_std_07268,LBiM-4B7a
perf_prod_std_07269,ZhPg-fBiL
perf_prod_std_07270,9GL8-7Xj4
perf_prod_std_07271,WTQ9-ceE3
perf_prod_std_07272,2QFL-jFR4
perf_prod_std_07273,bPdW-HgUd
perf_prod_std_07274,Gf7L-Nbfh
perf_prod_std_07275,B3TK-Pgfe
perf_prod_std_07276,GbHd-FgEd
perf_prod_std_07277,JUgQ-8f8M
perf_prod_std_07278,ec82-Xbig
perf_prod_std_07279,474d-939b
perf_prod_std_07280,2G3G-4Tcg
perf_prod_std_07281,4Lif-JhEf
perf_prod_std_07282,d7Tc-Bebh
perf_prod_std_07283,fiJE-V4a3
perf_prod_std_07284,VPDA-Y7N3
perf_prod_std_07285,Z9aH-haX6
perf_prod_std_07286,Lbhg-VaNd
perf_prod_std_07287,28FG-XD9a
perf_prod_std_07288,T6ch-28aH
perf_prod_std_07289,7dEK-NYeW
perf_prod_std_07290,PiBj-Ae3d
perf_prod_std_07291,Njb4-aRg6
perf_prod_std_07292,AKba-J72L
perf_prod_std_07293,jfGN-C2H9
perf_prod_std_07294,7d29-2ga9
perf_prod_std_07295,gAeT-9BgT
perf_prod_std_07296,cDc9-Xh2i
perf_prod_std_07297,3i3f-A2Ji
perf_prod_std_07298,h6f4-9Ki6
perf_prod_std_07299,DiMK-2dJZ
perf_prod_std_07300,2dCb-Xj3K
perf_prod_std_07301,X72Y-3X3N
perf_prod_std_07302,UZ64-94ae
perf_prod_std_07303,NhfQ-j9hB
perf_prod_std_07304,jiPa-UZfJ
perf_prod_std_07305,4deh-WRc6
perf_prod_std_07306,P7bi-HJbH
perf_prod_std_07307,8G4e-dh8V
perf_prod_std_07308,f3Fi-QiR3
perf_prod_std_07309,bhiR-g83K
perf_prod_std_07310,Z8ML-fF73
perf_prod_std_07311,7hj3-VFBd
perf_prod_std_07312,jaEY-aTcH
perf_prod_std_07313,idXi-9jac
perf_prod_std_07314,PJjd-Uaeg
perf_prod_std_07315,dcah-jBN8
perf_prod_std_07316,cij6-FfKe
perf_prod_std_07317,6g68-gjC4
perf_prod_std_07318,VAEg-6X9Q
perf_prod_std_07319,TeEg-N4Cb
perf_prod_std_07320,TNWR-4aeR
perf_prod_std_07321,gceF-d32h
perf_prod_std_07322,7C3e-b67A
perf_prod_std_07323,8a4H-iMHN
perf_prod_std_07324,VZ7c-fAG8
perf_prod_std_07325,baD2-BbR8
perf_prod_std_07326,Vd72-dT92
perf_prod_std_07327,4Did-7YfB
perf_prod_std_07328,FcV7-3X7g
perf_prod_std_07329,L8H7-bhG6
perf_prod_std_07330,cWj7-di4K
perf_prod_std_07331,4N9b-Ng69
perf_prod_std_07332,7D6e-gZbF
perf_prod_std_07333,gbF8-VUf4
perf_prod_std_07334,98Q3-Hi3i
perf_prod_std_07335,64F4-iTHf
perf_prod_std_07336,ajGH-Mef8
perf_prod_std_07337,VBFH-BfLK
perf_prod_std_07338,ea4c-9aPC
perf_prod_std_07339,eYCb-hDf7
perf_prod_std_07340,bBEf-2AKV
perf_prod_std_07341,Pf2e-7chJ
perf_prod_std_07342,CcM9-jBcd
perf_prod_std_07343,i63f-H3ZQ
perf_prod_std_07344,YEd3-hU6g
perf_prod_std_07345,edEc-feH8
perf_prod_std_07346,ciQC-j9TG
perf_prod_std_07347,GWZd-gZ28
perf_prod_std_07348,6gAQ-Kfda
perf_prod_std_07349,hTgj-YMUd
perf_prod_std_07350,WFQF-bXaK
perf_prod_std_07351,YaWa-cYDh
perf_prod_std_07352,dcP8-7M7M
perf_prod_std_07353,27gX-E4Yd
perf_prod_std_07354,Md9i-GYgB
perf_prod_std_07355,c8Ch-6WdR
perf_prod_std_07356,DRjL-7hae
perf_prod_std_07357,P6ZX-8Mih
perf_prod_std_07358,WC9X-be3X
perf_prod_std_07359,i4i6-Q6iE
perf_prod_std_07360,3JWf-Eg8X
perf_prod_std_07361,GLgi-8Ub8
perf_prod_std_07362,6Ai4-a4jM
perf_prod_std_07363,E6f7-3H3f
perf_prod_std_07364,VbfN-g29T
perf_prod_std_07365,fife-aNaE
perf_prod_std_07366,4hg8-if9V
perf_prod_std_07367,3fT3-KL9D
perf_prod_std_07368,UjhG-W2Q2
perf_prod_std_07369,dJ9i-d7WZ
perf_prod_std_07370,9aeE-9ZQd
perf_prod_std_07371,dhfg-Gfbe
perf_prod_std_07372,7jhE-L3c8
perf_prod_std_07373,4b6J-83bg
perf_prod_std_07374,4Kd7-edY6
perf_prod_std_07375,GjXN-TacP
perf_prod_std_07376,632b-92fU
perf_prod_std_07377,chgi-23cP
perf_prod_std_07378,Nj6j-iXC4
perf_prod_std_07379,bjQT-cgWe
perf_prod_std_07380,Ej4f-JK6T
perf_prod_std_07381,386j-eaUh
perf_prod_std_07382,gPg8-DbWE
perf_prod_std_07383,YZKT-d8c4
perf_prod_std_07384,3LH3-7hf8
perf_prod_std_07385,fD2g-Ac39
perf_prod_std_07386,KiKB-3Ecg
perf_prod_std_07387,4aRX-gBZ3
perf_prod_std_07388,CV98-49Nb
perf_prod_std_07389,9c26-3AQ6
perf_prod_std_07390,87eJ-Fgag
perf_prod_std_07391,G4jU-ifYd
perf_prod_std_07392,iMg2-7262
perf_prod_std_07393,D4d3-4g2X
perf_prod_std_07394,9CLQ-JQBc
perf_prod_std_07395,7bT4-PabQ
perf_prod_std_07396,ca3W-jcib
perf_prod_std_07397,j9cb-GcZi
perf_prod_std_07398,2iLE-7cDd
perf_prod_std_07399,92F2-7aCA
perf_prod_std_07400,7bBL-Thcd
perf_prod_std_07401,V6g6-iLbc
perf_prod_std_07402,e27c-e6Ve
perf_prod_std_07403,9dhf-68Y7
perf_prod_std_07404,J6e2-b29C
perf_prod_std_07405,hEh7-gi4L
perf_prod_std_07406,Q3e3-jeRf
perf_prod_std_07407,7623-f8N3
perf_prod_std_07408,a43P-DeDj
perf_prod_std_07409,NjLb-cAfh
perf_prod_std_07410,eQiH-6j93
perf_prod_std_07411,bM2c-iMgB
perf_prod_std_07412,dQTG-i97U
perf_prod_std_07413,PcV8-h3fW
perf_prod_std_07414,A3gG-jaXK
perf_prod_std_07415,EH2b-GiHF
perf_prod_std_07416,J2c3-4ANE
perf_prod_std_07417,PFeG-7cLb
perf_prod_std_07418,aKc6-9V2H
perf_prod_std_07419,fGg3-6H6h
perf_prod_std_07420,dM7W-T6Ja
perf_prod_std_07421,Qd28-V7gU
perf_prod_std_07422,6e3N-bHeA
perf_prod_std_07423,jX2Y-L2Pf
perf_prod_std_07424,QC7D-QV7g
perf_prod_std_07425,Teg7-K6Bg
perf_prod_std_07426,BbM3-WJbU
perf_prod_std_07427,2F3J-PdLi
perf_prod_std_07428,QYbh-ZcNd
perf_prod_std_07429,KFPa-HWLg
perf_prod_std_07430,72Da-N68g
perf_prod_std_07431,JdVR-gaBF
perf_prod_std_07432,4be3-7TR9
perf_prod_std_07433,hYP7-aBFY
perf_prod_std_07434,fU3d-eVcA
perf_prod_std_07435,d87j-9h4b
perf_prod_std_07436,6Df2-729U
perf_prod_std_07437,3R7D-4gB3
perf_prod_std_07438,hWf3-d3fH
perf_prod_std_07439,eEKd-H98c
perf_prod_std_07440,gbGH-XF3L
