student,classcode
perf_prod_std_04278,67X7-3PaK
perf_prod_std_04279,H73Q-edha
perf_prod_std_04280,bP8d-aieY
perf_prod_std_04281,Qe8c-gQ6g
perf_prod_std_04282,3f9Z-2dXB
perf_prod_std_04283,2c89-Hfec
perf_prod_std_04284,4M67-2Mj4
perf_prod_std_04285,B9Bg-R3f6
perf_prod_std_04286,Hhe4-g2iU
perf_prod_std_04287,f8dP-c24i
perf_prod_std_04288,dMUT-938f
perf_prod_std_04289,Yb2W-4Ed4
perf_prod_std_04290,bdKe-9Xa8
perf_prod_std_04291,b6jd-chf2
perf_prod_std_04292,49eg-8PN3
perf_prod_std_04293,eKTh-7M8i
perf_prod_std_04294,f2Db-3Mbj
perf_prod_std_04295,Ye6h-gGRj
perf_prod_std_04296,a6dZ-3eRA
perf_prod_std_04297,9NEG-gPZa
perf_prod_std_04298,e6KE-CPad
perf_prod_std_04299,cVeF-6djA
perf_prod_std_04300,f9aM-RWZG
perf_prod_std_04301,27Ce-8had
perf_prod_std_04302,M6dc-edNG
perf_prod_std_04303,4d6c-eMg4
perf_prod_std_04304,PhLi-BZif
perf_prod_std_04305,bYZ7-HFX2
perf_prod_std_04306,6c2j-gbhU
perf_prod_std_04307,ec6a-hQh9
perf_prod_std_04308,WM9D-A7iR
perf_prod_std_04309,6GiP-F83j
perf_prod_std_04310,gW84-NgC8
perf_prod_std_04311,H769-MNeF
perf_prod_std_04312,39gQ-jFe4
perf_prod_std_04313,7c7A-62g9
perf_prod_std_04314,4ebi-Uf43
perf_prod_std_04315,gP7e-34G9
perf_prod_std_04316,T6fD-Wj7Z
perf_prod_std_04317,E6fj-a72j
perf_prod_std_04318,37H4-6iLX
perf_prod_std_04319,hdEP-DdNA
perf_prod_std_04320,G32g-ha9g
perf_prod_std_04321,9GW8-4cac
perf_prod_std_04322,4gcB-ecfh
perf_prod_std_04323,dXc9-Ff7a
perf_prod_std_04324,gN84-8eR9
perf_prod_std_04325,UHcG-RXg7
perf_prod_std_04326,eYjb-ZGh7
perf_prod_std_04327,hZ26-cj2a
perf_prod_std_04328,7e4d-cgCg
perf_prod_std_04329,3cBR-2d2E
perf_prod_std_04330,K6aj-XB9M
perf_prod_std_04331,K8hF-3W4M
perf_prod_std_04332,aK3e-iEL7
perf_prod_std_04333,i36j-iCLc
perf_prod_std_04334,3T2d-Nef2
perf_prod_std_04335,aBNg-7VC7
perf_prod_std_04336,P2Bb-ac4A
perf_prod_std_04337,AbB2-He3E
perf_prod_std_04338,7dQi-W9Y4
perf_prod_std_04339,aQLg-6P8c
perf_prod_std_04340,bEjL-8942
perf_prod_std_04341,H2Af-dCJe
perf_prod_std_04342,MQh9-DERc
perf_prod_std_04343,T69g-Ki6H
perf_prod_std_04344,Dh4h-WUjh
perf_prod_std_04345,Jc79-aE7H
perf_prod_std_04346,b2K3-LQDW
perf_prod_std_04347,2bfh-d7a4
perf_prod_std_04348,ZfiR-U9d2
perf_prod_std_04349,j4Z8-LbBf
perf_prod_std_04350,Ghgc-eP8e
perf_prod_std_04351,Xg9N-e3Na
perf_prod_std_04352,G6eg-U8f3
perf_prod_std_04353,DWGj-Fc8R
perf_prod_std_04354,7KeU-gQ7h
perf_prod_std_04355,b72Q-9Geg
perf_prod_std_04356,7Mai-Y3gX
perf_prod_std_04357,dg94-QdAd
perf_prod_std_04358,eBHK-Zjb6
perf_prod_std_04359,CW7i-dhia
perf_prod_std_04360,Q8bY-F6ib
perf_prod_std_04361,42GB-Y4e2
perf_prod_std_04362,39Lc-2BH6
perf_prod_std_04363,igch-aLbA
perf_prod_std_04364,ceaF-ciQb
perf_prod_std_04365,9bji-3QfP
perf_prod_std_04366,dYNF-XJ8F
perf_prod_std_04367,8jda-4ieU
perf_prod_std_04368,7386-geVc
perf_prod_std_04369,h8DG-Dd9j
perf_prod_std_04370,D4Vc-e4je
perf_prod_std_04371,9bXg-CjHd
perf_prod_std_04372,jbML-cPUE
perf_prod_std_04373,9ZY2-96e4
perf_prod_std_04374,cWBV-8f87
perf_prod_std_04375,eiMf-H7b8
perf_prod_std_04376,hHgd-ij97
perf_prod_std_04377,ahcd-8de6
perf_prod_std_04378,Tjab-9Hji
perf_prod_std_04379,h7ed-Mgcg
perf_prod_std_04380,RejF-3g4E
perf_prod_std_04381,MHcb-62La
perf_prod_std_04382,AQZe-ihdg
perf_prod_std_04383,3jge-B2YW
perf_prod_std_04384,jJEY-CjXb
perf_prod_std_04385,JeBh-e3h6
perf_prod_std_04386,HUfA-aPhK
perf_prod_std_04387,ij92-JY4C
perf_prod_std_04388,FV9f-H6iF
perf_prod_std_04389,b4eZ-R4bi
perf_prod_std_04390,Q9Lh-ijYe
perf_prod_std_04391,R6ic-biQi
perf_prod_std_04392,cVfU-f7D4
perf_prod_std_04393,329f-ca37
perf_prod_std_04394,FEdg-WhVF
perf_prod_std_04395,837h-eT3E
perf_prod_std_04396,4cf6-8KJi
perf_prod_std_04397,f2LX-djhF
perf_prod_std_04398,9jib-d7jW
perf_prod_std_04399,MYhU-GMac
perf_prod_std_04400,K2W2-ehKg
perf_prod_std_04401,96Vg-F7F8
perf_prod_std_04402,6Ui6-KibG
perf_prod_std_04403,Vd8R-d6ac
perf_prod_std_04404,ca3e-9BZf
perf_prod_std_04405,49fG-f9d8
perf_prod_std_04406,eChi-26Ad
perf_prod_std_04407,3b6j-7gcM
perf_prod_std_04408,jKa2-bgVb
perf_prod_std_04409,8cj2-62D2
perf_prod_std_04410,8R4b-gcGj
perf_prod_std_04411,9Ted-3Y9g
perf_prod_std_04412,68bU-4cR8
perf_prod_std_04413,4NE6-di79
perf_prod_std_04414,64fa-NFh4
perf_prod_std_04415,ebdi-h8P9
perf_prod_std_04416,gajc-Q3ej
perf_prod_std_04417,B83Z-6L6c
perf_prod_std_04418,L4Ti-3aUe
perf_prod_std_04419,2BhC-374A
perf_prod_std_04420,TQ8g-4Hh8
perf_prod_std_04421,RiFb-8Rh4
perf_prod_std_04422,HV64-fgFc
perf_prod_std_04423,dbhe-gPfi
perf_prod_std_04424,aHgD-i7aj
perf_prod_std_04425,bZ2M-f6Ae
perf_prod_std_04426,c274-dEG2
perf_prod_std_04427,8Ud4-GgVE
perf_prod_std_04428,6fa6-Fcaj
perf_prod_std_04429,3Bh2-eJeg
perf_prod_std_04430,ji2Q-X3a4
perf_prod_std_04431,haLP-iPb9
perf_prod_std_04432,T46C-j63d
perf_prod_std_04433,ZPci-N7X4
perf_prod_std_04434,Ujci-Cg6b
perf_prod_std_04435,6Rbh-aPfZ
perf_prod_std_04436,i26b-7hgV
perf_prod_std_04437,jMEb-Ba4N
perf_prod_std_04438,84W2-792c
perf_prod_std_04439,iXKc-b92G
perf_prod_std_04440,g73g-bc43
perf_prod_std_04441,D8jQ-hW2j
perf_prod_std_04442,b7d4-a8df
perf_prod_std_04443,Yj93-jeK2
perf_prod_std_04444,iYhA-c6ej
perf_prod_std_04445,BKPe-7Rh7
perf_prod_std_04446,WKD2-6cNB
perf_prod_std_04447,7A3Q-Mjb6
perf_prod_std_04448,cjfG-BZhZ
perf_prod_std_04449,2agb-CUdG
perf_prod_std_04450,XL3V-FdbL
perf_prod_std_04451,i89J-N8bg
perf_prod_std_04452,9EFQ-Z787
perf_prod_std_04453,Z8aA-j29R
perf_prod_std_04454,3W2i-2b6e
perf_prod_std_04455,4aBc-jQcZ
perf_prod_std_04456,7cdF-XhKi
perf_prod_std_04457,a2GX-2M3f
perf_prod_std_04458,bVj7-GfXb
perf_prod_std_04459,8ig2-PViR
perf_prod_std_04460,f9j8-eaH2
perf_prod_std_04461,QAQd-HDbK
perf_prod_std_04462,7Cfe-YTai
perf_prod_std_04463,RhiT-hKbA
perf_prod_std_04464,CJf3-fZgb
perf_prod_std_04465,GfQV-A6bi
perf_prod_std_04466,gj6F-6f6P
perf_prod_std_04467,YQcJ-24b8
perf_prod_std_04468,LBiM-4B7a
perf_prod_std_04469,ZhPg-fBiL
perf_prod_std_04470,9GL8-7Xj4
perf_prod_std_04471,WTQ9-ceE3
perf_prod_std_04472,2QFL-jFR4
perf_prod_std_04473,bPdW-HgUd
perf_prod_std_04474,Gf7L-Nbfh
perf_prod_std_04475,B3TK-Pgfe
perf_prod_std_04476,GbHd-FgEd
perf_prod_std_04477,JUgQ-8f8M
perf_prod_std_04478,ec82-Xbig
perf_prod_std_04479,474d-939b
perf_prod_std_04480,2G3G-4Tcg
perf_prod_std_04481,4Lif-JhEf
perf_prod_std_04482,d7Tc-Bebh
perf_prod_std_04483,fiJE-V4a3
perf_prod_std_04484,VPDA-Y7N3
perf_prod_std_04485,Z9aH-haX6
perf_prod_std_04486,Lbhg-VaNd
perf_prod_std_04487,28FG-XD9a
perf_prod_std_04488,T6ch-28aH
perf_prod_std_04489,7dEK-NYeW
perf_prod_std_04490,PiBj-Ae3d
perf_prod_std_04491,Njb4-aRg6
perf_prod_std_04492,AKba-J72L
perf_prod_std_04493,jfGN-C2H9
perf_prod_std_04494,7d29-2ga9
perf_prod_std_04495,gAeT-9BgT
perf_prod_std_04496,cDc9-Xh2i
perf_prod_std_04497,3i3f-A2Ji
perf_prod_std_04498,h6f4-9Ki6
perf_prod_std_04499,DiMK-2dJZ
perf_prod_std_04500,2dCb-Xj3K
perf_prod_std_04501,X72Y-3X3N
perf_prod_std_04502,UZ64-94ae
perf_prod_std_04503,NhfQ-j9hB
perf_prod_std_04504,jiPa-UZfJ
perf_prod_std_04505,4deh-WRc6
perf_prod_std_04506,P7bi-HJbH
perf_prod_std_04507,8G4e-dh8V
perf_prod_std_04508,f3Fi-QiR3
perf_prod_std_04509,bhiR-g83K
perf_prod_std_04510,Z8ML-fF73
