student,classcode
perf_prod_std_06128,FcV7-3X7g
perf_prod_std_06129,L8H7-bhG6
perf_prod_std_06130,cWj7-di4K
perf_prod_std_06131,4N9b-Ng69
perf_prod_std_06132,7D6e-gZbF
perf_prod_std_06133,gbF8-VUf4
perf_prod_std_06134,98Q3-Hi3i
perf_prod_std_06135,64F4-iTHf
perf_prod_std_06136,ajGH-Mef8
perf_prod_std_06137,VBFH-BfLK
perf_prod_std_06138,ea4c-9aPC
perf_prod_std_06139,eYCb-hDf7
perf_prod_std_06140,bBEf-2AKV
perf_prod_std_06141,Pf2e-7chJ
perf_prod_std_06142,CcM9-jBcd
perf_prod_std_06143,i63f-H3ZQ
perf_prod_std_06144,YEd3-hU6g
perf_prod_std_06145,edEc-feH8
perf_prod_std_06146,ciQC-j9TG
perf_prod_std_06147,GWZd-gZ28
perf_prod_std_06148,6gAQ-Kfda
perf_prod_std_06149,hTgj-YMUd
perf_prod_std_06150,WFQF-bXaK
perf_prod_std_06151,YaWa-cYDh
perf_prod_std_06152,dcP8-7M7M
perf_prod_std_06153,27gX-E4Yd
perf_prod_std_06154,Md9i-GYgB
perf_prod_std_06155,c8Ch-6WdR
perf_prod_std_06156,DRjL-7hae
perf_prod_std_06157,P6ZX-8Mih
perf_prod_std_06158,WC9X-be3X
perf_prod_std_06159,i4i6-Q6iE
perf_prod_std_06160,3JWf-Eg8X
perf_prod_std_06161,GLgi-8Ub8
perf_prod_std_06162,6Ai4-a4jM
perf_prod_std_06163,E6f7-3H3f
perf_prod_std_06164,VbfN-g29T
perf_prod_std_06165,fife-aNaE
perf_prod_std_06166,4hg8-if9V
perf_prod_std_06167,3fT3-KL9D
perf_prod_std_06168,UjhG-W2Q2
perf_prod_std_06169,dJ9i-d7WZ
perf_prod_std_06170,9aeE-9ZQd
perf_prod_std_06171,dhfg-Gfbe
perf_prod_std_06172,7jhE-L3c8
perf_prod_std_06173,4b6J-83bg
perf_prod_std_06174,4Kd7-edY6
perf_prod_std_06175,GjXN-TacP
perf_prod_std_06176,632b-92fU
perf_prod_std_06177,chgi-23cP
perf_prod_std_06178,Nj6j-iXC4
perf_prod_std_06179,bjQT-cgWe
perf_prod_std_06180,Ej4f-JK6T
perf_prod_std_06181,386j-eaUh
perf_prod_std_06182,gPg8-DbWE
perf_prod_std_06183,YZKT-d8c4
perf_prod_std_06184,3LH3-7hf8
perf_prod_std_06185,fD2g-Ac39
perf_prod_std_06186,KiKB-3Ecg
perf_prod_std_06187,4aRX-gBZ3
perf_prod_std_06188,CV98-49Nb
perf_prod_std_06189,9c26-3AQ6
perf_prod_std_06190,87eJ-Fgag
perf_prod_std_06191,G4jU-ifYd
perf_prod_std_06192,iMg2-7262
perf_prod_std_06193,D4d3-4g2X
perf_prod_std_06194,9CLQ-JQBc
perf_prod_std_06195,7bT4-PabQ
perf_prod_std_06196,ca3W-jcib
perf_prod_std_06197,j9cb-GcZi
perf_prod_std_06198,2iLE-7cDd
perf_prod_std_06199,92F2-7aCA
perf_prod_std_06200,7bBL-Thcd
perf_prod_std_06201,V6g6-iLbc
perf_prod_std_06202,e27c-e6Ve
perf_prod_std_06203,9dhf-68Y7
perf_prod_std_06204,J6e2-b29C
perf_prod_std_06205,hEh7-gi4L
perf_prod_std_06206,Q3e3-jeRf
perf_prod_std_06207,7623-f8N3
perf_prod_std_06208,a43P-DeDj
perf_prod_std_06209,NjLb-cAfh
perf_prod_std_06210,eQiH-6j93
perf_prod_std_06211,bM2c-iMgB
perf_prod_std_06212,dQTG-i97U
perf_prod_std_06213,PcV8-h3fW
perf_prod_std_06214,A3gG-jaXK
perf_prod_std_06215,EH2b-GiHF
perf_prod_std_06216,J2c3-4ANE
perf_prod_std_06217,PFeG-7cLb
perf_prod_std_06218,aKc6-9V2H
perf_prod_std_06219,fGg3-6H6h
perf_prod_std_06220,dM7W-T6Ja
perf_prod_std_06221,Qd28-V7gU
perf_prod_std_06222,6e3N-bHeA
perf_prod_std_06223,jX2Y-L2Pf
perf_prod_std_06224,QC7D-QV7g
perf_prod_std_06225,Teg7-K6Bg
perf_prod_std_06226,BbM3-WJbU
perf_prod_std_06227,2F3J-PdLi
perf_prod_std_06228,QYbh-ZcNd
perf_prod_std_06229,KFPa-HWLg
perf_prod_std_06230,72Da-N68g
perf_prod_std_06231,JdVR-gaBF
perf_prod_std_06232,4be3-7TR9
perf_prod_std_06233,hYP7-aBFY
perf_prod_std_06234,fU3d-eVcA
perf_prod_std_06235,d87j-9h4b
perf_prod_std_06236,6Df2-729U
perf_prod_std_06237,3R7D-4gB3
perf_prod_std_06238,hWf3-d3fH
perf_prod_std_06239,eEKd-H98c
perf_prod_std_06240,gbGH-XF3L
perf_prod_std_06241,4d8R-eHAe
perf_prod_std_06242,gW7g-MGac
perf_prod_std_06243,XRch-jH3i
perf_prod_std_06244,i6AE-HZ73
perf_prod_std_06245,hBa7-TCaj
perf_prod_std_06246,UHd4-E2Wi
perf_prod_std_06247,dFa9-K7N9
perf_prod_std_06248,fHdi-he92
perf_prod_std_06249,9cBA-fcVg
perf_prod_std_06250,2X8U-A83a
perf_prod_std_06251,iN9Q-gaPQ
perf_prod_std_06252,H7ag-bY96
perf_prod_std_06253,a8jM-236C
perf_prod_std_06254,igTN-6Nd8
perf_prod_std_06255,4EgP-ec9B
perf_prod_std_06256,2cUH-4J3D
perf_prod_std_06257,HgQU-hGDV
perf_prod_std_06258,gTc2-3Z82
perf_prod_std_06259,NZEW-f7iG
perf_prod_std_06260,K2d2-feKi
perf_prod_std_06261,jPeb-3c87
perf_prod_std_06262,7eEP-fj3f
perf_prod_std_06263,c8P2-Ugj9
perf_prod_std_06264,f2e3-2igc
perf_prod_std_06265,92Nc-H64Y
perf_prod_std_06266,eRW3-acUd
perf_prod_std_06267,c86U-bci8
perf_prod_std_06268,MA46-W2Md
perf_prod_std_06269,K79j-igjb
perf_prod_std_06270,dMH7-bG36
perf_prod_std_06271,6B7a-c6Ua
perf_prod_std_06272,ZHMf-XB4j
perf_prod_std_06273,dT93-jgTU
perf_prod_std_06274,JYWT-i29M
perf_prod_std_06275,fidc-haXa
perf_prod_std_06276,C2QW-giZ6
perf_prod_std_06277,hjJ9-BgiH
perf_prod_std_06278,67X7-3PaK
perf_prod_std_06279,H73Q-edha
perf_prod_std_06280,bP8d-aieY
perf_prod_std_06281,Qe8c-gQ6g
perf_prod_std_06282,3f9Z-2dXB
perf_prod_std_06283,2c89-Hfec
perf_prod_std_06284,4M67-2Mj4
perf_prod_std_06285,B9Bg-R3f6
perf_prod_std_06286,Hhe4-g2iU
perf_prod_std_06287,f8dP-c24i
perf_prod_std_06288,dMUT-938f
perf_prod_std_06289,Yb2W-4Ed4
perf_prod_std_06290,bdKe-9Xa8
perf_prod_std_06291,b6jd-chf2
perf_prod_std_06292,49eg-8PN3
perf_prod_std_06293,eKTh-7M8i
perf_prod_std_06294,f2Db-3Mbj
perf_prod_std_06295,Ye6h-gGRj
perf_prod_std_06296,a6dZ-3eRA
perf_prod_std_06297,9NEG-gPZa
perf_prod_std_06298,e6KE-CPad
perf_prod_std_06299,cVeF-6djA
perf_prod_std_06300,f9aM-RWZG
perf_prod_std_06301,27Ce-8had
perf_prod_std_06302,M6dc-edNG
perf_prod_std_06303,4d6c-eMg4
perf_prod_std_06304,PhLi-BZif
perf_prod_std_06305,bYZ7-HFX2
perf_prod_std_06306,6c2j-gbhU
perf_prod_std_06307,ec6a-hQh9
perf_prod_std_06308,WM9D-A7iR
perf_prod_std_06309,6GiP-F83j
perf_prod_std_06310,gW84-NgC8
