student,classcode
perf_prod_std_01332,7D6e-gZbF
perf_prod_std_01333,gbF8-VUf4
perf_prod_std_01334,98Q3-Hi3i
perf_prod_std_01335,64F4-iTHf
perf_prod_std_01336,ajGH-Mef8
perf_prod_std_01337,VBFH-BfLK
perf_prod_std_01338,ea4c-9aPC
perf_prod_std_01339,eYCb-hDf7
perf_prod_std_01340,bBEf-2AKV
perf_prod_std_01341,Pf2e-7chJ
perf_prod_std_01342,CcM9-jBcd
perf_prod_std_01343,i63f-H3ZQ
perf_prod_std_01344,YEd3-hU6g
perf_prod_std_01345,edEc-feH8
perf_prod_std_01346,ciQC-j9TG
perf_prod_std_01347,GWZd-gZ28
perf_prod_std_01348,6gAQ-Kfda
perf_prod_std_01349,hTgj-YMUd
perf_prod_std_01350,WFQF-bXaK
perf_prod_std_01351,YaWa-cYDh
perf_prod_std_01352,dcP8-7M7M
perf_prod_std_01353,27gX-E4Yd
perf_prod_std_01354,Md9i-GYgB
perf_prod_std_01355,c8Ch-6WdR
perf_prod_std_01356,DRjL-7hae
perf_prod_std_01357,P6ZX-8Mih
perf_prod_std_01358,WC9X-be3X
perf_prod_std_01359,i4i6-Q6iE
perf_prod_std_01360,3JWf-Eg8X
perf_prod_std_01361,GLgi-8Ub8
perf_prod_std_01362,6Ai4-a4jM
perf_prod_std_01363,E6f7-3H3f
perf_prod_std_01364,VbfN-g29T
perf_prod_std_01365,fife-aNaE
perf_prod_std_01366,4hg8-if9V
perf_prod_std_01367,3fT3-KL9D
perf_prod_std_01368,UjhG-W2Q2
perf_prod_std_01369,dJ9i-d7WZ
perf_prod_std_01370,9aeE-9ZQd
perf_prod_std_01371,dhfg-Gfbe
perf_prod_std_01372,7jhE-L3c8
perf_prod_std_01373,4b6J-83bg
perf_prod_std_01374,4Kd7-edY6
perf_prod_std_01375,GjXN-TacP
perf_prod_std_01376,632b-92fU
perf_prod_std_01377,chgi-23cP
perf_prod_std_01378,Nj6j-iXC4
perf_prod_std_01379,bjQT-cgWe
perf_prod_std_01380,Ej4f-JK6T
perf_prod_std_01381,386j-eaUh
perf_prod_std_01382,gPg8-DbWE
perf_prod_std_01383,YZKT-d8c4
perf_prod_std_01384,3LH3-7hf8
perf_prod_std_01385,fD2g-Ac39
perf_prod_std_01386,KiKB-3Ecg
perf_prod_std_01387,4aRX-gBZ3
perf_prod_std_01388,CV98-49Nb
perf_prod_std_01389,9c26-3AQ6
perf_prod_std_01390,87eJ-Fgag
perf_prod_std_01391,G4jU-ifYd
perf_prod_std_01392,iMg2-7262
perf_prod_std_01393,D4d3-4g2X
perf_prod_std_01394,9CLQ-JQBc
perf_prod_std_01395,7bT4-PabQ
perf_prod_std_01396,ca3W-jcib
perf_prod_std_01397,j9cb-GcZi
perf_prod_std_01398,2iLE-7cDd
perf_prod_std_01399,92F2-7aCA
perf_prod_std_01400,7bBL-Thcd
perf_prod_std_01401,V6g6-iLbc
perf_prod_std_01402,e27c-e6Ve
perf_prod_std_01403,9dhf-68Y7
perf_prod_std_01404,J6e2-b29C
perf_prod_std_01405,hEh7-gi4L
perf_prod_std_01406,Q3e3-jeRf
perf_prod_std_01407,7623-f8N3
perf_prod_std_01408,a43P-DeDj
perf_prod_std_01409,NjLb-cAfh
perf_prod_std_01410,eQiH-6j93
