student,classcode
perf_prod_std_05163,igch-aLbA
perf_prod_std_05164,ceaF-ciQb
perf_prod_std_05165,9bji-3QfP
perf_prod_std_05166,dYNF-XJ8F
perf_prod_std_05167,8jda-4ieU
perf_prod_std_05168,7386-geVc
perf_prod_std_05169,h8DG-Dd9j
perf_prod_std_05170,D4Vc-e4je
perf_prod_std_05171,9bXg-CjHd
perf_prod_std_05172,jbML-cPUE
perf_prod_std_05173,9ZY2-96e4
perf_prod_std_05174,cWBV-8f87
perf_prod_std_05175,eiMf-H7b8
perf_prod_std_05176,hHgd-ij97
perf_prod_std_05177,ahcd-8de6
perf_prod_std_05178,Tjab-9Hji
perf_prod_std_05179,h7ed-Mgcg
perf_prod_std_05180,RejF-3g4E
perf_prod_std_05181,MHcb-62La
perf_prod_std_05182,AQZe-ihdg
perf_prod_std_05183,3jge-B2YW
perf_prod_std_05184,jJEY-CjXb
perf_prod_std_05185,JeBh-e3h6
perf_prod_std_05186,HUfA-aPhK
perf_prod_std_05187,ij92-JY4C
perf_prod_std_05188,FV9f-H6iF
perf_prod_std_05189,b4eZ-R4bi
perf_prod_std_05190,Q9Lh-ijYe
perf_prod_std_05191,R6ic-biQi
perf_prod_std_05192,cVfU-f7D4
perf_prod_std_05193,329f-ca37
perf_prod_std_05194,FEdg-WhVF
perf_prod_std_05195,837h-eT3E
perf_prod_std_05196,4cf6-8KJi
perf_prod_std_05197,f2LX-djhF
perf_prod_std_05198,9jib-d7jW
perf_prod_std_05199,MYhU-GMac
perf_prod_std_05200,K2W2-ehKg
perf_prod_std_05201,96Vg-F7F8
perf_prod_std_05202,6Ui6-KibG
perf_prod_std_05203,Vd8R-d6ac
perf_prod_std_05204,ca3e-9BZf
perf_prod_std_05205,49fG-f9d8
perf_prod_std_05206,eChi-26Ad
perf_prod_std_05207,3b6j-7gcM
perf_prod_std_05208,jKa2-bgVb
perf_prod_std_05209,8cj2-62D2
perf_prod_std_05210,8R4b-gcGj
perf_prod_std_05211,9Ted-3Y9g
perf_prod_std_05212,68bU-4cR8
perf_prod_std_05213,4NE6-di79
perf_prod_std_05214,64fa-NFh4
perf_prod_std_05215,ebdi-h8P9
perf_prod_std_05216,gajc-Q3ej
perf_prod_std_05217,B83Z-6L6c
perf_prod_std_05218,L4Ti-3aUe
perf_prod_std_05219,2BhC-374A
perf_prod_std_05220,TQ8g-4Hh8
perf_prod_std_05221,RiFb-8Rh4
perf_prod_std_05222,HV64-fgFc
perf_prod_std_05223,dbhe-gPfi
perf_prod_std_05224,aHgD-i7aj
perf_prod_std_05225,bZ2M-f6Ae
perf_prod_std_05226,c274-dEG2
perf_prod_std_05227,8Ud4-GgVE
perf_prod_std_05228,6fa6-Fcaj
perf_prod_std_05229,3Bh2-eJeg
perf_prod_std_05230,ji2Q-X3a4
perf_prod_std_05231,haLP-iPb9
perf_prod_std_05232,T46C-j63d
perf_prod_std_05233,ZPci-N7X4
perf_prod_std_05234,Ujci-Cg6b
perf_prod_std_05235,6Rbh-aPfZ
perf_prod_std_05236,i26b-7hgV
perf_prod_std_05237,jMEb-Ba4N
perf_prod_std_05238,84W2-792c
perf_prod_std_05239,iXKc-b92G
perf_prod_std_05240,g73g-bc43
perf_prod_std_05241,D8jQ-hW2j
perf_prod_std_05242,b7d4-a8df
perf_prod_std_05243,Yj93-jeK2
perf_prod_std_05244,iYhA-c6ej
perf_prod_std_05245,BKPe-7Rh7
perf_prod_std_05246,WKD2-6cNB
perf_prod_std_05247,7A3Q-Mjb6
perf_prod_std_05248,cjfG-BZhZ
perf_prod_std_05249,2agb-CUdG
perf_prod_std_05250,XL3V-FdbL
perf_prod_std_05251,i89J-N8bg
perf_prod_std_05252,9EFQ-Z787
perf_prod_std_05253,Z8aA-j29R
perf_prod_std_05254,3W2i-2b6e
perf_prod_std_05255,4aBc-jQcZ
perf_prod_std_05256,7cdF-XhKi
perf_prod_std_05257,a2GX-2M3f
perf_prod_std_05258,bVj7-GfXb
perf_prod_std_05259,8ig2-PViR
perf_prod_std_05260,f9j8-eaH2
perf_prod_std_05261,QAQd-HDbK
perf_prod_std_05262,7Cfe-YTai
perf_prod_std_05263,RhiT-hKbA
perf_prod_std_05264,CJf3-fZgb
perf_prod_std_05265,GfQV-A6bi
perf_prod_std_05266,gj6F-6f6P
perf_prod_std_05267,YQcJ-24b8
perf_prod_std_05268,LBiM-4B7a
perf_prod_std_05269,ZhPg-fBiL
perf_prod_std_05270,9GL8-7Xj4
perf_prod_std_05271,WTQ9-ceE3
perf_prod_std_05272,2QFL-jFR4
perf_prod_std_05273,bPdW-HgUd
perf_prod_std_05274,Gf7L-Nbfh
perf_prod_std_05275,B3TK-Pgfe
perf_prod_std_05276,GbHd-FgEd
perf_prod_std_05277,JUgQ-8f8M
perf_prod_std_05278,ec82-Xbig
perf_prod_std_05279,474d-939b
perf_prod_std_05280,2G3G-4Tcg
perf_prod_std_05281,4Lif-JhEf
perf_prod_std_05282,d7Tc-Bebh
perf_prod_std_05283,fiJE-V4a3
perf_prod_std_05284,VPDA-Y7N3
perf_prod_std_05285,Z9aH-haX6
perf_prod_std_05286,Lbhg-VaNd
perf_prod_std_05287,28FG-XD9a
perf_prod_std_05288,T6ch-28aH
perf_prod_std_05289,7dEK-NYeW
perf_prod_std_05290,PiBj-Ae3d
perf_prod_std_05291,Njb4-aRg6
perf_prod_std_05292,AKba-J72L
perf_prod_std_05293,jfGN-C2H9
perf_prod_std_05294,7d29-2ga9
perf_prod_std_05295,gAeT-9BgT
perf_prod_std_05296,cDc9-Xh2i
perf_prod_std_05297,3i3f-A2Ji
perf_prod_std_05298,h6f4-9Ki6
perf_prod_std_05299,DiMK-2dJZ
perf_prod_std_05300,2dCb-Xj3K
perf_prod_std_05301,X72Y-3X3N
perf_prod_std_05302,UZ64-94ae
perf_prod_std_05303,NhfQ-j9hB
perf_prod_std_05304,jiPa-UZfJ
perf_prod_std_05305,4deh-WRc6
perf_prod_std_05306,P7bi-HJbH
perf_prod_std_05307,8G4e-dh8V
perf_prod_std_05308,f3Fi-QiR3
perf_prod_std_05309,bhiR-g83K
perf_prod_std_05310,Z8ML-fF73
perf_prod_std_05311,7hj3-VFBd
perf_prod_std_05312,jaEY-aTcH
perf_prod_std_05313,idXi-9jac
perf_prod_std_05314,PJjd-Uaeg
perf_prod_std_05315,dcah-jBN8
perf_prod_std_05316,cij6-FfKe
perf_prod_std_05317,6g68-gjC4
perf_prod_std_05318,VAEg-6X9Q
perf_prod_std_05319,TeEg-N4Cb
perf_prod_std_05320,TNWR-4aeR
perf_prod_std_05321,gceF-d32h
perf_prod_std_05322,7C3e-b67A
perf_prod_std_05323,8a4H-iMHN
perf_prod_std_05324,VZ7c-fAG8
perf_prod_std_05325,baD2-BbR8
perf_prod_std_05326,Vd72-dT92
perf_prod_std_05327,4Did-7YfB
perf_prod_std_05328,FcV7-3X7g
perf_prod_std_05329,L8H7-bhG6
perf_prod_std_05330,cWj7-di4K
perf_prod_std_05331,4N9b-Ng69
perf_prod_std_05332,7D6e-gZbF
perf_prod_std_05333,gbF8-VUf4
perf_prod_std_05334,98Q3-Hi3i
perf_prod_std_05335,64F4-iTHf
perf_prod_std_05336,ajGH-Mef8
perf_prod_std_05337,VBFH-BfLK
perf_prod_std_05338,ea4c-9aPC
perf_prod_std_05339,eYCb-hDf7
perf_prod_std_05340,bBEf-2AKV
perf_prod_std_05341,Pf2e-7chJ
perf_prod_std_05342,CcM9-jBcd
perf_prod_std_05343,i63f-H3ZQ
perf_prod_std_05344,YEd3-hU6g
perf_prod_std_05345,edEc-feH8
perf_prod_std_05346,ciQC-j9TG
perf_prod_std_05347,GWZd-gZ28
perf_prod_std_05348,6gAQ-Kfda
perf_prod_std_05349,hTgj-YMUd
perf_prod_std_05350,WFQF-bXaK
perf_prod_std_05351,YaWa-cYDh
perf_prod_std_05352,dcP8-7M7M
perf_prod_std_05353,27gX-E4Yd
perf_prod_std_05354,Md9i-GYgB
perf_prod_std_05355,c8Ch-6WdR
perf_prod_std_05356,DRjL-7hae
perf_prod_std_05357,P6ZX-8Mih
perf_prod_std_05358,WC9X-be3X
perf_prod_std_05359,i4i6-Q6iE
perf_prod_std_05360,3JWf-Eg8X
perf_prod_std_05361,GLgi-8Ub8
perf_prod_std_05362,6Ai4-a4jM
perf_prod_std_05363,E6f7-3H3f
perf_prod_std_05364,VbfN-g29T
perf_prod_std_05365,fife-aNaE
perf_prod_std_05366,4hg8-if9V
perf_prod_std_05367,3fT3-KL9D
perf_prod_std_05368,UjhG-W2Q2
perf_prod_std_05369,dJ9i-d7WZ
perf_prod_std_05370,9aeE-9ZQd
perf_prod_std_05371,dhfg-Gfbe
perf_prod_std_05372,7jhE-L3c8
perf_prod_std_05373,4b6J-83bg
perf_prod_std_05374,4Kd7-edY6
perf_prod_std_05375,GjXN-TacP
perf_prod_std_05376,632b-92fU
perf_prod_std_05377,chgi-23cP
perf_prod_std_05378,Nj6j-iXC4
perf_prod_std_05379,bjQT-cgWe
perf_prod_std_05380,Ej4f-JK6T
perf_prod_std_05381,386j-eaUh
perf_prod_std_05382,gPg8-DbWE
perf_prod_std_05383,YZKT-d8c4
perf_prod_std_05384,3LH3-7hf8
perf_prod_std_05385,fD2g-Ac39
perf_prod_std_05386,KiKB-3Ecg
perf_prod_std_05387,4aRX-gBZ3
perf_prod_std_05388,CV98-49Nb
perf_prod_std_05389,9c26-3AQ6
perf_prod_std_05390,87eJ-Fgag
perf_prod_std_05391,G4jU-ifYd
perf_prod_std_05392,iMg2-7262
perf_prod_std_05393,D4d3-4g2X
perf_prod_std_05394,9CLQ-JQBc
perf_prod_std_05395,7bT4-PabQ
perf_prod_std_05396,ca3W-jcib
perf_prod_std_05397,j9cb-GcZi
perf_prod_std_05398,2iLE-7cDd
perf_prod_std_05399,92F2-7aCA
perf_prod_std_05400,7bBL-Thcd
perf_prod_std_05401,V6g6-iLbc
perf_prod_std_05402,e27c-e6Ve
perf_prod_std_05403,9dhf-68Y7
perf_prod_std_05404,J6e2-b29C
perf_prod_std_05405,hEh7-gi4L
perf_prod_std_05406,Q3e3-jeRf
perf_prod_std_05407,7623-f8N3
perf_prod_std_05408,a43P-DeDj
perf_prod_std_05409,NjLb-cAfh
perf_prod_std_05410,eQiH-6j93
