student,classcode
perf_prod_std_02980,Ej4f-JK6T
perf_prod_std_02981,386j-eaUh
perf_prod_std_02982,gPg8-DbWE
perf_prod_std_02983,YZKT-d8c4
perf_prod_std_02984,3LH3-7hf8
perf_prod_std_02985,fD2g-Ac39
perf_prod_std_02986,KiKB-3Ecg
perf_prod_std_02987,4aRX-gBZ3
perf_prod_std_02988,CV98-49Nb
perf_prod_std_02989,9c26-3AQ6
perf_prod_std_02990,87eJ-Fgag
perf_prod_std_02991,G4jU-ifYd
perf_prod_std_02992,iMg2-7262
perf_prod_std_02993,D4d3-4g2X
perf_prod_std_02994,9CLQ-JQBc
perf_prod_std_02995,7bT4-PabQ
perf_prod_std_02996,ca3W-jcib
perf_prod_std_02997,j9cb-GcZi
perf_prod_std_02998,2iLE-7cDd
perf_prod_std_02999,92F2-7aCA
perf_prod_std_03000,7bBL-Thcd
perf_prod_std_03001,V6g6-iLbc
perf_prod_std_03002,e27c-e6Ve
perf_prod_std_03003,9dhf-68Y7
perf_prod_std_03004,J6e2-b29C
perf_prod_std_03005,hEh7-gi4L
perf_prod_std_03006,Q3e3-jeRf
perf_prod_std_03007,7623-f8N3
perf_prod_std_03008,a43P-DeDj
perf_prod_std_03009,NjLb-cAfh
perf_prod_std_03010,eQiH-6j93
