student,classcode
perf_prod_std_06369,h8DG-Dd9j
perf_prod_std_06370,D4Vc-e4je
perf_prod_std_06371,9bXg-CjHd
perf_prod_std_06372,jbML-cPUE
perf_prod_std_06373,9ZY2-96e4
perf_prod_std_06374,cWBV-8f87
perf_prod_std_06375,eiMf-H7b8
perf_prod_std_06376,hHgd-ij97
perf_prod_std_06377,ahcd-8de6
perf_prod_std_06378,Tjab-9Hji
perf_prod_std_06379,h7ed-Mgcg
perf_prod_std_06380,RejF-3g4E
perf_prod_std_06381,MHcb-62La
perf_prod_std_06382,AQZe-ihdg
perf_prod_std_06383,3jge-B2YW
perf_prod_std_06384,jJEY-CjXb
perf_prod_std_06385,JeBh-e3h6
perf_prod_std_06386,HUfA-aPhK
perf_prod_std_06387,ij92-JY4C
perf_prod_std_06388,FV9f-H6iF
perf_prod_std_06389,b4eZ-R4bi
perf_prod_std_06390,Q9Lh-ijYe
perf_prod_std_06391,R6ic-biQi
perf_prod_std_06392,cVfU-f7D4
perf_prod_std_06393,329f-ca37
perf_prod_std_06394,FEdg-WhVF
perf_prod_std_06395,837h-eT3E
perf_prod_std_06396,4cf6-8KJi
perf_prod_std_06397,f2LX-djhF
perf_prod_std_06398,9jib-d7jW
perf_prod_std_06399,MYhU-GMac
perf_prod_std_06400,K2W2-ehKg
perf_prod_std_06401,96Vg-F7F8
perf_prod_std_06402,6Ui6-KibG
perf_prod_std_06403,Vd8R-d6ac
perf_prod_std_06404,ca3e-9BZf
perf_prod_std_06405,49fG-f9d8
perf_prod_std_06406,eChi-26Ad
perf_prod_std_06407,3b6j-7gcM
perf_prod_std_06408,jKa2-bgVb
perf_prod_std_06409,8cj2-62D2
perf_prod_std_06410,8R4b-gcGj
perf_prod_std_06411,9Ted-3Y9g
perf_prod_std_06412,68bU-4cR8
perf_prod_std_06413,4NE6-di79
perf_prod_std_06414,64fa-NFh4
perf_prod_std_06415,ebdi-h8P9
perf_prod_std_06416,gajc-Q3ej
perf_prod_std_06417,B83Z-6L6c
perf_prod_std_06418,L4Ti-3aUe
perf_prod_std_06419,2BhC-374A
perf_prod_std_06420,TQ8g-4Hh8
perf_prod_std_06421,RiFb-8Rh4
perf_prod_std_06422,HV64-fgFc
perf_prod_std_06423,dbhe-gPfi
perf_prod_std_06424,aHgD-i7aj
perf_prod_std_06425,bZ2M-f6Ae
perf_prod_std_06426,c274-dEG2
perf_prod_std_06427,8Ud4-GgVE
perf_prod_std_06428,6fa6-Fcaj
perf_prod_std_06429,3Bh2-eJeg
perf_prod_std_06430,ji2Q-X3a4
perf_prod_std_06431,haLP-iPb9
perf_prod_std_06432,T46C-j63d
perf_prod_std_06433,ZPci-N7X4
perf_prod_std_06434,Ujci-Cg6b
perf_prod_std_06435,6Rbh-aPfZ
perf_prod_std_06436,i26b-7hgV
perf_prod_std_06437,jMEb-Ba4N
perf_prod_std_06438,84W2-792c
perf_prod_std_06439,iXKc-b92G
perf_prod_std_06440,g73g-bc43
perf_prod_std_06441,D8jQ-hW2j
perf_prod_std_06442,b7d4-a8df
perf_prod_std_06443,Yj93-jeK2
perf_prod_std_06444,iYhA-c6ej
perf_prod_std_06445,BKPe-7Rh7
perf_prod_std_06446,WKD2-6cNB
perf_prod_std_06447,7A3Q-Mjb6
perf_prod_std_06448,cjfG-BZhZ
perf_prod_std_06449,2agb-CUdG
perf_prod_std_06450,XL3V-FdbL
perf_prod_std_06451,i89J-N8bg
perf_prod_std_06452,9EFQ-Z787
perf_prod_std_06453,Z8aA-j29R
perf_prod_std_06454,3W2i-2b6e
perf_prod_std_06455,4aBc-jQcZ
perf_prod_std_06456,7cdF-XhKi
perf_prod_std_06457,a2GX-2M3f
perf_prod_std_06458,bVj7-GfXb
perf_prod_std_06459,8ig2-PViR
perf_prod_std_06460,f9j8-eaH2
perf_prod_std_06461,QAQd-HDbK
perf_prod_std_06462,7Cfe-YTai
perf_prod_std_06463,RhiT-hKbA
perf_prod_std_06464,CJf3-fZgb
perf_prod_std_06465,GfQV-A6bi
perf_prod_std_06466,gj6F-6f6P
perf_prod_std_06467,YQcJ-24b8
perf_prod_std_06468,LBiM-4B7a
perf_prod_std_06469,ZhPg-fBiL
perf_prod_std_06470,9GL8-7Xj4
perf_prod_std_06471,WTQ9-ceE3
perf_prod_std_06472,2QFL-jFR4
perf_prod_std_06473,bPdW-HgUd
perf_prod_std_06474,Gf7L-Nbfh
perf_prod_std_06475,B3TK-Pgfe
perf_prod_std_06476,GbHd-FgEd
perf_prod_std_06477,JUgQ-8f8M
perf_prod_std_06478,ec82-Xbig
perf_prod_std_06479,474d-939b
perf_prod_std_06480,2G3G-4Tcg
perf_prod_std_06481,4Lif-JhEf
perf_prod_std_06482,d7Tc-Bebh
perf_prod_std_06483,fiJE-V4a3
perf_prod_std_06484,VPDA-Y7N3
perf_prod_std_06485,Z9aH-haX6
perf_prod_std_06486,Lbhg-VaNd
perf_prod_std_06487,28FG-XD9a
perf_prod_std_06488,T6ch-28aH
perf_prod_std_06489,7dEK-NYeW
perf_prod_std_06490,PiBj-Ae3d
perf_prod_std_06491,Njb4-aRg6
perf_prod_std_06492,AKba-J72L
perf_prod_std_06493,jfGN-C2H9
perf_prod_std_06494,7d29-2ga9
perf_prod_std_06495,gAeT-9BgT
perf_prod_std_06496,cDc9-Xh2i
perf_prod_std_06497,3i3f-A2Ji
perf_prod_std_06498,h6f4-9Ki6
perf_prod_std_06499,DiMK-2dJZ
perf_prod_std_06500,2dCb-Xj3K
perf_prod_std_06501,X72Y-3X3N
perf_prod_std_06502,UZ64-94ae
perf_prod_std_06503,NhfQ-j9hB
perf_prod_std_06504,jiPa-UZfJ
perf_prod_std_06505,4deh-WRc6
perf_prod_std_06506,P7bi-HJbH
perf_prod_std_06507,8G4e-dh8V
perf_prod_std_06508,f3Fi-QiR3
perf_prod_std_06509,bhiR-g83K
perf_prod_std_06510,Z8ML-fF73
perf_prod_std_06511,7hj3-VFBd
perf_prod_std_06512,jaEY-aTcH
perf_prod_std_06513,idXi-9jac
perf_prod_std_06514,PJjd-Uaeg
perf_prod_std_06515,dcah-jBN8
perf_prod_std_06516,cij6-FfKe
perf_prod_std_06517,6g68-gjC4
perf_prod_std_06518,VAEg-6X9Q
perf_prod_std_06519,TeEg-N4Cb
perf_prod_std_06520,TNWR-4aeR
perf_prod_std_06521,gceF-d32h
perf_prod_std_06522,7C3e-b67A
perf_prod_std_06523,8a4H-iMHN
perf_prod_std_06524,VZ7c-fAG8
perf_prod_std_06525,baD2-BbR8
perf_prod_std_06526,Vd72-dT92
perf_prod_std_06527,4Did-7YfB
perf_prod_std_06528,FcV7-3X7g
perf_prod_std_06529,L8H7-bhG6
perf_prod_std_06530,cWj7-di4K
perf_prod_std_06531,4N9b-Ng69
perf_prod_std_06532,7D6e-gZbF
perf_prod_std_06533,gbF8-VUf4
perf_prod_std_06534,98Q3-Hi3i
perf_prod_std_06535,64F4-iTHf
perf_prod_std_06536,ajGH-Mef8
perf_prod_std_06537,VBFH-BfLK
perf_prod_std_06538,ea4c-9aPC
perf_prod_std_06539,eYCb-hDf7
perf_prod_std_06540,bBEf-2AKV
perf_prod_std_06541,Pf2e-7chJ
perf_prod_std_06542,CcM9-jBcd
perf_prod_std_06543,i63f-H3ZQ
perf_prod_std_06544,YEd3-hU6g
perf_prod_std_06545,edEc-feH8
perf_prod_std_06546,ciQC-j9TG
perf_prod_std_06547,GWZd-gZ28
perf_prod_std_06548,6gAQ-Kfda
perf_prod_std_06549,hTgj-YMUd
perf_prod_std_06550,WFQF-bXaK
perf_prod_std_06551,YaWa-cYDh
perf_prod_std_06552,dcP8-7M7M
perf_prod_std_06553,27gX-E4Yd
perf_prod_std_06554,Md9i-GYgB
perf_prod_std_06555,c8Ch-6WdR
perf_prod_std_06556,DRjL-7hae
perf_prod_std_06557,P6ZX-8Mih
perf_prod_std_06558,WC9X-be3X
perf_prod_std_06559,i4i6-Q6iE
perf_prod_std_06560,3JWf-Eg8X
perf_prod_std_06561,GLgi-8Ub8
perf_prod_std_06562,6Ai4-a4jM
perf_prod_std_06563,E6f7-3H3f
perf_prod_std_06564,VbfN-g29T
perf_prod_std_06565,fife-aNaE
perf_prod_std_06566,4hg8-if9V
perf_prod_std_06567,3fT3-KL9D
perf_prod_std_06568,UjhG-W2Q2
perf_prod_std_06569,dJ9i-d7WZ
perf_prod_std_06570,9aeE-9ZQd
perf_prod_std_06571,dhfg-Gfbe
perf_prod_std_06572,7jhE-L3c8
perf_prod_std_06573,4b6J-83bg
perf_prod_std_06574,4Kd7-edY6
perf_prod_std_06575,GjXN-TacP
perf_prod_std_06576,632b-92fU
perf_prod_std_06577,chgi-23cP
perf_prod_std_06578,Nj6j-iXC4
perf_prod_std_06579,bjQT-cgWe
perf_prod_std_06580,Ej4f-JK6T
perf_prod_std_06581,386j-eaUh
perf_prod_std_06582,gPg8-DbWE
perf_prod_std_06583,YZKT-d8c4
perf_prod_std_06584,3LH3-7hf8
perf_prod_std_06585,fD2g-Ac39
perf_prod_std_06586,KiKB-3Ecg
perf_prod_std_06587,4aRX-gBZ3
perf_prod_std_06588,CV98-49Nb
perf_prod_std_06589,9c26-3AQ6
perf_prod_std_06590,87eJ-Fgag
perf_prod_std_06591,G4jU-ifYd
perf_prod_std_06592,iMg2-7262
perf_prod_std_06593,D4d3-4g2X
perf_prod_std_06594,9CLQ-JQBc
perf_prod_std_06595,7bT4-PabQ
perf_prod_std_06596,ca3W-jcib
perf_prod_std_06597,j9cb-GcZi
perf_prod_std_06598,2iLE-7cDd
perf_prod_std_06599,92F2-7aCA
perf_prod_std_06600,7bBL-Thcd
perf_prod_std_06601,V6g6-iLbc
perf_prod_std_06602,e27c-e6Ve
perf_prod_std_06603,9dhf-68Y7
perf_prod_std_06604,J6e2-b29C
perf_prod_std_06605,hEh7-gi4L
perf_prod_std_06606,Q3e3-jeRf
perf_prod_std_06607,7623-f8N3
perf_prod_std_06608,a43P-DeDj
perf_prod_std_06609,NjLb-cAfh
perf_prod_std_06610,eQiH-6j93
