student,classcode
perf_prod_std_00268,MA46-W2Md
perf_prod_std_00269,K79j-igjb
perf_prod_std_00270,dMH7-bG36
perf_prod_std_00271,6B7a-c6Ua
perf_prod_std_00272,ZHMf-XB4j
perf_prod_std_00273,dT93-jgTU
perf_prod_std_00274,JYWT-i29M
perf_prod_std_00275,fidc-haXa
perf_prod_std_00276,C2QW-giZ6
perf_prod_std_00277,hjJ9-BgiH
perf_prod_std_00278,67X7-3PaK
perf_prod_std_00279,H73Q-edha
perf_prod_std_00280,bP8d-aieY
perf_prod_std_00281,Qe8c-gQ6g
perf_prod_std_00282,3f9Z-2dXB
perf_prod_std_00283,2c89-Hfec
perf_prod_std_00284,4M67-2Mj4
perf_prod_std_00285,B9Bg-R3f6
perf_prod_std_00286,Hhe4-g2iU
perf_prod_std_00287,f8dP-c24i
perf_prod_std_00288,dMUT-938f
perf_prod_std_00289,Yb2W-4Ed4
perf_prod_std_00290,bdKe-9Xa8
perf_prod_std_00501,X72Y-3X3N
perf_prod_std_00502,UZ64-94ae
perf_prod_std_00503,NhfQ-j9hB
perf_prod_std_00504,jiPa-UZfJ
perf_prod_std_00505,4deh-WRc6
perf_prod_std_00506,P7bi-HJbH
perf_prod_std_00507,8G4e-dh8V
perf_prod_std_00508,f3Fi-QiR3
perf_prod_std_00509,bhiR-g83K
perf_prod_std_00510,Z8ML-fF73
perf_prod_std_00511,7hj3-VFBd
perf_prod_std_00512,jaEY-aTcH
perf_prod_std_00513,idXi-9jac
perf_prod_std_00514,PJjd-Uaeg
perf_prod_std_00515,dcah-jBN8
perf_prod_std_00516,cij6-FfKe
perf_prod_std_00517,6g68-gjC4
perf_prod_std_00518,VAEg-6X9Q
perf_prod_std_00519,TeEg-N4Cb
perf_prod_std_00520,TNWR-4aeR
perf_prod_std_00521,gceF-d32h
perf_prod_std_00522,7C3e-b67A
perf_prod_std_00523,8a4H-iMHN
perf_prod_std_00524,VZ7c-fAG8
perf_prod_std_00525,baD2-BbR8
perf_prod_std_00526,Vd72-dT92
perf_prod_std_00527,4Did-7YfB
perf_prod_std_00528,FcV7-3X7g
perf_prod_std_00529,L8H7-bhG6
perf_prod_std_00530,cWj7-di4K
perf_prod_std_00531,4N9b-Ng69
perf_prod_std_00532,7D6e-gZbF
perf_prod_std_00533,gbF8-VUf4
perf_prod_std_00534,98Q3-Hi3i
perf_prod_std_00535,64F4-iTHf
perf_prod_std_00536,ajGH-Mef8
perf_prod_std_00537,VBFH-BfLK
perf_prod_std_00538,ea4c-9aPC
perf_prod_std_00539,eYCb-hDf7
perf_prod_std_00540,bBEf-2AKV
perf_prod_std_00541,Pf2e-7chJ
perf_prod_std_00542,CcM9-jBcd
perf_prod_std_00543,i63f-H3ZQ
perf_prod_std_00544,YEd3-hU6g
perf_prod_std_00545,edEc-feH8
perf_prod_std_00546,ciQC-j9TG
perf_prod_std_00547,GWZd-gZ28
perf_prod_std_00548,6gAQ-Kfda
perf_prod_std_00549,hTgj-YMUd
perf_prod_std_00550,WFQF-bXaK
perf_prod_std_00551,YaWa-cYDh
perf_prod_std_00552,dcP8-7M7M
perf_prod_std_00553,27gX-E4Yd
perf_prod_std_00554,Md9i-GYgB
perf_prod_std_00555,c8Ch-6WdR
perf_prod_std_00556,DRjL-7hae
perf_prod_std_00557,P6ZX-8Mih
perf_prod_std_00558,WC9X-be3X
perf_prod_std_00559,i4i6-Q6iE
perf_prod_std_00560,3JWf-Eg8X
perf_prod_std_00561,GLgi-8Ub8
perf_prod_std_00562,6Ai4-a4jM
perf_prod_std_00563,E6f7-3H3f
perf_prod_std_00564,VbfN-g29T
perf_prod_std_00565,fife-aNaE
perf_prod_std_00566,4hg8-if9V
perf_prod_std_00567,3fT3-KL9D
perf_prod_std_00568,UjhG-W2Q2
perf_prod_std_00569,dJ9i-d7WZ
perf_prod_std_00570,9aeE-9ZQd
perf_prod_std_00571,dhfg-Gfbe
perf_prod_std_00572,7jhE-L3c8
perf_prod_std_00573,4b6J-83bg
perf_prod_std_00574,4Kd7-edY6
perf_prod_std_00575,GjXN-TacP
perf_prod_std_00576,632b-92fU
perf_prod_std_00577,chgi-23cP
perf_prod_std_00578,Nj6j-iXC4
perf_prod_std_00579,bjQT-cgWe
perf_prod_std_00580,Ej4f-JK6T
perf_prod_std_00581,386j-eaUh
perf_prod_std_00582,gPg8-DbWE
perf_prod_std_00583,YZKT-d8c4
perf_prod_std_00584,3LH3-7hf8
perf_prod_std_00585,fD2g-Ac39
perf_prod_std_00586,KiKB-3Ecg
perf_prod_std_00587,4aRX-gBZ3
perf_prod_std_00588,CV98-49Nb
perf_prod_std_00589,9c26-3AQ6
perf_prod_std_00590,87eJ-Fgag
perf_prod_std_00591,G4jU-ifYd
perf_prod_std_00592,iMg2-7262
perf_prod_std_00593,D4d3-4g2X
perf_prod_std_00594,9CLQ-JQBc
perf_prod_std_00595,7bT4-PabQ
perf_prod_std_00596,ca3W-jcib
perf_prod_std_00597,j9cb-GcZi
perf_prod_std_00598,2iLE-7cDd
perf_prod_std_00599,92F2-7aCA
perf_prod_std_00600,7bBL-Thcd
perf_prod_std_00601,V6g6-iLbc
perf_prod_std_00602,e27c-e6Ve
perf_prod_std_00603,9dhf-68Y7
perf_prod_std_00604,J6e2-b29C
perf_prod_std_00605,hEh7-gi4L
perf_prod_std_00606,Q3e3-jeRf
perf_prod_std_00607,7623-f8N3
perf_prod_std_00608,a43P-DeDj
perf_prod_std_00609,NjLb-cAfh
perf_prod_std_00610,eQiH-6j93
