student,classcode
perf_prod_std_03548,ZfiR-U9d2
perf_prod_std_03549,j4Z8-LbBf
perf_prod_std_03550,Ghgc-eP8e
perf_prod_std_03551,Xg9N-e3Na
perf_prod_std_03552,G6eg-U8f3
perf_prod_std_03553,DWGj-Fc8R
perf_prod_std_03554,7KeU-gQ7h
perf_prod_std_03555,b72Q-9Geg
perf_prod_std_03556,7Mai-Y3gX
perf_prod_std_03557,dg94-QdAd
perf_prod_std_03558,eBHK-Zjb6
perf_prod_std_03559,CW7i-dhia
perf_prod_std_03560,Q8bY-F6ib
perf_prod_std_03561,42GB-Y4e2
perf_prod_std_03562,39Lc-2BH6
perf_prod_std_03563,igch-aLbA
perf_prod_std_03564,ceaF-ciQb
perf_prod_std_03565,9bji-3QfP
perf_prod_std_03566,dYNF-XJ8F
perf_prod_std_03567,8jda-4ieU
perf_prod_std_03568,7386-geVc
perf_prod_std_03569,h8DG-Dd9j
perf_prod_std_03570,D4Vc-e4je
perf_prod_std_03571,9bXg-CjHd
perf_prod_std_03572,jbML-cPUE
perf_prod_std_03573,9ZY2-96e4
perf_prod_std_03574,cWBV-8f87
perf_prod_std_03575,eiMf-H7b8
perf_prod_std_03576,hHgd-ij97
perf_prod_std_03577,ahcd-8de6
perf_prod_std_03578,Tjab-9Hji
perf_prod_std_03579,h7ed-Mgcg
perf_prod_std_03580,RejF-3g4E
perf_prod_std_03581,MHcb-62La
perf_prod_std_03582,AQZe-ihdg
perf_prod_std_03583,3jge-B2YW
perf_prod_std_03584,jJEY-CjXb
perf_prod_std_03585,JeBh-e3h6
perf_prod_std_03586,HUfA-aPhK
perf_prod_std_03587,ij92-JY4C
perf_prod_std_03588,FV9f-H6iF
perf_prod_std_03589,b4eZ-R4bi
perf_prod_std_03590,Q9Lh-ijYe
perf_prod_std_03591,R6ic-biQi
perf_prod_std_03592,cVfU-f7D4
perf_prod_std_03593,329f-ca37
perf_prod_std_03594,FEdg-WhVF
perf_prod_std_03595,837h-eT3E
perf_prod_std_03596,4cf6-8KJi
perf_prod_std_03597,f2LX-djhF
perf_prod_std_03598,9jib-d7jW
perf_prod_std_03599,MYhU-GMac
perf_prod_std_03600,K2W2-ehKg
perf_prod_std_03601,96Vg-F7F8
perf_prod_std_03602,6Ui6-KibG
perf_prod_std_03603,Vd8R-d6ac
perf_prod_std_03604,ca3e-9BZf
perf_prod_std_03605,49fG-f9d8
perf_prod_std_03606,eChi-26Ad
perf_prod_std_03607,3b6j-7gcM
perf_prod_std_03608,jKa2-bgVb
perf_prod_std_03609,8cj2-62D2
perf_prod_std_03610,8R4b-gcGj
