student,classcode
perf_prod_std_03673,bPdW-HgUd
perf_prod_std_03674,Gf7L-Nbfh
perf_prod_std_03675,B3TK-Pgfe
perf_prod_std_03676,GbHd-FgEd
perf_prod_std_03677,JUgQ-8f8M
perf_prod_std_03678,ec82-Xbig
perf_prod_std_03679,474d-939b
perf_prod_std_03680,2G3G-4Tcg
perf_prod_std_03681,4Lif-JhEf
perf_prod_std_03682,d7Tc-Bebh
perf_prod_std_03683,fiJE-V4a3
perf_prod_std_03684,VPDA-Y7N3
perf_prod_std_03685,Z9aH-haX6
perf_prod_std_03686,Lbhg-VaNd
perf_prod_std_03687,28FG-XD9a
perf_prod_std_03688,T6ch-28aH
perf_prod_std_03689,7dEK-NYeW
perf_prod_std_03690,PiBj-Ae3d
perf_prod_std_03691,Njb4-aRg6
perf_prod_std_03692,AKba-J72L
perf_prod_std_03693,jfGN-C2H9
perf_prod_std_03694,7d29-2ga9
perf_prod_std_03695,gAeT-9BgT
perf_prod_std_03696,cDc9-Xh2i
perf_prod_std_03697,3i3f-A2Ji
perf_prod_std_03698,h6f4-9Ki6
perf_prod_std_03699,DiMK-2dJZ
perf_prod_std_03700,2dCb-Xj3K
perf_prod_std_03701,X72Y-3X3N
perf_prod_std_03702,UZ64-94ae
perf_prod_std_03703,NhfQ-j9hB
perf_prod_std_03704,jiPa-UZfJ
perf_prod_std_03705,4deh-WRc6
perf_prod_std_03706,P7bi-HJbH
perf_prod_std_03707,8G4e-dh8V
perf_prod_std_03708,f3Fi-QiR3
perf_prod_std_03709,bhiR-g83K
perf_prod_std_03710,Z8ML-fF73
perf_prod_std_03711,7hj3-VFBd
perf_prod_std_03712,jaEY-aTcH
perf_prod_std_03713,idXi-9jac
perf_prod_std_03714,PJjd-Uaeg
perf_prod_std_03715,dcah-jBN8
perf_prod_std_03716,cij6-FfKe
perf_prod_std_03717,6g68-gjC4
perf_prod_std_03718,VAEg-6X9Q
perf_prod_std_03719,TeEg-N4Cb
perf_prod_std_03720,TNWR-4aeR
perf_prod_std_03721,gceF-d32h
perf_prod_std_03722,7C3e-b67A
perf_prod_std_03723,8a4H-iMHN
perf_prod_std_03724,VZ7c-fAG8
perf_prod_std_03725,baD2-BbR8
perf_prod_std_03726,Vd72-dT92
perf_prod_std_03727,4Did-7YfB
perf_prod_std_03728,FcV7-3X7g
perf_prod_std_03729,L8H7-bhG6
perf_prod_std_03730,cWj7-di4K
perf_prod_std_03731,4N9b-Ng69
perf_prod_std_03732,7D6e-gZbF
perf_prod_std_03733,gbF8-VUf4
perf_prod_std_03734,98Q3-Hi3i
perf_prod_std_03735,64F4-iTHf
perf_prod_std_03736,ajGH-Mef8
perf_prod_std_03737,VBFH-BfLK
perf_prod_std_03738,ea4c-9aPC
perf_prod_std_03739,eYCb-hDf7
perf_prod_std_03740,bBEf-2AKV
perf_prod_std_03741,Pf2e-7chJ
perf_prod_std_03742,CcM9-jBcd
perf_prod_std_03743,i63f-H3ZQ
perf_prod_std_03744,YEd3-hU6g
perf_prod_std_03745,edEc-feH8
perf_prod_std_03746,ciQC-j9TG
perf_prod_std_03747,GWZd-gZ28
perf_prod_std_03748,6gAQ-Kfda
perf_prod_std_03749,hTgj-YMUd
perf_prod_std_03750,WFQF-bXaK
perf_prod_std_03751,YaWa-cYDh
perf_prod_std_03752,dcP8-7M7M
perf_prod_std_03753,27gX-E4Yd
perf_prod_std_03754,Md9i-GYgB
perf_prod_std_03755,c8Ch-6WdR
perf_prod_std_03756,DRjL-7hae
perf_prod_std_03757,P6ZX-8Mih
perf_prod_std_03758,WC9X-be3X
perf_prod_std_03759,i4i6-Q6iE
perf_prod_std_03760,3JWf-Eg8X
perf_prod_std_03761,GLgi-8Ub8
perf_prod_std_03762,6Ai4-a4jM
perf_prod_std_03763,E6f7-3H3f
perf_prod_std_03764,VbfN-g29T
perf_prod_std_03765,fife-aNaE
perf_prod_std_03766,4hg8-if9V
perf_prod_std_03767,3fT3-KL9D
perf_prod_std_03768,UjhG-W2Q2
perf_prod_std_03769,dJ9i-d7WZ
perf_prod_std_03770,9aeE-9ZQd
perf_prod_std_03771,dhfg-Gfbe
perf_prod_std_03772,7jhE-L3c8
perf_prod_std_03773,4b6J-83bg
perf_prod_std_03774,4Kd7-edY6
perf_prod_std_03775,GjXN-TacP
perf_prod_std_03776,632b-92fU
perf_prod_std_03777,chgi-23cP
perf_prod_std_03778,Nj6j-iXC4
perf_prod_std_03779,bjQT-cgWe
perf_prod_std_03780,Ej4f-JK6T
perf_prod_std_03781,386j-eaUh
perf_prod_std_03782,gPg8-DbWE
perf_prod_std_03783,YZKT-d8c4
perf_prod_std_03784,3LH3-7hf8
perf_prod_std_03785,fD2g-Ac39
perf_prod_std_03786,KiKB-3Ecg
perf_prod_std_03787,4aRX-gBZ3
perf_prod_std_03788,CV98-49Nb
perf_prod_std_03789,9c26-3AQ6
perf_prod_std_03790,87eJ-Fgag
perf_prod_std_03791,G4jU-ifYd
perf_prod_std_03792,iMg2-7262
perf_prod_std_03793,D4d3-4g2X
perf_prod_std_03794,9CLQ-JQBc
perf_prod_std_03795,7bT4-PabQ
perf_prod_std_03796,ca3W-jcib
perf_prod_std_03797,j9cb-GcZi
perf_prod_std_03798,2iLE-7cDd
perf_prod_std_03799,92F2-7aCA
perf_prod_std_03800,7bBL-Thcd
perf_prod_std_03801,V6g6-iLbc
perf_prod_std_03802,e27c-e6Ve
perf_prod_std_03803,9dhf-68Y7
perf_prod_std_03804,J6e2-b29C
perf_prod_std_03805,hEh7-gi4L
perf_prod_std_03806,Q3e3-jeRf
perf_prod_std_03807,7623-f8N3
perf_prod_std_03808,a43P-DeDj
perf_prod_std_03809,NjLb-cAfh
perf_prod_std_03810,eQiH-6j93
perf_prod_std_03811,bM2c-iMgB
perf_prod_std_03812,dQTG-i97U
perf_prod_std_03813,PcV8-h3fW
perf_prod_std_03814,A3gG-jaXK
perf_prod_std_03815,EH2b-GiHF
perf_prod_std_03816,J2c3-4ANE
perf_prod_std_03817,PFeG-7cLb
perf_prod_std_03818,aKc6-9V2H
perf_prod_std_03819,fGg3-6H6h
perf_prod_std_03820,dM7W-T6Ja
perf_prod_std_03821,Qd28-V7gU
perf_prod_std_03822,6e3N-bHeA
perf_prod_std_03823,jX2Y-L2Pf
perf_prod_std_03824,QC7D-QV7g
perf_prod_std_03825,Teg7-K6Bg
perf_prod_std_03826,BbM3-WJbU
perf_prod_std_03827,2F3J-PdLi
perf_prod_std_03828,QYbh-ZcNd
perf_prod_std_03829,KFPa-HWLg
perf_prod_std_03830,72Da-N68g
perf_prod_std_03831,JdVR-gaBF
perf_prod_std_03832,4be3-7TR9
perf_prod_std_03833,hYP7-aBFY
perf_prod_std_03834,fU3d-eVcA
perf_prod_std_03835,d87j-9h4b
perf_prod_std_03836,6Df2-729U
perf_prod_std_03837,3R7D-4gB3
perf_prod_std_03838,hWf3-d3fH
perf_prod_std_03839,eEKd-H98c
perf_prod_std_03840,gbGH-XF3L
perf_prod_std_03841,4d8R-eHAe
perf_prod_std_03842,gW7g-MGac
perf_prod_std_03843,XRch-jH3i
perf_prod_std_03844,i6AE-HZ73
perf_prod_std_03845,hBa7-TCaj
perf_prod_std_03846,UHd4-E2Wi
perf_prod_std_03847,dFa9-K7N9
perf_prod_std_03848,fHdi-he92
perf_prod_std_03849,9cBA-fcVg
perf_prod_std_03850,2X8U-A83a
perf_prod_std_03851,iN9Q-gaPQ
perf_prod_std_03852,H7ag-bY96
perf_prod_std_03853,a8jM-236C
perf_prod_std_03854,igTN-6Nd8
perf_prod_std_03855,4EgP-ec9B
perf_prod_std_03856,2cUH-4J3D
perf_prod_std_03857,HgQU-hGDV
perf_prod_std_03858,gTc2-3Z82
perf_prod_std_03859,NZEW-f7iG
perf_prod_std_03860,K2d2-feKi
perf_prod_std_03861,jPeb-3c87
perf_prod_std_03862,7eEP-fj3f
perf_prod_std_03863,c8P2-Ugj9
perf_prod_std_03864,f2e3-2igc
perf_prod_std_03865,92Nc-H64Y
perf_prod_std_03866,eRW3-acUd
perf_prod_std_03867,c86U-bci8
perf_prod_std_03868,MA46-W2Md
perf_prod_std_03869,K79j-igjb
perf_prod_std_03870,dMH7-bG36
perf_prod_std_03871,6B7a-c6Ua
perf_prod_std_03872,ZHMf-XB4j
perf_prod_std_03873,dT93-jgTU
perf_prod_std_03874,JYWT-i29M
perf_prod_std_03875,fidc-haXa
perf_prod_std_03876,C2QW-giZ6
perf_prod_std_03877,hjJ9-BgiH
perf_prod_std_03878,67X7-3PaK
perf_prod_std_03879,H73Q-edha
perf_prod_std_03880,bP8d-aieY
perf_prod_std_03881,Qe8c-gQ6g
perf_prod_std_03882,3f9Z-2dXB
perf_prod_std_03883,2c89-Hfec
perf_prod_std_03884,4M67-2Mj4
perf_prod_std_03885,B9Bg-R3f6
perf_prod_std_03886,Hhe4-g2iU
perf_prod_std_03887,f8dP-c24i
perf_prod_std_03888,dMUT-938f
perf_prod_std_03889,Yb2W-4Ed4
perf_prod_std_03890,bdKe-9Xa8
perf_prod_std_03891,b6jd-chf2
perf_prod_std_03892,49eg-8PN3
perf_prod_std_03893,eKTh-7M8i
perf_prod_std_03894,f2Db-3Mbj
perf_prod_std_03895,Ye6h-gGRj
perf_prod_std_03896,a6dZ-3eRA
perf_prod_std_03897,9NEG-gPZa
perf_prod_std_03898,e6KE-CPad
perf_prod_std_03899,cVeF-6djA
perf_prod_std_03900,f9aM-RWZG
perf_prod_std_03901,27Ce-8had
perf_prod_std_03902,M6dc-edNG
perf_prod_std_03903,4d6c-eMg4
perf_prod_std_03904,PhLi-BZif
perf_prod_std_03905,bYZ7-HFX2
perf_prod_std_03906,6c2j-gbhU
perf_prod_std_03907,ec6a-hQh9
perf_prod_std_03908,WM9D-A7iR
perf_prod_std_03909,6GiP-F83j
perf_prod_std_03910,gW84-NgC8
