student,classcode
perf_prod_std_01117,E6fj-a72j
perf_prod_std_01118,37H4-6iLX
perf_prod_std_01119,hdEP-DdNA
perf_prod_std_01120,G32g-ha9g
perf_prod_std_01121,9GW8-4cac
perf_prod_std_01122,4gcB-ecfh
perf_prod_std_01123,dXc9-Ff7a
perf_prod_std_01124,gN84-8eR9
perf_prod_std_01125,UHcG-RXg7
perf_prod_std_01126,eYjb-ZGh7
perf_prod_std_01127,hZ26-cj2a
perf_prod_std_01128,7e4d-cgCg
perf_prod_std_01129,3cBR-2d2E
perf_prod_std_01130,K6aj-XB9M
perf_prod_std_01131,K8hF-3W4M
perf_prod_std_01132,aK3e-iEL7
perf_prod_std_01133,i36j-iCLc
perf_prod_std_01134,3T2d-Nef2
perf_prod_std_01135,aBNg-7VC7
perf_prod_std_01136,P2Bb-ac4A
perf_prod_std_01137,AbB2-He3E
perf_prod_std_01138,7dQi-W9Y4
perf_prod_std_01139,aQLg-6P8c
perf_prod_std_01140,bEjL-8942
perf_prod_std_01141,H2Af-dCJe
perf_prod_std_01142,MQh9-DERc
perf_prod_std_01143,T69g-Ki6H
perf_prod_std_01144,Dh4h-WUjh
perf_prod_std_01145,Jc79-aE7H
perf_prod_std_01146,b2K3-LQDW
perf_prod_std_01147,2bfh-d7a4
perf_prod_std_01148,ZfiR-U9d2
perf_prod_std_01149,j4Z8-LbBf
perf_prod_std_01150,Ghgc-eP8e
perf_prod_std_01151,Xg9N-e3Na
perf_prod_std_01152,G6eg-U8f3
perf_prod_std_01153,DWGj-Fc8R
perf_prod_std_01154,7KeU-gQ7h
perf_prod_std_01155,b72Q-9Geg
perf_prod_std_01156,7Mai-Y3gX
perf_prod_std_01157,dg94-QdAd
perf_prod_std_01158,eBHK-Zjb6
perf_prod_std_01159,CW7i-dhia
perf_prod_std_01160,Q8bY-F6ib
perf_prod_std_01161,42GB-Y4e2
perf_prod_std_01162,39Lc-2BH6
perf_prod_std_01163,igch-aLbA
perf_prod_std_01164,ceaF-ciQb
perf_prod_std_01165,9bji-3QfP
perf_prod_std_01166,dYNF-XJ8F
perf_prod_std_01167,8jda-4ieU
perf_prod_std_01168,7386-geVc
perf_prod_std_01169,h8DG-Dd9j
perf_prod_std_01170,D4Vc-e4je
perf_prod_std_01171,9bXg-CjHd
perf_prod_std_01172,jbML-cPUE
perf_prod_std_01173,9ZY2-96e4
perf_prod_std_01174,cWBV-8f87
perf_prod_std_01175,eiMf-H7b8
perf_prod_std_01176,hHgd-ij97
perf_prod_std_01177,ahcd-8de6
perf_prod_std_01178,Tjab-9Hji
perf_prod_std_01179,h7ed-Mgcg
perf_prod_std_01180,RejF-3g4E
perf_prod_std_01181,MHcb-62La
perf_prod_std_01182,AQZe-ihdg
perf_prod_std_01183,3jge-B2YW
perf_prod_std_01184,jJEY-CjXb
perf_prod_std_01185,JeBh-e3h6
perf_prod_std_01186,HUfA-aPhK
perf_prod_std_01187,ij92-JY4C
perf_prod_std_01188,FV9f-H6iF
perf_prod_std_01189,b4eZ-R4bi
perf_prod_std_01190,Q9Lh-ijYe
perf_prod_std_01191,R6ic-biQi
perf_prod_std_01192,cVfU-f7D4
perf_prod_std_01193,329f-ca37
perf_prod_std_01194,FEdg-WhVF
perf_prod_std_01195,837h-eT3E
perf_prod_std_01196,4cf6-8KJi
perf_prod_std_01197,f2LX-djhF
perf_prod_std_01198,9jib-d7jW
perf_prod_std_01199,MYhU-GMac
perf_prod_std_01200,K2W2-ehKg
perf_prod_std_01201,96Vg-F7F8
perf_prod_std_01202,6Ui6-KibG
perf_prod_std_01203,Vd8R-d6ac
perf_prod_std_01204,ca3e-9BZf
perf_prod_std_01205,49fG-f9d8
perf_prod_std_01206,eChi-26Ad
perf_prod_std_01207,3b6j-7gcM
perf_prod_std_01208,jKa2-bgVb
perf_prod_std_01209,8cj2-62D2
perf_prod_std_01210,8R4b-gcGj
