student,classcode
perf_prod_std_05974,cWBV-8f87
perf_prod_std_05975,eiMf-H7b8
perf_prod_std_05976,hHgd-ij97
perf_prod_std_05977,ahcd-8de6
perf_prod_std_05978,Tjab-9Hji
perf_prod_std_05979,h7ed-Mgcg
perf_prod_std_05980,RejF-3g4E
perf_prod_std_05981,MHcb-62La
perf_prod_std_05982,AQZe-ihdg
perf_prod_std_05983,3jge-B2YW
perf_prod_std_05984,jJEY-CjXb
perf_prod_std_05985,JeBh-e3h6
perf_prod_std_05986,HUfA-aPhK
perf_prod_std_05987,ij92-JY4C
perf_prod_std_05988,FV9f-H6iF
perf_prod_std_05989,b4eZ-R4bi
perf_prod_std_05990,Q9Lh-ijYe
perf_prod_std_05991,R6ic-biQi
perf_prod_std_05992,cVfU-f7D4
perf_prod_std_05993,329f-ca37
perf_prod_std_05994,FEdg-WhVF
perf_prod_std_05995,837h-eT3E
perf_prod_std_05996,4cf6-8KJi
perf_prod_std_05997,f2LX-djhF
perf_prod_std_05998,9jib-d7jW
perf_prod_std_05999,MYhU-GMac
perf_prod_std_06000,K2W2-ehKg
perf_prod_std_06001,96Vg-F7F8
perf_prod_std_06002,6Ui6-KibG
perf_prod_std_06003,Vd8R-d6ac
perf_prod_std_06004,ca3e-9BZf
perf_prod_std_06005,49fG-f9d8
perf_prod_std_06006,eChi-26Ad
perf_prod_std_06007,3b6j-7gcM
perf_prod_std_06008,jKa2-bgVb
perf_prod_std_06009,8cj2-62D2
perf_prod_std_06010,8R4b-gcGj
