student,classcode
perf_prod_std_04595,7bT4-PabQ
perf_prod_std_04596,ca3W-jcib
perf_prod_std_04597,j9cb-GcZi
perf_prod_std_04598,2iLE-7cDd
perf_prod_std_04599,92F2-7aCA
perf_prod_std_04600,7bBL-Thcd
perf_prod_std_04601,V6g6-iLbc
perf_prod_std_04602,e27c-e6Ve
perf_prod_std_04603,9dhf-68Y7
perf_prod_std_04604,J6e2-b29C
perf_prod_std_04605,hEh7-gi4L
perf_prod_std_04606,Q3e3-jeRf
perf_prod_std_04607,7623-f8N3
perf_prod_std_04608,a43P-DeDj
perf_prod_std_04609,NjLb-cAfh
perf_prod_std_04610,eQiH-6j93
perf_prod_std_04611,bM2c-iMgB
perf_prod_std_04612,dQTG-i97U
perf_prod_std_04613,PcV8-h3fW
perf_prod_std_04614,A3gG-jaXK
perf_prod_std_04615,EH2b-GiHF
perf_prod_std_04616,J2c3-4ANE
perf_prod_std_04617,PFeG-7cLb
perf_prod_std_04618,aKc6-9V2H
perf_prod_std_04619,fGg3-6H6h
perf_prod_std_04620,dM7W-T6Ja
perf_prod_std_04621,Qd28-V7gU
perf_prod_std_04622,6e3N-bHeA
perf_prod_std_04623,jX2Y-L2Pf
perf_prod_std_04624,QC7D-QV7g
perf_prod_std_04625,Teg7-K6Bg
perf_prod_std_04626,BbM3-WJbU
perf_prod_std_04627,2F3J-PdLi
perf_prod_std_04628,QYbh-ZcNd
perf_prod_std_04629,KFPa-HWLg
perf_prod_std_04630,72Da-N68g
perf_prod_std_04631,JdVR-gaBF
perf_prod_std_04632,4be3-7TR9
perf_prod_std_04633,hYP7-aBFY
perf_prod_std_04634,fU3d-eVcA
perf_prod_std_04635,d87j-9h4b
perf_prod_std_04636,6Df2-729U
perf_prod_std_04637,3R7D-4gB3
perf_prod_std_04638,hWf3-d3fH
perf_prod_std_04639,eEKd-H98c
perf_prod_std_04640,gbGH-XF3L
perf_prod_std_04641,4d8R-eHAe
perf_prod_std_04642,gW7g-MGac
perf_prod_std_04643,XRch-jH3i
perf_prod_std_04644,i6AE-HZ73
perf_prod_std_04645,hBa7-TCaj
perf_prod_std_04646,UHd4-E2Wi
perf_prod_std_04647,dFa9-K7N9
perf_prod_std_04648,fHdi-he92
perf_prod_std_04649,9cBA-fcVg
perf_prod_std_04650,2X8U-A83a
perf_prod_std_04651,iN9Q-gaPQ
perf_prod_std_04652,H7ag-bY96
perf_prod_std_04653,a8jM-236C
perf_prod_std_04654,igTN-6Nd8
perf_prod_std_04655,4EgP-ec9B
perf_prod_std_04656,2cUH-4J3D
perf_prod_std_04657,HgQU-hGDV
perf_prod_std_04658,gTc2-3Z82
perf_prod_std_04659,NZEW-f7iG
perf_prod_std_04660,K2d2-feKi
perf_prod_std_04661,jPeb-3c87
perf_prod_std_04662,7eEP-fj3f
perf_prod_std_04663,c8P2-Ugj9
perf_prod_std_04664,f2e3-2igc
perf_prod_std_04665,92Nc-H64Y
perf_prod_std_04666,eRW3-acUd
perf_prod_std_04667,c86U-bci8
perf_prod_std_04668,MA46-W2Md
perf_prod_std_04669,K79j-igjb
perf_prod_std_04670,dMH7-bG36
perf_prod_std_04671,6B7a-c6Ua
perf_prod_std_04672,ZHMf-XB4j
perf_prod_std_04673,dT93-jgTU
perf_prod_std_04674,JYWT-i29M
perf_prod_std_04675,fidc-haXa
perf_prod_std_04676,C2QW-giZ6
perf_prod_std_04677,hjJ9-BgiH
perf_prod_std_04678,67X7-3PaK
perf_prod_std_04679,H73Q-edha
perf_prod_std_04680,bP8d-aieY
perf_prod_std_04681,Qe8c-gQ6g
perf_prod_std_04682,3f9Z-2dXB
perf_prod_std_04683,2c89-Hfec
perf_prod_std_04684,4M67-2Mj4
perf_prod_std_04685,B9Bg-R3f6
perf_prod_std_04686,Hhe4-g2iU
perf_prod_std_04687,f8dP-c24i
perf_prod_std_04688,dMUT-938f
perf_prod_std_04689,Yb2W-4Ed4
perf_prod_std_04690,bdKe-9Xa8
perf_prod_std_04691,b6jd-chf2
perf_prod_std_04692,49eg-8PN3
perf_prod_std_04693,eKTh-7M8i
perf_prod_std_04694,f2Db-3Mbj
perf_prod_std_04695,Ye6h-gGRj
perf_prod_std_04696,a6dZ-3eRA
perf_prod_std_04697,9NEG-gPZa
perf_prod_std_04698,e6KE-CPad
perf_prod_std_04699,cVeF-6djA
perf_prod_std_04700,f9aM-RWZG
perf_prod_std_04701,27Ce-8had
perf_prod_std_04702,M6dc-edNG
perf_prod_std_04703,4d6c-eMg4
perf_prod_std_04704,PhLi-BZif
perf_prod_std_04705,bYZ7-HFX2
perf_prod_std_04706,6c2j-gbhU
perf_prod_std_04707,ec6a-hQh9
perf_prod_std_04708,WM9D-A7iR
perf_prod_std_04709,6GiP-F83j
perf_prod_std_04710,gW84-NgC8
perf_prod_std_04711,H769-MNeF
perf_prod_std_04712,39gQ-jFe4
perf_prod_std_04713,7c7A-62g9
perf_prod_std_04714,4ebi-Uf43
perf_prod_std_04715,gP7e-34G9
perf_prod_std_04716,T6fD-Wj7Z
perf_prod_std_04717,E6fj-a72j
perf_prod_std_04718,37H4-6iLX
perf_prod_std_04719,hdEP-DdNA
perf_prod_std_04720,G32g-ha9g
perf_prod_std_04721,9GW8-4cac
perf_prod_std_04722,4gcB-ecfh
perf_prod_std_04723,dXc9-Ff7a
perf_prod_std_04724,gN84-8eR9
perf_prod_std_04725,UHcG-RXg7
perf_prod_std_04726,eYjb-ZGh7
perf_prod_std_04727,hZ26-cj2a
perf_prod_std_04728,7e4d-cgCg
perf_prod_std_04729,3cBR-2d2E
perf_prod_std_04730,K6aj-XB9M
perf_prod_std_04731,K8hF-3W4M
perf_prod_std_04732,aK3e-iEL7
perf_prod_std_04733,i36j-iCLc
perf_prod_std_04734,3T2d-Nef2
perf_prod_std_04735,aBNg-7VC7
perf_prod_std_04736,P2Bb-ac4A
perf_prod_std_04737,AbB2-He3E
perf_prod_std_04738,7dQi-W9Y4
perf_prod_std_04739,aQLg-6P8c
perf_prod_std_04740,bEjL-8942
perf_prod_std_04741,H2Af-dCJe
perf_prod_std_04742,MQh9-DERc
perf_prod_std_04743,T69g-Ki6H
perf_prod_std_04744,Dh4h-WUjh
perf_prod_std_04745,Jc79-aE7H
perf_prod_std_04746,b2K3-LQDW
perf_prod_std_04747,2bfh-d7a4
perf_prod_std_04748,ZfiR-U9d2
perf_prod_std_04749,j4Z8-LbBf
perf_prod_std_04750,Ghgc-eP8e
perf_prod_std_04751,Xg9N-e3Na
perf_prod_std_04752,G6eg-U8f3
perf_prod_std_04753,DWGj-Fc8R
perf_prod_std_04754,7KeU-gQ7h
perf_prod_std_04755,b72Q-9Geg
perf_prod_std_04756,7Mai-Y3gX
perf_prod_std_04757,dg94-QdAd
perf_prod_std_04758,eBHK-Zjb6
perf_prod_std_04759,CW7i-dhia
perf_prod_std_04760,Q8bY-F6ib
perf_prod_std_04761,42GB-Y4e2
perf_prod_std_04762,39Lc-2BH6
perf_prod_std_04763,igch-aLbA
perf_prod_std_04764,ceaF-ciQb
perf_prod_std_04765,9bji-3QfP
perf_prod_std_04766,dYNF-XJ8F
perf_prod_std_04767,8jda-4ieU
perf_prod_std_04768,7386-geVc
perf_prod_std_04769,h8DG-Dd9j
perf_prod_std_04770,D4Vc-e4je
perf_prod_std_04771,9bXg-CjHd
perf_prod_std_04772,jbML-cPUE
perf_prod_std_04773,9ZY2-96e4
perf_prod_std_04774,cWBV-8f87
perf_prod_std_04775,eiMf-H7b8
perf_prod_std_04776,hHgd-ij97
perf_prod_std_04777,ahcd-8de6
perf_prod_std_04778,Tjab-9Hji
perf_prod_std_04779,h7ed-Mgcg
perf_prod_std_04780,RejF-3g4E
perf_prod_std_04781,MHcb-62La
perf_prod_std_04782,AQZe-ihdg
perf_prod_std_04783,3jge-B2YW
perf_prod_std_04784,jJEY-CjXb
perf_prod_std_04785,JeBh-e3h6
perf_prod_std_04786,HUfA-aPhK
perf_prod_std_04787,ij92-JY4C
perf_prod_std_04788,FV9f-H6iF
perf_prod_std_04789,b4eZ-R4bi
perf_prod_std_04790,Q9Lh-ijYe
perf_prod_std_04791,R6ic-biQi
perf_prod_std_04792,cVfU-f7D4
perf_prod_std_04793,329f-ca37
perf_prod_std_04794,FEdg-WhVF
perf_prod_std_04795,837h-eT3E
perf_prod_std_04796,4cf6-8KJi
perf_prod_std_04797,f2LX-djhF
perf_prod_std_04798,9jib-d7jW
perf_prod_std_04799,MYhU-GMac
perf_prod_std_04800,K2W2-ehKg
perf_prod_std_04801,96Vg-F7F8
perf_prod_std_04802,6Ui6-KibG
perf_prod_std_04803,Vd8R-d6ac
perf_prod_std_04804,ca3e-9BZf
perf_prod_std_04805,49fG-f9d8
perf_prod_std_04806,eChi-26Ad
perf_prod_std_04807,3b6j-7gcM
perf_prod_std_04808,jKa2-bgVb
perf_prod_std_04809,8cj2-62D2
perf_prod_std_04810,8R4b-gcGj
