student,classcode
perf_prod_std_02314,4ebi-Uf43
perf_prod_std_02315,gP7e-34G9
perf_prod_std_02316,T6fD-Wj7Z
perf_prod_std_02317,E6fj-a72j
perf_prod_std_02318,37H4-6iLX
perf_prod_std_02319,hdEP-DdNA
perf_prod_std_02320,G32g-ha9g
perf_prod_std_02321,9GW8-4cac
perf_prod_std_02322,4gcB-ecfh
perf_prod_std_02323,dXc9-Ff7a
perf_prod_std_02324,gN84-8eR9
perf_prod_std_02325,UHcG-RXg7
perf_prod_std_02326,eYjb-ZGh7
perf_prod_std_02327,hZ26-cj2a
perf_prod_std_02328,7e4d-cgCg
perf_prod_std_02329,3cBR-2d2E
perf_prod_std_02330,K6aj-XB9M
perf_prod_std_02331,K8hF-3W4M
perf_prod_std_02332,aK3e-iEL7
perf_prod_std_02333,i36j-iCLc
perf_prod_std_02334,3T2d-Nef2
perf_prod_std_02335,aBNg-7VC7
perf_prod_std_02336,P2Bb-ac4A
perf_prod_std_02337,AbB2-He3E
perf_prod_std_02338,7dQi-W9Y4
perf_prod_std_02339,aQLg-6P8c
perf_prod_std_02340,bEjL-8942
perf_prod_std_02341,H2Af-dCJe
perf_prod_std_02342,MQh9-DERc
perf_prod_std_02343,T69g-Ki6H
perf_prod_std_02344,Dh4h-WUjh
perf_prod_std_02345,Jc79-aE7H
perf_prod_std_02346,b2K3-LQDW
perf_prod_std_02347,2bfh-d7a4
perf_prod_std_02348,ZfiR-U9d2
perf_prod_std_02349,j4Z8-LbBf
perf_prod_std_02350,Ghgc-eP8e
perf_prod_std_02351,Xg9N-e3Na
perf_prod_std_02352,G6eg-U8f3
perf_prod_std_02353,DWGj-Fc8R
perf_prod_std_02354,7KeU-gQ7h
perf_prod_std_02355,b72Q-9Geg
perf_prod_std_02356,7Mai-Y3gX
perf_prod_std_02357,dg94-QdAd
perf_prod_std_02358,eBHK-Zjb6
perf_prod_std_02359,CW7i-dhia
perf_prod_std_02360,Q8bY-F6ib
perf_prod_std_02361,42GB-Y4e2
perf_prod_std_02362,39Lc-2BH6
perf_prod_std_02363,igch-aLbA
perf_prod_std_02364,ceaF-ciQb
perf_prod_std_02365,9bji-3QfP
perf_prod_std_02366,dYNF-XJ8F
perf_prod_std_02367,8jda-4ieU
perf_prod_std_02368,7386-geVc
perf_prod_std_02369,h8DG-Dd9j
perf_prod_std_02370,D4Vc-e4je
perf_prod_std_02371,9bXg-CjHd
perf_prod_std_02372,jbML-cPUE
perf_prod_std_02373,9ZY2-96e4
perf_prod_std_02374,cWBV-8f87
perf_prod_std_02375,eiMf-H7b8
perf_prod_std_02376,hHgd-ij97
perf_prod_std_02377,ahcd-8de6
perf_prod_std_02378,Tjab-9Hji
perf_prod_std_02379,h7ed-Mgcg
perf_prod_std_02380,RejF-3g4E
perf_prod_std_02381,MHcb-62La
perf_prod_std_02382,AQZe-ihdg
perf_prod_std_02383,3jge-B2YW
perf_prod_std_02384,jJEY-CjXb
perf_prod_std_02385,JeBh-e3h6
perf_prod_std_02386,HUfA-aPhK
perf_prod_std_02387,ij92-JY4C
perf_prod_std_02388,FV9f-H6iF
perf_prod_std_02389,b4eZ-R4bi
perf_prod_std_02390,Q9Lh-ijYe
perf_prod_std_02391,R6ic-biQi
perf_prod_std_02392,cVfU-f7D4
perf_prod_std_02393,329f-ca37
perf_prod_std_02394,FEdg-WhVF
perf_prod_std_02395,837h-eT3E
perf_prod_std_02396,4cf6-8KJi
perf_prod_std_02397,f2LX-djhF
perf_prod_std_02398,9jib-d7jW
perf_prod_std_02399,MYhU-GMac
perf_prod_std_02400,K2W2-ehKg
perf_prod_std_02401,96Vg-F7F8
perf_prod_std_02402,6Ui6-KibG
perf_prod_std_02403,Vd8R-d6ac
perf_prod_std_02404,ca3e-9BZf
perf_prod_std_02405,49fG-f9d8
perf_prod_std_02406,eChi-26Ad
perf_prod_std_02407,3b6j-7gcM
perf_prod_std_02408,jKa2-bgVb
perf_prod_std_02409,8cj2-62D2
perf_prod_std_02410,8R4b-gcGj
perf_prod_std_02411,9Ted-3Y9g
perf_prod_std_02412,68bU-4cR8
perf_prod_std_02413,4NE6-di79
perf_prod_std_02414,64fa-NFh4
perf_prod_std_02415,ebdi-h8P9
perf_prod_std_02416,gajc-Q3ej
perf_prod_std_02417,B83Z-6L6c
perf_prod_std_02418,L4Ti-3aUe
perf_prod_std_02419,2BhC-374A
perf_prod_std_02420,TQ8g-4Hh8
perf_prod_std_02421,RiFb-8Rh4
perf_prod_std_02422,HV64-fgFc
perf_prod_std_02423,dbhe-gPfi
perf_prod_std_02424,aHgD-i7aj
perf_prod_std_02425,bZ2M-f6Ae
perf_prod_std_02426,c274-dEG2
perf_prod_std_02427,8Ud4-GgVE
perf_prod_std_02428,6fa6-Fcaj
perf_prod_std_02429,3Bh2-eJeg
perf_prod_std_02430,ji2Q-X3a4
perf_prod_std_02431,haLP-iPb9
perf_prod_std_02432,T46C-j63d
perf_prod_std_02433,ZPci-N7X4
perf_prod_std_02434,Ujci-Cg6b
perf_prod_std_02435,6Rbh-aPfZ
perf_prod_std_02436,i26b-7hgV
perf_prod_std_02437,jMEb-Ba4N
perf_prod_std_02438,84W2-792c
perf_prod_std_02439,iXKc-b92G
perf_prod_std_02440,g73g-bc43
perf_prod_std_02441,D8jQ-hW2j
perf_prod_std_02442,b7d4-a8df
perf_prod_std_02443,Yj93-jeK2
perf_prod_std_02444,iYhA-c6ej
perf_prod_std_02445,BKPe-7Rh7
perf_prod_std_02446,WKD2-6cNB
perf_prod_std_02447,7A3Q-Mjb6
perf_prod_std_02448,cjfG-BZhZ
perf_prod_std_02449,2agb-CUdG
perf_prod_std_02450,XL3V-FdbL
perf_prod_std_02451,i89J-N8bg
perf_prod_std_02452,9EFQ-Z787
perf_prod_std_02453,Z8aA-j29R
perf_prod_std_02454,3W2i-2b6e
perf_prod_std_02455,4aBc-jQcZ
perf_prod_std_02456,7cdF-XhKi
perf_prod_std_02457,a2GX-2M3f
perf_prod_std_02458,bVj7-GfXb
perf_prod_std_02459,8ig2-PViR
perf_prod_std_02460,f9j8-eaH2
