student,classcode
student1003241071,84Ej-E4b9
student1003241072,jP6g-2hWa
student1003241073,3ehN-i4U3
student1003241074,ci84-dhDj
student1003241075,egPX-f7NF
student1003241076,DjH6-hibY
student1003241077,CTjf-cgdF
student1003241078,VMWB-9cE9
student1003241079,ZRN4-BdhJ
student1003241080,hafB-iKf9
student1003241081,84Ej-E4b9
student1003241082,jP6g-2hWa
student1003241083,3ehN-i4U3
student1003241084,ci84-dhDj
student1003241085,egPX-f7NF
student1003241086,DjH6-hibY
student1003241087,CTjf-cgdF
student1003241088,VMWB-9cE9
student1003241089,ZRN4-BdhJ
student1003241090,hafB-iKf9
student1003241091,84Ej-E4b9
student1003241092,jP6g-2hWa
student1003241093,3ehN-i4U3
student1003241094,ci84-dhDj
student1003241095,egPX-f7NF
student1003241096,DjH6-hibY
student1003241097,CTjf-cgdF
student1003241098,VMWB-9cE9
student1003241099,ZRN4-BdhJ
student1003241100,hafB-iKf9
student1003241101,84Ej-E4b9
student1003241102,jP6g-2hWa
student1003241103,3ehN-i4U3
student1003241104,ci84-dhDj
student1003241105,egPX-f7NF
student1003241106,DjH6-hibY
student1003241107,CTjf-cgdF
student1003241108,VMWB-9cE9
student1003241109,ZRN4-BdhJ
student1003241110,hafB-iKf9
student1003241111,84Ej-E4b9
student1003241112,jP6g-2hWa
student1003241113,3ehN-i4U3
student1003241114,ci84-dhDj
student1003241115,egPX-f7NF
student1003241116,DjH6-hibY
student1003241117,CTjf-cgdF
student1003241118,VMWB-9cE9
student1003241119,ZRN4-BdhJ
student1003241120,hafB-iKf9
student1003241121,84Ej-E4b9
student1003241122,jP6g-2hWa
student1003241123,3ehN-i4U3
student1003241124,ci84-dhDj
student1003241125,egPX-f7NF
student1003241126,DjH6-hibY
student1003241127,CTjf-cgdF
student1003241128,VMWB-9cE9
student1003241129,ZRN4-BdhJ
student1003241130,hafB-iKf9
student1003241131,84Ej-E4b9
student1003241132,jP6g-2hWa
student1003241133,3ehN-i4U3
student1003241134,ci84-dhDj
student1003241135,egPX-f7NF
student1003241136,DjH6-hibY
student1003241137,CTjf-cgdF
student1003241138,VMWB-9cE9
student1003241139,ZRN4-BdhJ
student1003241140,hafB-iKf9
student1003241141,84Ej-E4b9
student1003241142,jP6g-2hWa
student1003241143,3ehN-i4U3
student1003241144,ci84-dhDj
student1003241145,egPX-f7NF
student1003241146,DjH6-hibY
student1003241147,CTjf-cgdF
student1003241148,VMWB-9cE9
student1003241149,ZRN4-BdhJ
student1003241150,hafB-iKf9
student1003241151,84Ej-E4b9
student1003241152,jP6g-2hWa
student1003241153,3ehN-i4U3
student1003241154,ci84-dhDj
student1003241155,egPX-f7NF
student1003241156,DjH6-hibY
student1003241157,CTjf-cgdF
student1003241158,VMWB-9cE9
student1003241159,ZRN4-BdhJ
student1003241160,hafB-iKf9
student1003241161,84Ej-E4b9
student1003241162,jP6g-2hWa
student1003241163,3ehN-i4U3
student1003241164,ci84-dhDj
student1003241165,egPX-f7NF
student1003241166,DjH6-hibY
student1003241167,CTjf-cgdF
student1003241168,VMWB-9cE9
student1003241169,ZRN4-BdhJ
student1003241170,hafB-iKf9
student1003241171,84Ej-E4b9
student1003241172,jP6g-2hWa
student1003241173,3ehN-i4U3
student1003241174,ci84-dhDj
student1003241175,egPX-f7NF
student1003241176,DjH6-hibY
student1003241177,CTjf-cgdF
student1003241178,VMWB-9cE9
student1003241179,ZRN4-BdhJ
student1003241180,hafB-iKf9
student1003241181,84Ej-E4b9
student1003241182,jP6g-2hWa
student1003241183,3ehN-i4U3
student1003241184,ci84-dhDj
student1003241185,egPX-f7NF
student1003241186,DjH6-hibY
student1003241187,CTjf-cgdF
student1003241188,VMWB-9cE9
student1003241189,ZRN4-BdhJ
student1003241190,hafB-iKf9
student1003241191,84Ej-E4b9
student1003241192,jP6g-2hWa
student1003241193,3ehN-i4U3
student1003241194,ci84-dhDj
student1003241195,egPX-f7NF
student1003241196,DjH6-hibY
student1003241197,CTjf-cgdF
student1003241198,VMWB-9cE9
student1003241199,ZRN4-BdhJ
student1003241200,hafB-iKf9
student1003241201,84Ej-E4b9
student1003241202,jP6g-2hWa
student1003241203,3ehN-i4U3
student1003241204,ci84-dhDj
student1003241205,egPX-f7NF
student1003241206,DjH6-hibY
student1003241207,CTjf-cgdF
student1003241208,VMWB-9cE9
student1003241209,ZRN4-BdhJ
student1003241210,hafB-iKf9
student1003241211,84Ej-E4b9
student1003241212,jP6g-2hWa
student1003241213,3ehN-i4U3
student1003241214,ci84-dhDj
student1003241215,egPX-f7NF
student1003241216,DjH6-hibY
student1003241217,CTjf-cgdF
student1003241218,VMWB-9cE9
student1003241219,ZRN4-BdhJ
student1003241220,hafB-iKf9
student1003241221,84Ej-E4b9
student1003241222,jP6g-2hWa
student1003241223,3ehN-i4U3
student1003241224,ci84-dhDj
student1003241225,egPX-f7NF
student1003241226,DjH6-hibY
student1003241227,CTjf-cgdF
student1003241228,VMWB-9cE9
student1003241229,ZRN4-BdhJ
student1003241230,hafB-iKf9
student1003241231,84Ej-E4b9
student1003241232,jP6g-2hWa
student1003241233,3ehN-i4U3
student1003241234,ci84-dhDj
student1003241235,egPX-f7NF
student1003241236,DjH6-hibY
student1003241237,CTjf-cgdF
student1003241238,VMWB-9cE9
student1003241239,ZRN4-BdhJ
student1003241240,hafB-iKf9
student1003241241,84Ej-E4b9
student1003241242,jP6g-2hWa
student1003241243,3ehN-i4U3
student1003241244,ci84-dhDj
student1003241245,egPX-f7NF
student1003241246,DjH6-hibY
student1003241247,CTjf-cgdF
student1003241248,VMWB-9cE9
student1003241249,ZRN4-BdhJ
student1003241250,hafB-iKf9
student1003241251,84Ej-E4b9
student1003241252,jP6g-2hWa
student1003241253,3ehN-i4U3
student1003241254,ci84-dhDj
student1003241255,egPX-f7NF
student1003241256,DjH6-hibY
student1003241257,CTjf-cgdF
student1003241258,VMWB-9cE9
student1003241259,ZRN4-BdhJ
student1003241260,hafB-iKf9
student1003241261,84Ej-E4b9
student1003241262,jP6g-2hWa
student1003241263,3ehN-i4U3
student1003241264,ci84-dhDj
student1003241265,egPX-f7NF
student1003241266,DjH6-hibY
student1003241267,CTjf-cgdF
student1003241268,VMWB-9cE9
student1003241269,ZRN4-BdhJ
student1003241270,hafB-iKf9
student1003241271,84Ej-E4b9
student1003241272,jP6g-2hWa
student1003241273,3ehN-i4U3
student1003241274,ci84-dhDj
student1003241275,egPX-f7NF
student1003241276,DjH6-hibY
student1003241277,CTjf-cgdF
student1003241278,VMWB-9cE9
student1003241279,ZRN4-BdhJ
student1003241280,hafB-iKf9
student1003241281,84Ej-E4b9
student1003241282,jP6g-2hWa
student1003241283,3ehN-i4U3
student1003241284,ci84-dhDj
student1003241285,egPX-f7NF
student1003241286,DjH6-hibY
student1003241287,CTjf-cgdF
student1003241288,VMWB-9cE9
student1003241289,ZRN4-BdhJ
student1003241290,hafB-iKf9
student1003241291,84Ej-E4b9
student1003241292,jP6g-2hWa
student1003241293,3ehN-i4U3
student1003241294,ci84-dhDj
student1003241295,egPX-f7NF
student1003241296,DjH6-hibY
student1003241297,CTjf-cgdF
student1003241298,VMWB-9cE9
student1003241299,ZRN4-BdhJ
student1003241300,hafB-iKf9
